회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,자기자본구성비율.1,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,노동소득분배율,설비투자효율,총자본투자효율,기계투자효율,부가가치율,종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원),통계청 한국표준산업분류 10차(소분류)
에스엔케이폴리텍(주),91340,11-Dec,105.95,-100.0,-100.0,-100.0,-100.0,-100.0,43.87,30.66,10.41,3.82,2.44,7.32,3.47,0.37,2.71,2.97,0.91,19.88,0.37,3.62,,888.16,745.91,117.28,11.43,0.0,91.76,28.67,0.0,89.74,0.0,50.25,59.83,464.33,0.0,7.51,10.26,89.74,16.02,18.05,53.09,179219.48,80671.01,601568.67,0.0,47.57,0.14,1.06,0.43,2.6,0.0,0.0,0.0,  전자부품 제조업
에스지씨에너지(주),5090,11-Dec,1.65,-100.0,-100.0,-100.0,-100.0,-100.0,,12.24,7.89,10.43,2.63,4.7,4.42,1.32,5.13,4.42,1.29,10.39,1.32,0.97,,105.25,63.8,10.5,142.77,44.43,3.66,4.1,4.85,41.19,107.87,16.6,27.39,235.58,33.62,63.17,58.81,41.19,39.38,790.11,1.36,447729.49,552866.92,1149878.39,0.0,35.29,0.14,0.29,0.26,3.56,0.0,0.0,0.0,  전기업
에스지에이(주),49470,11-Dec,3.98,-98.06,-99.96,-96.83,-98.82,-94.86,-97.44,36.62,1.97,2.16,5.31,5.18,2.02,1.58,38.96,4.09,71.24,6.88,1.58,2.91,2.28,163.74,156.5,27.27,48.08,10.97,-45.1,-14.14,-133.46,67.53,16.25,50.52,52.86,0.0,0.0,47.81,32.47,67.53,4.42,11.36,20.58,3437.87,0.0,263669.37,0.0,1938.91,0.25,,0.24,-0.66,0.0,0.0,0.0,  소프트웨어 개발 및 공급업
에스지에이솔루션즈(주),184230,14-Jun,9.83,-100.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  소프트웨어 개발 및 공급업
에스트래픽(주),234300,17-Dec,8.25,-50.12,-93.44,-68.41,-99.02,-71.04,-82.98,21.08,3.79,9.64,6.6,6.56,3.81,,,,,,,,,165.67,164.47,102.77,139.26,42.3,11.63,9.34,16.0,41.8,101.21,49.74,50.1,76.93,35.45,72.35,58.2,41.8,0.72,1.82,19.86,20831.01,4003.19,978989.66,0.0,665.49,0.14,34.63,0.2,0.0,2.27,319262.0,2613517.0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
에쓰씨엔지니어링(주),23960,11-Dec,-4.54,-97.52,-98.19,-96.34,-99.34,-98.07,-138.42,3.68,-8.13,-13.69,-5.67,-6.7,-6.89,2.22,17.06,5.12,1.92,5.09,2.22,1.37,1.64,83.63,75.05,4.1,223.22,35.84,2.56,2.32,4.94,30.94,115.84,45.61,50.82,97.87,86.23,196.42,69.06,30.94,10.26,0.0,-9.95,1659776.73,322788.32,3683993.42,0.0,11.21,0.05,0.58,0.07,19.57,0.03,0.0,30389.0,  토목 건설업
에이비엘바이오(주),298380,18-Dec,-35.29,-82.87,-98.52,43.18,-100.0,45.19,0.0,0.0,-9319.95,-74.69,-14.23,-1910.14,-69.42,,,,,,,,,1390.37,1390.37,1053.27,7.59,0.0,-106.39,-1007.11,0.0,92.95,0.0,95.39,95.39,0.0,0.0,7.38,7.05,92.95,0.0,0.0,88.53,56237.81,45052.04,3518106.56,0.0,-4198.78,-0.67,-52.41,-90.11,0.0,1438.15,0.0,18090273.0,  기초 의약물질 및 생물학적 제제 제조업
에이치에스디엔진(주),82740,11-Dec,19.17,274.55,311.15,177.15,178.72,102.39,1606.62,18.15,11.21,48.7,13.18,13.98,10.56,,,,,,,,,81.66,61.33,26.74,257.31,15.55,14.55,10.71,67.37,27.99,55.58,36.41,48.48,0.0,55.05,212.13,72.01,27.99,24.9,0.0,-10.89,442815.62,186225.85,1597675.72,0.0,75.41,0.21,1.79,0.21,0.23,0.32,0.0,6439851.0,  일반 목적용 기계 제조업
에이치엘비(주),28300,11-Dec,0.86,-93.46,-95.21,-92.67,-96.99,-88.76,,17.66,-10.75,-35.26,4.59,3.89,-12.68,3.04,9.07,6.37,3.03,17.99,3.04,1.93,2.49,95.2,71.46,12.13,156.0,43.82,-1.18,-0.56,-1.64,39.06,112.18,38.54,51.33,208.54,86.1,138.05,60.94,39.06,24.93,0.0,-2.59,332127.75,46376.88,904168.58,0.0,53.84,0.2,3.86,0.15,-10.45,0.4,0.0,75487.0,  선박 및 보트 건조업
에이치엘비글로벌(주),3580,11-Dec,-5.94,-80.15,173.04,-53.86,-51.85,-78.36,,4.0,-43.24,-24.15,-11.56,-38.89,-12.86,0.51,8.47,4.73,0.65,14.45,0.51,0.71,0.7,130.22,120.63,17.77,75.72,33.98,6.85,9.09,8.69,56.91,59.71,41.38,44.67,143.47,83.71,60.27,43.09,56.91,7.37,31.74,10.37,743360.46,268547.91,1564610.67,0.0,15.68,0.07,0.43,0.23,17.95,0.0,,0.0,  기타 비금속광물 광업
에이치엘비생명과학(주),67630,11-Dec,-2.39,-100.0,-100.0,-100.0,-100.0,-100.0,,5.32,-9.82,-25.17,-7.36,-13.47,-5.37,2.56,706.23,2.24,18.14,4.56,2.56,0.69,,104.4,104.39,7.68,312.8,59.83,10.45,12.16,13.24,24.22,246.99,45.84,45.84,444.26,48.04,181.26,75.78,24.22,0.01,0.22,1.93,38457.87,0.0,2028554.55,0.0,-140.69,-0.03,,-0.04,14.81,0.75,0.0,307141.0,"  건축기술, 엔지니어링 및 관련 기술 서비스업"
에이치엘비제약(주),47920,15-Dec,-1.46,-100.0,-100.0,-100.0,-100.0,-100.0,46.93,21.96,-13.35,-27.84,-3.96,-5.17,-10.22,,,,,,,,,216.41,176.26,78.92,104.05,26.93,3.05,2.18,5.78,49.01,54.95,49.34,60.58,268.32,49.7,57.12,50.99,49.01,18.55,34.49,32.59,46527.38,29368.19,158263.36,0.0,69.26,0.2,1.1,0.29,0.0,6.56,0.0,1161884.0,  자연과학 및 공학 연구개발업
에이치엘비테라퓨틱스(주),115450,11-Dec,-82.36,35.74,3.2,1.41,-54.57,2.66,-7126.77,29.2,-210.45,-143.31,-68.98,-206.36,-70.35,0.69,8.71,2.95,1.55,23.11,0.69,0.65,0.7,71.46,65.23,22.4,238.6,37.87,5.62,15.62,10.46,29.53,128.23,43.16,47.29,597.24,96.05,224.06,70.47,29.53,8.72,0.0,-18.89,74355.95,3883.67,345736.99,0.0,-243.32,-0.52,-46.59,-2.06,68.22,0.0,0.0,0.0,  기타 전문 도매업
에이치엠엠(주),11200,11-Dec,-1.4,6206.98,44930.11,3673.17,12366.96,2195.07,,0.69,-7.2,-24.71,-4.69,-5.59,-6.05,3.42,21.51,14.18,1.85,13.86,3.42,1.11,2.89,126.65,104.32,36.76,403.84,68.59,2.39,2.27,2.79,19.85,345.61,21.91,26.6,79.89,17.67,105.81,80.15,19.85,17.63,83.79,5.6,2006932.76,36345.3,4448654.7,0.0,1.4,0.01,0.77,0.01,-2.85,0.0,1560000.0,0.0,  해상 운송업
에이테크솔루션(주),71670,11-Dec,8.96,-96.12,-93.8,-94.34,-82.99,-94.8,-80.31,13.3,5.78,16.3,7.62,6.56,6.72,2.81,3.65,8.14,2.21,6.92,2.81,1.98,2.58,92.03,39.17,0.33,126.11,25.54,10.99,5.28,24.0,44.23,57.76,19.03,44.7,115.7,90.32,109.82,55.77,44.23,57.43,0.0,-3.87,187999.84,110887.36,358450.32,0.0,51.38,0.27,0.87,0.23,-0.21,0.76,0.0,1289935.0,  특수 목적용 기계 제조업
에이프로젠제약(주),3060,11-Dec,0.31,-38.44,-74.31,-39.56,-92.14,3.77,-395.05,49.41,-9.1,-6.21,0.71,1.64,-3.92,0.87,4.13,1.1,3.35,43.23,0.87,1.45,0.91,190.72,174.26,37.49,58.3,27.11,-9.09,-7.77,-12.35,63.17,42.92,51.03,55.85,3382.04,87.21,46.36,36.83,63.17,8.63,18.14,26.57,105975.07,28135.52,635703.1,0.0,54.35,0.09,2.05,0.21,0.0,1.06,0.0,459617.0,  의약품 제조업
에이피에스홀딩스(주),54620,11-Dec,9.81,-34.16,-54.28,-13.51,-90.38,-26.92,18.44,21.04,4.98,14.6,12.8,11.51,5.54,2.98,14.3,4.72,7.07,12.17,2.98,1.77,1.46,131.66,123.88,29.5,232.32,24.38,5.53,4.77,15.87,30.09,81.02,74.11,78.77,245.94,62.23,198.82,69.91,30.09,5.91,24.57,18.94,109253.65,53939.04,989896.98,0.0,143.76,0.16,2.91,0.2,-20.0,0.67,79000.0,1484581.0,  회사 본부 및 경영 컨설팅 서비스업
에코바이오홀딩스(주),38870,11-Dec,0.6,109.96,-56.61,-30.85,-100.0,-54.43,-96.21,29.24,1.27,2.8,2.58,8.6,0.38,1.57,,20.21,12.54,30.67,1.57,0.37,0.97,118.87,118.87,2.64,407.38,49.15,10.2,26.71,16.67,19.71,249.36,30.1,30.1,0.0,16.1,128.5,80.29,19.71,0.0,0.0,4.78,27229.26,2090.24,1910989.08,0.0,643.93,0.09,83.88,0.3,-14.29,0.0,,0.0,  사업시설 유지·관리 서비스업
에코플라스틱(주),38110,11-Dec,4.41,170.3,270.38,111.84,-14.73,57.27,1288.68,4.76,2.02,14.01,2.55,1.15,4.5,7.39,53.34,9.06,5.44,6.35,7.39,4.38,5.75,82.57,74.0,10.87,211.59,10.3,26.1,7.95,172.12,32.09,32.08,39.99,44.62,67.51,39.54,168.38,67.91,32.09,10.39,0.0,-9.42,276135.58,295828.67,541679.22,0.0,64.95,0.33,0.61,0.15,-1.15,0.0,0.0,15956.0,  자동차 신품 부품 제조업
엑스큐어(주),70300,11-Dec,188.86,-66.13,-98.16,-43.3,-70.03,-51.79,0.0,52.57,18.92,28.57,24.61,20.37,22.85,1.51,7.27,11.8,39.3,21.03,1.51,6.04,,685.44,618.23,125.23,19.57,1.36,70.07,11.66,842.62,83.63,1.63,74.52,82.62,183.95,0.0,14.41,16.37,83.63,9.8,11.48,70.56,11090.34,0.0,426605.37,0.0,1285.96,0.33,,0.34,21.57,9.12,0.0,2372013.0,  소프트웨어 개발 및 공급업
엔시트론(주),101400,11-Dec,8.62,-94.66,-96.2,-93.25,-79.93,-86.45,-81.33,29.36,4.87,11.0,7.41,5.83,6.18,2.26,6.02,15.88,5.29,30.85,2.26,2.9,2.36,183.97,138.69,37.52,71.37,33.18,23.32,8.66,29.26,58.35,56.87,36.88,48.92,154.22,57.37,45.57,41.65,58.35,24.61,53.93,22.33,60076.78,0.0,589848.19,0.0,264.41,0.27,,0.24,7.46,2.54,4442844.0,1201169.0,  반도체 제조업
엘브이엠씨홀딩스(주),900140,11-Dec,66.04,-72.34,-94.4,-40.42,67.34,-66.49,58.97,20.59,11.82,26.82,23.88,11.84,23.83,2.27,3.78,10.54,19.77,27.09,2.27,18.11,2.29,613.8,232.18,29.48,17.25,0.0,-13.83,-1.18,0.0,85.29,0.0,33.59,88.8,138.66,0.0,16.96,14.71,85.29,62.17,74.28,74.33,,,,0.0,700.99,0.64,,0.37,0.0,0.0,,,  자동차 판매업
엘비세미콘(주),61970,11-Dec,1.97,-100.0,-100.0,-100.0,-100.0,-100.0,-125.49,15.67,-3.24,-4.71,5.8,8.88,-2.12,,,,,,,,,103.09,77.67,4.16,100.26,45.02,10.45,9.59,11.62,49.94,90.15,20.1,26.67,1880.33,47.45,51.81,50.06,49.94,24.65,822.2,0.8,345415.12,415037.65,555102.34,0.0,22.68,0.14,0.19,0.26,-8.54,0.0,0.0,0.0,  반도체 제조업
엘지전자(주),66570,11-Dec,0.88,-8.2,-66.99,54.01,141.19,5.28,,22.48,-0.8,-3.68,0.86,0.52,-1.33,4.17,7.77,7.76,7.87,9.59,4.17,2.78,3.36,111.04,76.23,16.5,148.39,22.77,4.46,1.6,11.69,40.26,56.55,33.18,48.33,123.07,42.74,108.11,59.74,40.26,31.34,315.39,4.8,197017.32,96289.66,925535.82,0.0,78.18,0.17,1.6,0.1,7.02,1.67,,470339000.0,  통신 및 방송 장비 제조업
영신금속공업(주),7530,11-Dec,1.56,-100.0,-100.0,-100.0,-100.0,-100.0,133.73,13.6,0.64,2.34,2.76,2.16,0.82,3.66,10.08,8.89,2.01,6.16,3.66,1.96,,77.91,48.91,4.31,220.51,34.66,0.17,0.1,0.33,31.2,111.08,20.28,32.31,71.9,45.75,132.92,68.8,31.2,37.23,0.0,-9.16,168100.08,87913.07,289976.84,0.0,29.36,0.17,0.56,0.15,22.92,1.02,0.0,1054433.0,  기타 금속 가공제품 제조업
영풍정밀(주),36560,11-Dec,547.21,45.95,-73.75,-17.39,-50.39,94.53,0.0,25.17,14.52,8.34,7.68,17.34,6.44,0.57,4.06,4.36,6.25,7.99,0.57,1.94,,330.82,230.96,31.97,29.92,0.07,12.42,7.07,3974.05,76.97,0.09,21.95,31.44,162.41,16.26,12.35,23.03,76.97,30.18,43.26,21.93,62967.64,31840.43,1112333.12,0.0,213.56,0.12,4.22,0.3,34.87,0.0,0.0,0.0,  일반 목적용 기계 제조업
영화금속(주),12280,11-Dec,2.87,-18.86,-8.19,3.29,72.24,-69.38,-50.5,10.04,2.56,13.08,9.27,5.85,4.06,5.1,11.65,5.02,3.45,18.19,5.1,2.3,3.26,81.2,59.41,1.57,208.92,49.47,12.85,5.5,17.57,32.37,152.82,36.14,49.39,385.96,97.92,187.91,67.63,32.37,26.83,0.0,-11.44,228326.74,253861.56,557696.82,0.0,62.77,0.26,0.56,0.16,19.41,0.05,440418.0,59494.0,  자동차 신품 부품 제조업
예스이십사(주),53280,11-Dec,241.54,118.31,33.59,61.38,264.2,21.97,,20.84,1.24,8.05,4.29,1.44,3.68,6.51,12.53,30.68,15.32,12.61,6.51,5.48,6.54,87.87,54.16,25.45,121.09,0.0,10.77,2.03,0.0,45.23,0.0,27.56,44.72,43.56,0.0,112.52,54.77,45.23,38.36,0.0,-6.18,52692.54,0.0,292624.17,0.0,107.77,0.19,,0.07,8.88,0.0,407000.0,0.0,  무점포 소매업
오상자이엘(주),53980,11-Dec,5.81,-74.61,-83.81,-73.62,-87.53,-63.86,-82.91,22.53,1.57,2.3,6.34,9.74,1.02,1.08,6.09,3.55,4.79,5.26,1.08,1.63,1.86,97.88,74.43,14.38,66.01,14.88,10.47,6.45,27.97,60.24,24.7,27.67,36.38,151.64,0.0,61.71,39.76,60.24,23.96,0.0,-0.79,95956.24,40756.14,749563.34,0.0,106.99,0.14,2.52,0.21,-2.3,0.0,1354971.0,0.0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
올릭스(주),226950,18-Dec,-242.4,1.76,-51.51,16.54,58.12,192.67,,0.0,-2563.58,-14.09,-14.8,-2726.47,-13.92,,,,,,,,,15504.39,15302.27,895.51,1.27,0.0,-1196.02,-2768.03,0.0,98.74,0.0,86.39,87.53,0.0,0.0,0.57,1.26,98.74,1.3,1.31,86.96,130513.85,37614.82,1390923.65,0.0,-82.05,-0.08,-2.85,-14.18,0.0,1682.92,0.0,5082419.0,  자연과학 및 공학 연구개발업
옴니시스템(주),57540,11-Dec,-4.11,51.93,307.08,-6.38,2888.26,-18.85,,14.98,-17.03,-29.53,-10.78,-12.68,-14.47,1.72,5.64,6.81,2.62,6.9,1.72,1.68,1.61,118.65,81.65,10.36,102.44,29.73,3.76,2.07,6.39,49.4,60.19,35.12,51.03,0.0,84.81,87.07,50.6,49.4,31.19,198.41,8.02,146455.14,29091.6,431957.1,0.01,3.06,0.01,0.15,0.01,1.27,3.11,1029419.0,862190.0,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
우리바이오(주),82850,11-Dec,2.25,201.05,91.02,93.58,85.88,148.11,-38.52,16.07,2.01,1.84,3.32,5.63,1.19,1.49,3.95,1.88,1.84,2.44,1.49,0.97,0.97,195.71,143.67,22.72,83.18,30.08,6.12,3.37,9.24,54.59,55.1,39.53,53.84,165.39,43.23,50.4,45.41,54.59,26.59,54.37,26.33,3288333.19,2980207.71,9783132.74,0.0,48.12,0.16,0.53,0.2,-93.24,0.0,0.0,0.0,  전구 및 조명장치 제조업
우리엔터프라이즈(주),37400,11-Dec,1.59,-69.52,-89.34,-83.5,-16.87,-55.35,23.15,18.27,15.55,6.5,1.19,3.98,4.67,0.41,5.31,4.08,1.54,7.28,0.41,1.09,1.68,140.99,102.22,24.52,34.85,7.39,0.57,0.49,2.01,74.15,9.97,13.52,18.65,173.07,94.01,17.84,25.85,74.15,27.5,94.59,5.42,205261.58,4317.5,1065393.99,0.0,47.89,0.09,22.77,0.31,29.27,0.0,0.0,0.0,  상품 종합 도매업
우리이앤엘(주),153490,13-Dec,-0.72,-60.37,-82.53,-50.82,-61.34,-44.06,-243.06,2.14,-3.02,-10.11,-2.22,-2.42,-2.77,,,,,,,,,157.09,127.54,16.01,189.62,41.17,-4.16,-2.84,-6.62,34.53,119.24,57.84,71.25,188.78,54.03,131.36,65.47,34.53,18.81,51.77,25.89,131256.95,186043.01,891657.84,0.0,70.5,0.1,0.5,0.11,3.45,0.0,0.0,4974.0,  반도체 제조업
우진비앤지(주),18620,11-Dec,3.88,-100.0,-100.0,-100.0,-100.0,-100.0,-21.44,32.09,4.05,4.18,3.87,5.59,2.8,1.03,1.8,5.57,1.29,14.38,1.03,2.1,,190.83,73.93,9.56,45.46,18.66,13.75,6.14,23.03,68.75,27.14,16.6,42.84,311.91,84.79,32.65,31.25,68.75,61.26,128.7,20.39,194511.34,80650.8,363450.92,0.0,12.75,0.07,0.31,0.1,-2.74,0.85,0.0,154255.0,  의약품 제조업
원풍물산(주),8290,11-Dec,1.27,,,,,,0.0,59.56,1.71,4.11,4.25,4.73,1.54,2.4,1.15,7.56,2.64,6.41,2.4,1.43,,91.55,33.08,2.92,148.25,39.53,-2.12,-1.45,-3.21,40.28,98.13,17.92,49.59,95.89,90.58,134.48,59.72,40.28,63.86,0.0,-4.58,418530.62,48578.82,1257987.52,0.0,30.48,0.1,2.63,0.12,-6.98,1.05,0.0,460114.0,  봉제의복 제조업
웰바이오텍(주),10600,11-Dec,2.86,-14.53,-99.69,5.34,-89.92,-15.46,-84.66,11.7,1.42,4.14,5.29,2.98,2.53,3.11,4.09,10.83,12.6,16.86,3.11,4.16,2.74,195.84,75.31,16.78,79.34,21.13,4.14,1.09,8.68,55.76,37.9,26.39,68.62,134.8,62.47,62.84,44.24,55.76,61.54,125.76,33.58,222379.35,206290.52,1778873.75,0.0,188.7,0.24,2.03,0.14,25.0,0.0,,0.0,  상품 중개업
위즈코프(주),38620,11-Dec,11111111.11,-47.05,-97.59,-0.22,,-39.07,-178.88,29.62,-78.07,-28.63,-10.36,-29.22,-27.68,0.32,50.46,51.19,24.82,45.03,0.32,7.07,0.39,6074.54,6045.06,2745.25,3.44,0.0,-115.59,-10.83,0.0,96.68,0.0,82.79,83.19,88.11,0.0,1.42,3.32,96.68,0.49,0.49,81.82,3153.26,72828.21,811852.95,0.0,-5760.37,-0.22,-2.49,-0.63,21.88,0.0,0.0,0.0,  연료 소매업
유네코(주),64510,18-Dec,-2.89,-34.15,83.45,-85.02,-8.72,-81.9,-524.18,19.21,-295.88,-129.79,-8.99,-57.77,-46.04,,,,,,,,,52.11,30.38,0.7,358.54,52.48,-6.24,-27.67,-9.3,21.81,240.63,11.01,18.89,307.55,42.71,166.24,78.19,21.81,41.7,0.0,-17.36,287382.06,135679.62,704379.44,0.0,-86.97,-0.35,-1.84,-2.01,8.26,6.04,33352.0,766880.0,  특수 목적용 기계 제조업
유니슨(주),18000,11-Dec,-1.48,97.27,280.04,50.7,96.14,-22.97,-545.78,3.69,-142.43,-106.95,-5.97,-35.21,-24.17,0.68,1.02,3.81,0.32,12.22,0.68,0.23,0.41,126.81,99.21,12.4,247.01,40.29,-9.31,-32.94,-16.44,28.82,139.82,45.47,58.13,710.01,46.56,159.06,71.18,28.82,21.77,102.95,12.29,503096.14,79584.36,1497034.62,0.0,-10.51,-0.04,-0.66,-0.18,-0.45,6.17,199057.0,4103627.0,  일반 목적용 기계 제조업
유비벨록스(주),89850,11-Dec,18.4,-74.78,-69.18,-81.74,-82.79,-74.91,-61.51,33.35,8.93,18.43,15.69,11.63,12.05,2.01,5.76,7.73,19.96,20.62,2.01,4.1,2.46,343.46,227.32,18.14,63.93,30.37,18.53,6.58,23.79,61.0,49.79,26.21,39.6,358.84,10.41,18.9,39.0,61.0,33.82,47.71,28.07,12589.96,2485.9,229102.42,0.0,666.31,0.37,33.75,0.33,10.0,6.45,4657597.0,6056339.0,  소프트웨어 개발 및 공급업
유엔젤(주),72130,11-Dec,75.62,-56.82,-83.17,-47.65,-99.68,-52.41,-89.92,42.73,1.68,1.79,2.15,4.03,0.9,0.61,1055.15,3.64,3.59,10.27,0.61,4.44,0.86,522.21,521.71,74.77,13.14,3.33,36.28,7.77,126.42,88.38,3.77,60.42,60.48,339.82,0.0,13.1,11.62,88.38,0.1,0.12,48.9,55902.05,79231.62,430871.64,0.0,170.22,0.22,1.2,0.41,10.42,0.0,0.0,0.0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
유진기업(주),23410,11-Dec,-0.36,3434.43,2777.25,3635.07,,1340.4,,8.13,-11.77,-16.72,-1.47,-3.15,-5.51,1.41,43.81,2.35,2.63,4.55,1.41,0.7,0.9,137.01,135.11,3.33,219.8,52.48,-2.91,-4.41,-3.81,31.27,167.82,65.42,66.34,157.25,67.21,154.85,68.73,31.27,1.39,5.14,17.92,337678.51,175695.01,2020839.19,0.0,28.48,0.05,0.55,0.1,-16.62,0.0,0.0,22667.0,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
이구산업(주),25820,11-Dec,0.92,-100.0,-100.0,-100.0,-100.0,-100.0,992.67,4.83,0.44,0.94,2.37,2.66,0.39,2.17,3.04,5.36,1.8,18.29,2.17,1.51,,104.56,38.04,1.76,153.63,50.48,-12.04,-8.45,-14.45,39.43,128.04,17.26,47.45,2101.06,81.19,115.09,60.57,39.43,63.62,1459.61,2.07,980579.67,446512.26,2038013.88,0.0,13.72,0.07,0.3,0.08,-1.28,0.0,0.0,0.0,  1차 비철금속 제조업
이노시스(주),56090,15-Dec,-2.64,-70.6,-89.39,-56.29,-91.04,-37.91,0.0,64.47,-5.56,-2.25,-2.2,-8.47,-1.44,,,,,,,,,935.74,791.97,199.76,23.2,12.2,-12.57,-12.56,-19.41,81.17,15.03,66.49,78.56,732.64,34.15,10.34,18.83,81.17,15.36,17.2,70.16,121900.09,49363.03,723582.55,0.0,46.26,0.08,1.14,0.41,0.0,19.28,554867.0,2813604.0,  의료용 기기 제조업
이엠코리아(주),95190,11-Dec,4.18,-41.05,3446.57,-80.32,423.69,-74.55,-31.26,17.68,2.64,5.13,6.15,8.61,1.89,1.63,4.44,5.7,1.3,16.25,1.63,1.27,2.06,83.08,48.89,7.09,151.69,48.34,10.15,9.52,12.66,39.73,121.66,18.83,32.0,299.98,58.93,96.94,60.27,39.73,41.16,0.0,-6.52,351916.7,106042.15,599434.61,0.0,25.16,0.15,0.83,0.23,22.54,1.26,501021.0,1019968.0,  특수 목적용 기계 제조업
이원다이애그노믹스(주),245620,18-Dec,-207.91,-72.64,-96.2,-68.3,-79.12,-76.83,-222.11,11.94,-33.74,-27.33,-15.31,-31.7,-16.29,,,,,,,,,192.35,169.23,82.54,45.82,4.13,-20.73,-22.76,-157.84,68.58,6.02,48.86,55.53,88.49,89.25,42.1,31.42,68.58,12.02,25.04,26.66,50908.64,41622.4,938775.9,0.0,-74.27,-0.04,-0.91,-0.14,0.0,31.96,1398313.0,1855215.0,  자연과학 및 공학 연구개발업
이원컴포텍(주),88290,11-Dec,3.01,-77.95,-34.72,-69.7,-54.87,-72.64,,10.86,2.82,5.9,3.36,2.6,3.64,2.09,12.97,14.92,4.41,7.4,2.09,3.37,1.92,179.59,156.79,90.3,62.46,13.75,20.77,6.35,58.1,61.55,22.33,57.27,65.6,45.86,0.0,59.34,38.45,61.55,12.7,28.65,29.07,76257.71,57470.67,253034.14,0.0,83.06,0.25,1.1,0.2,13.51,0.0,0.0,0.0,  자동차 신품 부품 제조업
이트론(주),96040,11-Dec,-41.92,-70.71,141.31,-80.03,,-66.03,-350.38,-1.67,-99.76,-48.14,-41.61,-100.74,-41.2,0.47,,2.44,8.05,13.29,0.47,3.36,0.75,765.12,765.12,318.03,8.09,0.0,-85.9,-11.34,0.0,92.51,0.0,50.02,50.02,216.65,0.0,7.07,7.49,92.51,0.0,0.0,43.48,6111.23,0.0,260628.92,0.0,-560.43,-0.13,,-0.23,-19.75,0.0,0.0,0.0,  기타 전문 도매업
이화산업(주),760,11-Mar,3.71,17.39,184.22,-21.97,5709.56,4.6,-27.82,19.13,11.05,11.2,4.46,15.54,3.17,0.38,5.38,2.04,0.64,28.02,0.38,1.18,1.25,113.22,91.18,9.78,31.88,18.06,-5.29,-4.9,-7.08,75.83,23.82,18.44,22.89,1146.37,99.9,26.67,24.17,75.83,19.46,166.74,2.67,300570.72,7528.06,3863691.21,0.0,88.43,0.07,35.31,0.26,-4.0,0.0,0.0,0.0,  기타 전문 도매업
이화전기공업(주),24810,11-Dec,0.66,-51.53,545.08,86.11,144.55,-55.49,,21.04,1.74,1.46,0.41,0.94,0.76,0.87,2.3,2.99,1.79,4.15,0.87,1.4,1.04,142.02,91.19,13.1,73.08,14.64,4.8,4.66,13.85,57.78,25.35,37.21,57.95,141.24,99.28,70.62,42.22,57.78,35.79,120.97,17.15,234028.89,98949.53,806126.55,0.0,30.68,0.09,0.73,0.2,-6.08,1.77,695000.0,976896.0,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
인베니아(주),79950,11-Dec,-1.02,-53.2,20.82,-35.36,-85.19,-74.16,0.0,17.23,-1.5,-3.05,-1.06,-0.93,-1.71,2.03,49.68,4.4,4.83,8.22,2.03,2.58,,185.02,179.24,0.59,95.32,24.52,-28.14,-12.55,-56.01,51.2,47.89,66.27,68.4,235.69,60.24,72.21,48.8,51.2,3.13,6.81,31.43,97054.09,19446.46,405353.44,0.0,76.92,0.18,3.84,0.17,-4.4,9.31,0.0,10787267.0,  특수 목적용 기계 제조업
인선이엔티(주),60150,11-Dec,0.93,41.84,635.56,-69.93,-95.97,248.54,-147.51,23.05,-0.55,-0.21,1.28,3.35,-0.21,0.63,60.88,3.69,0.51,30.65,0.63,0.96,2.33,64.76,61.59,6.13,68.25,26.16,5.65,6.07,8.76,59.43,44.01,15.73,16.54,649.37,76.69,42.96,40.57,59.43,4.9,0.0,-9.0,477800.14,100330.24,689208.92,0.0,14.61,0.1,0.7,0.27,1.32,1.16,0.0,817427.0,  폐기물 처리업
