,회사명,회계년도,거래소코드_x,매출원가율,매출원가율여부,거래소코드_y,매출원가감소율,산업중간값
2168,보해양조,12-Dec,890,0.62,,890,3.225806452,59.41
2169,보해양조,13-Dec,890,0.62,,890,0,58.53
2170,보해양조,14-Dec,890,0.6,,890,-3.333333333,60.8
2171,보해양조,15-Dec,890,0.59,,890,-1.694915254,64.89
2172,보해양조,16-Dec,890,0.62,,890,4.838709677,65.23
2173,보해양조,17-Dec,890,0.64,,890,3.125,68.2
2174,보해양조,18-Dec,890,0.72,,890,11.11111111,66.59
2175,보해양조,19-Dec,890,0.9,,890,20,68.22
2176,부방,11-Dec,14470,0.7,,14470,-4.285714286,45.165
2177,부방,12-Dec,14470,0.68,,14470,-2.941176471,41.78
2178,부방,13-Dec,14470,0.66,,14470,-3.03030303,38.49
2179,부방,14-Dec,14470,0.65,,14470,-1.538461538,44.815
2180,부방,15-Dec,14470,0.72,,14470,9.722222222,44.245
2181,부방,16-Dec,14470,0.69,,14470,-4.347826087,46.28
2182,부방,17-Dec,14470,0.67,,14470,-2.985074627,49.505
2183,부방,18-Dec,14470,0.7,,14470,4.285714286,47.625
2184,부방,19-Dec,14470,0.73,,14470,4.109589041,44.52
2185,부산공,11-Dec,5030,1,,5030,,86.155
2186,부산공,12-Dec,5030,1,,5030,,87.3
2187,부산공,13-Dec,5030,1,,5030,,87.315
2188,부산공,14-Dec,5030,1,,5030,,87.805
2189,부산공,15-Dec,5030,1,,5030,,86.72
2190,부산공,16-Dec,5030,1,,5030,,87.335
2191,부산공,17-Dec,5030,1,,5030,,88.505
2192,부산공,18-Dec,5030,1,,5030,,89.65
2193,부산공,19-Dec,5030,1,,5030,,89.98
2194,부산산업,11-Dec,11390,0.86,,11390,1.162790698,83.085
2195,부산산업,12-Dec,11390,0.88,,11390,2.272727273,80.49
2196,부산산업,13-Dec,11390,0.81,,11390,-8.641975309,79.905
2197,부산산업,14-Dec,11390,0.81,,11390,0,80.78
2198,부산산업,15-Dec,11390,0.79,,11390,-2.53164557,77.97
2199,부산산업,16-Dec,11390,0.79,,11390,0,79.26
2200,부산산업,17-Dec,11390,0.85,,11390,7.058823529,81.73
2201,부산산업,18-Dec,11390,0.86,,11390,1.162790698,82.22
2202,부산산업,19-Dec,11390,0.83,,11390,-3.614457831,84.125
2203,브리지텍,11-Dec,64480,1,,64480,,5.55
2204,브리지텍,12-Dec,64480,1,,64480,,9.16
2205,브리지텍,13-Dec,64480,1,,64480,,9.26
2206,브리지텍,14-Dec,64480,1,,64480,,9.49
2207,브리지텍,15-Dec,64480,1,,64480,,26.25
2208,브리지텍,16-Dec,64480,1,,64480,,32.73
2209,브리지텍,17-Dec,64480,1,,64480,,35.91
2210,브리지텍,18-Dec,64480,1,,64480,,40.29
2211,브리지텍,19-Dec,64480,1,,64480,,47.1
2212,브이티지엠피,11-Dec,18290,1,,18290,,78.63
2213,브이티지엠피,12-Dec,18290,1,,18290,,79.75
2214,브이티지엠피,13-Dec,18290,1,,18290,,81.65
2215,브이티지엠피,14-Dec,18290,1,,18290,,81.58
2216,브이티지엠피,15-Dec,18290,1,,18290,,81.36
2217,브이티지엠피,16-Dec,18290,1,,18290,,82.3
2218,브이티지엠피,17-Dec,18290,0.8,,18290,,81.2
2219,브이티지엠피,18-Dec,18290,0.63,,18290,-26.98412698,81.97
2220,브이티지엠피,19-Dec,18290,0.64,,18290,1.5625,81.8
2221,블루베리엔에프티,11-Dec,44480,0.99,,44480,6.060606061,82.36
2222,블루베리엔에프티,12-Dec,44480,0.86,,44480,-15.11627907,81.89
2223,블루베리엔에프티,13-Dec,44480,0.85,,44480,-1.176470588,80.455
2224,블루베리엔에프티,14-Dec,44480,0.91,,44480,6.593406593,81.39
2225,블루베리엔에프티,15-Dec,44480,0.94,,44480,3.191489362,80.885
2226,블루베리엔에프티,16-Dec,44480,0.91,,44480,-3.296703297,79.14
2227,블루베리엔에프티,17-Dec,44480,0.9,,44480,-1.111111111,82.615
2228,블루베리엔에프티,18-Dec,44480,0.88,,44480,-2.272727273,83.27
2229,블루베리엔에프티,19-Dec,44480,0.69,,44480,-27.53623188,81.665
2230,블루콤,11-Dec,33560,0.84,,33560,,78.63
2231,블루콤,12-Dec,33560,0.76,,33560,-10.52631579,79.75
2232,블루콤,13-Dec,33560,0.73,,33560,-4.109589041,81.65
2233,블루콤,14-Dec,33560,0.75,,33560,2.666666667,81.58
2234,블루콤,15-Dec,33560,0.78,,33560,3.846153846,81.36
2235,블루콤,16-Dec,33560,0.76,,33560,-2.631578947,82.3
2236,블루콤,17-Dec,33560,0.76,,33560,0,81.2
2237,블루콤,18-Dec,33560,0.8,,33560,5,81.97
2238,블루콤,19-Dec,33560,0.97,,33560,17.5257732,81.8
2239,비덴트,13-Dec,121800,1,,121800,,79.75
2240,비덴트,14-Dec,121800,0.67,,121800,,81.65
2241,비덴트,15-Dec,121800,0.66,,121800,-1.515151515,81.58
2242,비덴트,16-Dec,121800,0.71,,121800,7.042253521,81.36
2243,비덴트,17-Dec,121800,0.73,,121800,2.739726027,82.3
2244,비덴트,18-Dec,121800,0.63,,121800,-15.87301587,81.2
2245,비덴트,19-Dec,121800,0.66,,121800,4.545454545,81.97
2246,비디아이,17-Dec,148140,0.9,,148140,,80.02
2247,비디아이,18-Dec,148140,0.84,,148140,-7.142857143,81.15
2248,비디아이,19-Dec,148140,0.9,,148140,6.666666667,80.98
2249,비보존헬스케어,11-Dec,82800,1,,82800,,78.63
2250,비보존헬스케어,12-Dec,82800,1,,82800,,79.75
2251,비보존헬스케어,13-Dec,82800,1,,82800,,81.65
2252,비보존헬스케어,14-Dec,82800,1,,82800,,81.58
2253,비보존헬스케어,15-Dec,82800,1,,82800,,81.36
2254,비보존헬스케어,16-Dec,82800,1,,82800,,82.3
2255,비보존헬스케어,17-Dec,82800,1,,82800,,81.2
2256,비보존헬스케어,18-Dec,82800,1,,82800,,81.97
2257,비보존헬스케어,19-Dec,82800,0.93,,82800,,81.8
2258,비비안,11-Dec,2070,0.44,,2070,0,40.48
2259,비비안,12-Dec,2070,0.46,,2070,4.347826087,42.2
2260,비비안,13-Dec,2070,0.44,,2070,-4.545454545,41.28
2261,비비안,14-Dec,2070,0.48,,2070,8.333333333,44.43
2262,비비안,15-Dec,2070,0.46,,2070,-4.347826087,44.29
2263,비비안,16-Dec,2070,0.43,,2070,-6.976744186,43.36
2264,비비안,17-Dec,2070,0.42,,2070,-2.380952381,45.09
2265,비비안,18-Dec,2070,0.42,,2070,0,44.83
2266,비비안,19-Dec,2070,0.43,,2070,2.325581395,43.36
2267,비씨월드제약,14-Dec,200780,1,,200780,,44.93
2268,비씨월드제약,15-Dec,200780,1,,200780,,48.21
2269,비씨월드제약,16-Dec,200780,1,,200780,,52.51
2270,비씨월드제약,17-Dec,200780,0.52,,200780,,52.32
2271,비씨월드제약,18-Dec,200780,0.6,,200780,13.33333333,54.69
2272,비씨월드제약,19-Dec,200780,0.65,,200780,7.692307692,57.6
2273,비아트론,12-Dec,141000,1,,141000,,75.13
2274,비아트론,13-Dec,141000,1,,141000,,74.77
2275,비아트론,14-Dec,141000,1,,141000,,76.93
2276,비아트론,15-Dec,141000,1,,141000,,77.48
2277,비아트론,16-Dec,141000,0.7,,141000,,78.73
2278,비아트론,17-Dec,141000,0.71,,141000,1.408450704,80.02
2279,비아트론,18-Dec,141000,0.71,,141000,0,81.15
2280,비아트론,19-Dec,141000,0.76,,141000,6.578947368,80.98
2281,비에이치,11-Dec,90460,0.84,,90460,-2.380952381,78.63
2282,비에이치,12-Dec,90460,0.83,,90460,-1.204819277,79.75
2283,비에이치,13-Dec,90460,0.86,,90460,3.488372093,81.65
2284,비에이치,14-Dec,90460,0.87,,90460,1.149425287,81.58
2285,비에이치,15-Dec,90460,0.91,,90460,4.395604396,81.36
2286,비에이치,16-Dec,90460,1,,90460,9,82.3
2287,비에이치,17-Dec,90460,0.84,,90460,-19.04761905,81.2
2288,비에이치,18-Dec,90460,0.8,,90460,-5,81.97
2289,비에이치,19-Dec,90460,0.86,,90460,6.976744186,81.8
2290,비에이치아이,11-Dec,83650,0.85,,83650,12.94117647,73.85
2291,비에이치아이,12-Dec,83650,0.9,,83650,5.555555556,75.13
2292,비에이치아이,13-Dec,83650,0.91,,83650,1.098901099,74.77
2293,비에이치아이,14-Dec,83650,0.92,,83650,1.086956522,76.93
2294,비에이치아이,15-Dec,83650,1.03,,83650,10.67961165,77.48
2295,비에이치아이,16-Dec,83650,0.85,,83650,-21.17647059,78.73
2296,비에이치아이,17-Dec,83650,0.87,,83650,2.298850575,80.02
2297,비에이치아이,18-Dec,83650,0.98,,83650,11.2244898,81.15
2298,비에이치아이,19-Dec,83650,0.96,,83650,-2.083333333,80.98
2299,비엘팜텍,11-Dec,65170,0.56,,65170,-19.64285714,80.81
2300,비엘팜텍,12-Dec,65170,0.61,,65170,8.196721311,81.77
2301,비엘팜텍,13-Dec,65170,0.61,,65170,0,80.31
2302,비엘팜텍,14-Dec,65170,0.57,,65170,-7.01754386,80.28
2303,비엘팜텍,15-Dec,65170,0.65,,65170,12.30769231,81.66
2304,비엘팜텍,16-Dec,65170,0.66,,65170,1.515151515,82.9
2305,비엘팜텍,17-Dec,65170,0.67,,65170,1.492537313,82.45
2306,비엘팜텍,18-Dec,65170,0.61,,65170,-9.836065574,83.32
2307,비엘팜텍,19-Dec,65170,0.62,,65170,1.612903226,83.47
2308,비엠티,11-Dec,86670,0.75,,86670,5.333333333,73.85
2309,비엠티,12-Dec,86670,0.74,,86670,-1.351351351,75.13
2310,비엠티,13-Dec,86670,0.71,,86670,-4.225352113,74.77
2311,비엠티,14-Dec,86670,0.72,,86670,1.388888889,76.93
2312,비엠티,15-Dec,86670,0.74,,86670,2.702702703,77.48
2313,비엠티,16-Dec,86670,0.76,,86670,2.631578947,78.73
2314,비엠티,17-Dec,86670,0.7,,86670,-8.571428571,80.02
2315,비엠티,18-Dec,86670,0.7,,86670,0,81.15
2316,비엠티,19-Dec,86670,0.74,,86670,5.405405405,80.98
2317,비케이탑스,11-Dec,30790,1,,30790,,76.05
2318,비케이탑스,12-Dec,30790,0.96,,30790,,72.2
2319,비케이탑스,13-Dec,30790,0.94,,30790,-2.127659574,75.75
2320,비케이탑스,14-Dec,30790,0.9,,30790,-4.444444444,79.68
2321,비케이탑스,15-Dec,30790,0.93,,30790,3.225806452,81.79
2322,비케이탑스,16-Dec,30790,0.93,,30790,0,82.04
2323,비케이탑스,17-Dec,30790,0.93,,30790,0,83.55
2324,비케이탑스,18-Dec,30790,1.06,,30790,12.26415094,84.35
2325,비케이탑스,19-Dec,30790,1,,30790,,82.22
2326,비트컴퓨터,11-Dec,32850,0.78,,32850,-1.282051282,5.55
2327,비트컴퓨터,12-Dec,32850,0.81,,32850,3.703703704,9.16
2328,비트컴퓨터,13-Dec,32850,0.83,,32850,2.409638554,9.26
2329,비트컴퓨터,14-Dec,32850,0.76,,32850,-9.210526316,9.49
2330,비트컴퓨터,15-Dec,32850,0.73,,32850,-4.109589041,26.25
2331,비트컴퓨터,16-Dec,32850,0.76,,32850,3.947368421,32.73
2332,비트컴퓨터,17-Dec,32850,0.73,,32850,-4.109589041,35.91
2333,비트컴퓨터,18-Dec,32850,0.89,,32850,17.97752809,40.29
2334,비트컴퓨터,19-Dec,32850,0.7,,32850,-27.14285714,47.1
2335,비플라이소프트,16-Dec,148780,0.66,,148780,,32.73
2336,비플라이소프트,17-Dec,148780,0.38,,148780,,35.91
2337,비플라이소프트,18-Dec,148780,0.71,,148780,46.47887324,40.29
2338,비플라이소프트,19-Dec,148780,0,,148780,#NAME?,47.1
2339,빅텍,11-Dec,65450,1,,65450,,0.0
2340,빅텍,12-Dec,65450,1,,65450,,35.05
2341,빅텍,13-Dec,65450,1,,65450,,48.57
2342,빅텍,14-Dec,65450,1,,65450,,50.39
2343,빅텍,15-Dec,65450,1,,65450,,49.29
2344,빅텍,16-Dec,65450,1,,65450,,56.81
2345,빅텍,17-Dec,65450,1,,65450,,64.32
2346,빅텍,18-Dec,65450,1,,65450,,63.41
2347,빅텍,19-Dec,65450,1,,65450,,64.46
2348,사조동아원,11-Dec,8040,0.88,,8040,5.681818182,72.41
2349,사조동아원,12-Dec,8040,0.86,,8040,-2.325581395,73.05
2350,사조동아원,13-Dec,8040,0.86,,8040,0,72.785
2351,사조동아원,14-Dec,8040,0.83,,8040,-3.614457831,72.72
2352,사조동아원,15-Dec,8040,0.86,,8040,3.488372093,72.09
2353,사조동아원,16-Dec,8040,0.84,,8040,-2.380952381,71.455
2354,사조동아원,17-Dec,8040,0.85,,8040,1.176470588,72.655
2355,사조동아원,18-Dec,8040,0.86,,8040,1.162790698,74.955
2356,사조동아원,19-Dec,8040,0.89,,8040,3.370786517,79.39
2357,사조산업,11-Dec,7160,0.83,,7160,1.204819277,87.47
2358,사조산업,12-Dec,7160,0.85,,7160,2.352941176,87.7
2359,사조산업,13-Dec,7160,0.88,,7160,3.409090909,91.71
2360,사조산업,14-Dec,7160,0.84,,7160,-4.761904762,96.0
2361,사조산업,15-Dec,7160,0.86,,7160,2.325581395,89.17
2362,사조산업,16-Dec,7160,0.86,,7160,0,85.92
2363,사조산업,17-Dec,7160,0.87,,7160,1.149425287,85.77
2364,사조산업,18-Dec,7160,0.88,,7160,1.136363636,89.1
2365,사조산업,19-Dec,7160,0.92,,7160,4.347826087,91.05
2366,사조오양,11-Dec,6090,1,,6090,,87.47
2367,사조오양,12-Dec,6090,1,,6090,,87.7
2368,사조오양,13-Dec,6090,1,,6090,,91.71
2369,사조오양,14-Dec,6090,1,,6090,,96.0
2370,사조오양,15-Dec,6090,1,,6090,,89.17
2371,사조오양,16-Dec,6090,1,,6090,,85.92
2372,사조오양,17-Dec,6090,1,,6090,,85.77
2373,사조오양,18-Dec,6090,1,,6090,,89.1
2374,사조오양,19-Dec,6090,1,,6090,,91.05
2375,삼강엠앤티,11-Dec,100090,1,,100090,,90.89
2376,삼강엠앤티,12-Dec,100090,1,,100090,,91.46
2377,삼강엠앤티,13-Dec,100090,1,,100090,,91.98
2378,삼강엠앤티,14-Dec,100090,1,,100090,,91.175
2379,삼강엠앤티,15-Dec,100090,1,,100090,,90.055
2380,삼강엠앤티,16-Dec,100090,1,,100090,,89.125
2381,삼강엠앤티,17-Dec,100090,1.05,,100090,,90.23
2382,삼강엠앤티,18-Dec,100090,1.15,,100090,8.695652174,91.965
2383,삼강엠앤티,19-Dec,100090,1.01,,100090,-13.86138614,92.405
2384,삼륭물산,11-Dec,14970,0.82,,14970,4.87804878,87.015
2385,삼륭물산,12-Dec,14970,0.85,,14970,3.529411765,83.365
2386,삼륭물산,13-Dec,14970,0.85,,14970,0,84.915
2387,삼륭물산,14-Dec,14970,0.88,,14970,3.409090909,85.41
2388,삼륭물산,15-Dec,14970,0.83,,14970,-6.024096386,85.895
2389,삼륭물산,16-Dec,14970,0.81,,14970,-2.469135802,85.305
2390,삼륭물산,17-Dec,14970,0.87,,14970,6.896551724,88.34
2391,삼륭물산,18-Dec,14970,0.91,,14970,4.395604396,84.105
2392,삼륭물산,19-Dec,14970,0.91,,14970,0,84.59
2393,삼보모터스,11-Dec,53700,0.9,,53700,1.111111111,86.155
2394,삼보모터스,12-Dec,53700,0.87,,53700,-3.448275862,87.3
2395,삼보모터스,13-Dec,53700,0.9,,53700,3.333333333,87.315
2396,삼보모터스,14-Dec,53700,0.9,,53700,0,87.805
2397,삼보모터스,15-Dec,53700,0.9,,53700,0,86.72
2398,삼보모터스,16-Dec,53700,0.9,,53700,0,87.335
2399,삼보모터스,17-Dec,53700,0.91,,53700,1.098901099,88.505
2400,삼보모터스,18-Dec,53700,0.91,,53700,0,89.65
2401,삼보모터스,19-Dec,53700,0.92,,53700,1.086956522,89.98
2402,삼보산업,11-Dec,9620,1,,9620,,90.89
2403,삼보산업,12-Dec,9620,1,,9620,,91.46
2404,삼보산업,13-Dec,9620,0.96,,9620,,91.98
2405,삼보산업,14-Dec,9620,0.97,,9620,1.030927835,91.175
2406,삼보산업,15-Dec,9620,0.95,,9620,-2.105263158,90.055
2407,삼보산업,16-Dec,9620,0.97,,9620,2.06185567,89.125
2408,삼보산업,17-Dec,9620,0.97,,9620,0,90.23
2409,삼보산업,18-Dec,9620,0.94,,9620,-3.191489362,91.965
2410,삼보산업,19-Dec,9620,0.93,,9620,-1.075268817,92.405
2411,삼부토건,11-Dec,1470,1,,1470,7,90.885
2412,삼부토건,12-Dec,1470,0.93,,1470,-7.52688172,91.785
2413,삼부토건,13-Dec,1470,0.92,,1470,-1.086956522,93.005
2414,삼부토건,14-Dec,1470,0.95,,1470,3.157894737,92.97
2415,삼부토건,15-Dec,1470,1,,1470,5,91.755
2416,삼부토건,16-Dec,1470,1,,1470,0,90.575
2417,삼부토건,17-Dec,1470,1,,1470,0,90.275
2418,삼부토건,18-Dec,1470,0.9,,1470,-11.11111111,89.78
2419,삼부토건,19-Dec,1470,0.92,,1470,2.173913043,90.355
2420,삼성SDI,11-Dec,6400,0.87,,6400,2.298850575,78.63
2421,삼성SDI,12-Dec,6400,0.84,,6400,-3.571428571,79.75
2422,삼성SDI,13-Dec,6400,0.85,,6400,1.176470588,81.65
2423,삼성SDI,14-Dec,6400,0.83,,6400,-2.409638554,81.58
2424,삼성SDI,15-Dec,6400,0.82,,6400,-1.219512195,81.36
2425,삼성SDI,16-Dec,6400,0.86,,6400,4.651162791,82.3
2426,삼성SDI,17-Dec,6400,0.82,,6400,-4.87804878,81.2
2427,삼성SDI,18-Dec,6400,0.78,,6400,-5.128205128,81.97
2428,삼성SDI,19-Dec,6400,0.78,,6400,0,81.8
2429,삼성공조,11-Dec,6660,0.88,,6660,2.272727273,86.155
2430,삼성공조,12-Dec,6660,0.88,,6660,0,87.3
2431,삼성공조,13-Dec,6660,0.91,,6660,3.296703297,87.315
2432,삼성공조,14-Dec,6660,0.93,,6660,2.150537634,87.805
2433,삼성공조,15-Dec,6660,0.91,,6660,-2.197802198,86.72
2434,삼성공조,16-Dec,6660,0.91,,6660,0,87.335
2435,삼성공조,17-Dec,6660,0.87,,6660,-4.597701149,88.505
2436,삼성공조,18-Dec,6660,0.91,,6660,4.395604396,89.65
2437,삼성공조,19-Dec,6660,0.93,,6660,2.150537634,89.98
2438,삼성물산,14-Dec,28260,0.68,,28260,,44.43
2439,삼성물산,15-Dec,28260,0.84,,28260,19.04761905,44.29
2440,삼성물산,16-Dec,28260,0.88,,28260,4.545454545,43.36
2441,삼성물산,17-Dec,28260,0.88,,28260,0,45.09
2442,삼성물산,18-Dec,28260,0.87,,28260,-1.149425287,44.83
2443,삼성물산,19-Dec,28260,0.88,,28260,1.136363636,43.36
2444,삼성바이오로직스,16-Dec,207940,1,,207940,,52.51
2445,삼성바이오로직스,17-Dec,207940,1,,207940,,52.32
2446,삼성바이오로직스,18-Dec,207940,1,,207940,,54.69
2447,삼성바이오로직스,19-Dec,207940,1,,207940,,57.6
2448,삼성엔지니어링,11-Dec,28050,0.88,,28050,3.409090909,85.355
2449,삼성엔지니어링,12-Dec,28050,0.89,,28050,1.123595506,84.965
2450,삼성엔지니어링,13-Dec,28050,1.06,,28050,16.03773585,83.825
2451,삼성엔지니어링,14-Dec,28050,0.94,,28050,-12.76595745,85.75
2452,삼성엔지니어링,15-Dec,28050,1.17,,28050,19.65811966,83.845
2453,삼성엔지니어링,16-Dec,28050,0.93,,28050,-25.80645161,86.755
2454,삼성엔지니어링,17-Dec,28050,0.94,,28050,1.063829787,83.805
2455,삼성엔지니어링,18-Dec,28050,0.9,,28050,-4.444444444,83.645
2456,삼성엔지니어링,19-Dec,28050,0.87,,28050,-3.448275862,73.735
2457,삼성전기,11-Dec,9150,0.84,,9150,9.523809524,78.63
2458,삼성전기,12-Dec,9150,0.82,,9150,-2.43902439,79.75
2459,삼성전기,13-Dec,9150,0.81,,9150,-1.234567901,81.65
2460,삼성전기,14-Dec,9150,0.85,,9150,4.705882353,81.58
2461,삼성전기,15-Dec,9150,0.79,,9150,-7.594936709,81.36
2462,삼성전기,16-Dec,9150,0.83,,9150,4.819277108,82.3
2463,삼성전기,17-Dec,9150,0.79,,9150,-5.063291139,81.2
2464,삼성전기,18-Dec,9150,0.71,,9150,-11.26760563,81.97
2465,삼성전기,19-Dec,9150,0.74,,9150,4.054054054,81.8
2466,삼성제약,11-Dec,1360,1,,1360,,41.73
2467,삼성제약,12-Dec,1360,1,,1360,,41.84
2468,삼성제약,13-Dec,1360,1,,1360,,43.25
2469,삼성제약,14-Dec,1360,1,,1360,,44.93
2470,삼성제약,15-Dec,1360,0.73,,1360,,48.21
2471,삼성제약,16-Dec,1360,0.84,,1360,13.0952381,52.51
2472,삼성제약,17-Dec,1360,0.88,,1360,4.545454545,52.32
2473,삼성제약,18-Dec,1360,0.82,,1360,-7.317073171,54.69
2474,삼성제약,19-Dec,1360,1,,1360,,57.6
2475,삼성중공업,11-Dec,10140,0.87,,10140,0,82.98
2476,삼성중공업,12-Dec,10140,0.87,,10140,0,82.985
2477,삼성중공업,13-Dec,10140,0.88,,10140,1.136363636,88.0
2478,삼성중공업,14-Dec,10140,0.94,,10140,6.382978723,91.475
2479,삼성중공업,15-Dec,10140,1.1,,10140,14.54545455,88.85
2480,삼성중공업,16-Dec,10140,0.95,,10140,-15.78947368,87.545
2481,삼성중공업,17-Dec,10140,1.02,,10140,6.862745098,88.54
2482,삼성중공업,18-Dec,10140,1,,10140,-2,91.865
2483,삼성중공업,19-Dec,10140,0.99,,10140,-1.01010101,90.035
2484,삼아알미늄,11-Dec,6110,1,,6110,,90.89
2485,삼아알미늄,12-Dec,6110,1,,6110,,91.46
2486,삼아알미늄,13-Dec,6110,1,,6110,,91.98
2487,삼아알미늄,14-Dec,6110,1,,6110,,91.175
2488,삼아알미늄,15-Dec,6110,1,,6110,,90.055
2489,삼아알미늄,16-Dec,6110,1,,6110,,89.125
2490,삼아알미늄,17-Dec,6110,1,,6110,,90.23
2491,삼아알미늄,18-Dec,6110,0.91,,6110,,91.965
2492,삼아알미늄,19-Dec,6110,0.9,,6110,-1.111111111,92.405
2493,삼양사,11-Dec,145990,0.91,,145990,,72.41
2494,삼양사,12-Dec,145990,0.87,,145990,-4.597701149,73.05
2495,삼양사,13-Dec,145990,0.87,,145990,0,72.785
2496,삼양사,14-Dec,145990,0.85,,145990,-2.352941176,72.72
2497,삼양사,15-Dec,145990,0.83,,145990,-2.409638554,72.09
2498,삼양사,16-Dec,145990,0.8,,145990,-3.75,71.455
2499,삼양사,17-Dec,145990,0.83,,145990,3.614457831,72.655
2500,삼양사,18-Dec,145990,0.82,,145990,-1.219512195,74.955
2501,삼양사,19-Dec,145990,0.82,,145990,0,79.39
2502,삼양홀딩스,11-Dec,70,0.87,,70,1.149425287,0.0
2503,삼양홀딩스,12-Dec,70,0.87,,70,0,0.0
2504,삼양홀딩스,13-Dec,70,0.87,,70,0,0.0
2505,삼양홀딩스,14-Dec,70,0.84,,70,-3.571428571,0.0
2506,삼양홀딩스,15-Dec,70,0.81,,70,-3.703703704,0.0
2507,삼양홀딩스,16-Dec,70,0.8,,70,-1.25,0.0
2508,삼양홀딩스,17-Dec,70,0.82,,70,2.43902439,0.0
2509,삼양홀딩스,18-Dec,70,0.81,,70,-1.234567901,0.0
2510,삼양홀딩스,19-Dec,70,0.81,,70,0,0.0
2511,삼영엠텍,11-Dec,54540,0.82,,54540,-2.43902439,82.3
2512,삼영엠텍,12-Dec,54540,0.84,,54540,2.380952381,81.985
2513,삼영엠텍,13-Dec,54540,0.84,,54540,0,81.55
2514,삼영엠텍,14-Dec,54540,0.87,,54540,3.448275862,81.985
2515,삼영엠텍,15-Dec,54540,0.84,,54540,-3.571428571,83.13
2516,삼영엠텍,16-Dec,54540,0.82,,54540,-2.43902439,82.425
2517,삼영엠텍,17-Dec,54540,0.85,,54540,3.529411765,84.185
2518,삼영엠텍,18-Dec,54540,0.86,,54540,1.162790698,84.755
2519,삼영엠텍,19-Dec,54540,0.84,,54540,-2.380952381,85.49
2520,삼영이엔씨,11-Dec,65570,1,,65570,,78.63
2521,삼영이엔씨,12-Dec,65570,1,,65570,,79.75
2522,삼영이엔씨,13-Dec,65570,1,,65570,,81.65
2523,삼영이엔씨,14-Dec,65570,1,,65570,,81.58
2524,삼영이엔씨,15-Dec,65570,1,,65570,,81.36
2525,삼영이엔씨,16-Dec,65570,1,,65570,,82.3
2526,삼영이엔씨,17-Dec,65570,0.57,,65570,,81.2
2527,삼영이엔씨,18-Dec,65570,0.63,,65570,9.523809524,81.97
2528,삼영이엔씨,19-Dec,65570,1,,65570,,81.8
2529,삼영화학공업,11-Dec,3720,0.81,,3720,-3.703703704,82.36
2530,삼영화학공업,12-Dec,3720,0.88,,3720,7.954545455,81.89
2531,삼영화학공업,13-Dec,3720,0.94,,3720,6.382978723,80.455
2532,삼영화학공업,14-Dec,3720,0.96,,3720,2.083333333,81.39
2533,삼영화학공업,15-Dec,3720,0.99,,3720,3.03030303,80.885
2534,삼영화학공업,16-Dec,3720,0.95,,3720,-4.210526316,79.14
2535,삼영화학공업,17-Dec,3720,1.01,,3720,5.940594059,82.615
2536,삼영화학공업,18-Dec,3720,0.94,,3720,-7.446808511,83.27
2537,삼영화학공업,19-Dec,3720,0.9,,3720,-4.444444444,81.665
2538,삼익악기,11-Dec,2450,0.75,,2450,0,0.0
2539,삼익악기,12-Dec,2450,0.7,,2450,-7.142857143,0.0
2540,삼익악기,13-Dec,2450,0.7,,2450,0,0.0
2541,삼익악기,14-Dec,2450,0.69,,2450,-1.449275362,47.18
2542,삼익악기,15-Dec,2450,0.69,,2450,0,42.81
2543,삼익악기,16-Dec,2450,0.65,,2450,-6.153846154,42.29
2544,삼익악기,17-Dec,2450,0.69,,2450,5.797101449,75.06
2545,삼익악기,18-Dec,2450,0.7,,2450,1.428571429,80.08
2546,삼익악기,19-Dec,2450,0.7,,2450,0,76.34
2547,삼일,11-Dec,32280,1,,32280,,91.1
