회사,코드,년도,2011,2012,2013,2014,2015,2016,2017,2018,2019
금호타이어(주),73240,      비유동금융부채(*)(IFRS)(천원),13794911,7834523,1560143,23910763,29369277,23848496,17787981,185439831,176080412
기신정기(주),92440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
기아(주),270,      비유동금융부채(*)(IFRS)(천원),7681000,5261000,4442000,5112000,9984000,10644000,88906000,59557000,67992000
깨끗한나라(주),4540,      비유동금융부채(*)(IFRS)(천원),11619647,6147712,16160001,11304105,6551315,1659191,11733476,27563543,29780860
나노씨엠에스(주),247660,      비유동금융부채(*)(IFRS)(천원),,,,,,0,0,0,3629
나노캠텍(주),91970,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
나라엠앤디(주),51490,      비유동금융부채(*)(IFRS)(천원),20000,0,0,300000,300000,300000,300000,300000,405929
나무기술(주),242040,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0,101976
나이스정보통신(주),36800,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,1147655
나이스평가정보(주),30190,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,12065813
남광토건(주),1260,      비유동금융부채(*)(IFRS)(천원),16393262,62019485,127954698,359514630,8499909,8499909,8499909,323294,1522935
남양유업(주),3920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,107789511
남해화학(주),25860,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,4791996
남화산업(주),111710,      비유동금융부채(*)(IFRS)(천원),,,,,,0,0,0,0
남화토건(주),91590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
네이버(주),35420,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,38637306
넥센타이어(주),2350,      비유동금융부채(*)(IFRS)(천원),2132980,2030199,1986572,3124812,4962946,5368151,17202841,15723353,24890777
넷마블(주),251270,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,129460
농업회사법인(주)농우바이오,54050,      비유동금융부채(*)(IFRS)(천원),0,,0,0,0,0,0,0,924000
농업회사법인아시아종묘(주),154030,      비유동금융부채(*)(IFRS)(천원),0,0,0,,3433221,0,0,0,3638183
뉴지랩파마(주),214870,      비유동금융부채(*)(IFRS)(천원),,0,0,0,1576879,0,0,0,96395
다믈멀티미디어(주),93640,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,183608
다스코(주),58730,      비유동금융부채(*)(IFRS)(천원),0,0,42210,14070,5843,408912,0,0,84369
대동금속(주),20400,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,2267977,0
대동기어(주),8830,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
대동전자(주),8110,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
대림비앤코(주),5750,      비유동금융부채(*)(IFRS)(천원),669762,702160,478405,280000,160000,100000,0,0,3583291
대림통상(주),6570,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,1135092
대명에너지(주),389260,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,
대모엔지니어링(주),317850,      비유동금융부채(*)(IFRS)(천원),,,,,,,,10000,17535
대보마그네틱(주),290670,      비유동금융부채(*)(IFRS)(천원),,,,,,,0,0,2056011
대봉엘에스(주),78140,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,278148
대상(주),1680,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,302000,413000,495000,156000,32079988
대상홀딩스(주),84690,      비유동금융부채(*)(IFRS)(천원),0,2231008,1988779,1545849,2015508,1364935,496459,960572,2508839
대성산업(주),128820,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,433919,380330,3832883,6873243,31658800
대성에너지(주),117580,      비유동금융부채(*)(IFRS)(천원),42192,0,0,0,0,0,0,0,20954555
대성홀딩스(주),16710,      비유동금융부채(*)(IFRS)(천원),1045500,0,0,0,0,0,0,0,451822
대신정보통신(주),20180,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
대아티아이(주),45390,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,1125777
대양전기공업(주),108380,      비유동금융부채(*)(IFRS)(천원),11312,0,0,0,0,0,0,0,342582
대양제지공업(주),6580,      비유동금융부채(*)(IFRS)(천원),385304,0,0,0,0,0,0,0,46782
대영포장(주),14160,      비유동금융부채(*)(IFRS)(천원),25000,0,0,0,0,0,0,0,45083
대우전자부품(주),9320,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
대우조선해양(주),42660,      비유동금융부채(*)(IFRS)(천원),258634760,189730943,218787766,216205620,460408786,351796035,68139528,36489631,57636840
대원강업(주),430,      비유동금융부채(*)(IFRS)(천원),1191748,900466,837583,897201,839370,912379,1471854,1076174,2585485
대원미디어(주),48910,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,2456141
대원산업(주),5710,      비유동금융부채(*)(IFRS)(천원),2399076,830376,0,0,0,0,0,2533897,2485493
대원전선(주),6340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,145267
대원제약(주),3220,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,316118
대원화성(주),24890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,64378
대정화금(주),120240,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,701305
대주산업(주),3310,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
대주전자재료(주),78600,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,103036
대창단조(주),15230,      비유동금융부채(*)(IFRS)(천원),204657,0,0,0,0,0,0,0,47940
대한광통신(주),10170,      비유동금융부채(*)(IFRS)(천원),0,1064266,0,0,0,0,0,0,98015
대한그린파워(주),60900,      비유동금융부채(*)(IFRS)(천원),5000,0,0,0,624696,743210,0,0,279561
대한뉴팜(주),54670,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,5605,256305
대한방직(주),1070,      비유동금융부채(*)(IFRS)(천원),17689,1880887,1551619,3988158,2741845,1204782,446,0,260378
대한약품공업(주),23910,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
대한유화(주),6650,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,10354618
대한전선(주),1440,      비유동금융부채(*)(IFRS)(천원),68158000,6333735,1917983,836153,2213000,0,0,2183169,795148
대한제강(주),84010,      비유동금융부채(*)(IFRS)(천원),1160000,0,0,0,0,772284,0,0,216748
대한제당(주),1790,      비유동금융부채(*)(IFRS)(천원),788096,58500,32500,397380,479425,767950,3836243,3724920,6112729
대한제분(주),1130,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,1601510
대한해운(주),5880,      비유동금융부채(*)(IFRS)(천원),1995101952,1744259288,486297151,506515142,0,748480482,1137992058,1017263817,1358226817
대한화섬(주),3830,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,2829745
대화제약(주),67080,      비유동금융부채(*)(IFRS)(천원),301308,313308,387036,385995,245980,256400,116400,98400,434220
더이앤엠(주),89230,      비유동금융부채(*)(IFRS)(천원),18508855,14070895,9865237,4499987,0,0,0,0,1763484
덕산네오룩스(주),213420,      비유동금융부채(*)(IFRS)(천원),,,,0,0,0,0,0,150744
덕산하이메탈(주),77360,      비유동금융부채(*)(IFRS)(천원),170000,0,0,300000,658855,637586,621091,389183,421312
덕양산업(주),24900,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1863000,1209092
덕우전자(주),263600,      비유동금융부채(*)(IFRS)(천원),,,,,20000,20000,0,0,115786
데브시스터즈(주),194480,      비유동금융부채(*)(IFRS)(천원),,,0,0,0,0,0,0,0
도이치모터스(주),67990,      비유동금융부채(*)(IFRS)(천원),0,23363,57554,0,0,0,369120,0,27848458
동국산업(주),5160,      비유동금융부채(*)(IFRS)(천원),0,0,0,1085400,0,0,0,0,180678
동국제강(주),1230,      비유동금융부채(*)(IFRS)(천원),95550000,100724000,149767000,219880000,162068000,168556484,132259471,93283926,116683373
동국제약(주),86450,      비유동금융부채(*)(IFRS)(천원),0,0,32046,32798,17968,0,0,0,1435162
동부건설(주),5960,      비유동금융부채(*)(IFRS)(천원),65697852,75904730,63159989,21862209,196900985,106803767,92626678,66663110,51966007
동성제약(주),2210,      비유동금융부채(*)(IFRS)(천원),3768000,0,0,0,0,0,0,0,21410
동신건설(주),25950,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
동아쏘시오홀딩스(주),640,      비유동금융부채(*)(IFRS)(천원),52018126,110000,558398,277354,144992,53829,69262,0,2120025
동아에스티(주),170900,      비유동금융부채(*)(IFRS)(천원),,,872601,340493,220065,56758,0,0,3876698
동아타이어공업(주),282690,      비유동금융부채(*)(IFRS)(천원),,,,,,,346968,0,0
동아화성(주),41930,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,130185
동양이엔피(주),79960,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
동양철관(주),8970,      비유동금융부채(*)(IFRS)(천원),15007,0,0,0,0,0,0,0,102605
동양파일(주),228340,      비유동금융부채(*)(IFRS)(천원),,,,0,0,0,0,0,61876
동양피스톤(주),92780,      비유동금융부채(*)(IFRS)(천원),,,,37198,214816,150620,163616,359537,654527
동원금속(주),18500,      비유동금융부채(*)(IFRS)(천원),164223,97903,224199,506439,1027033,471962,81242,388774,258134
동원산업(주),6040,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,388681,1765555,5793149,3212358,9201979
동원수산(주),30720,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,1617717
동원시스템즈(주),14820,      비유동금융부채(*)(IFRS)(천원),32000000,21329183,8000000,17809076,13948423,4087664,0,0,730757
동일고무벨트(주),163560,      비유동금융부채(*)(IFRS)(천원),,0,0,0,0,0,0,0,170940
동일금속(주),109860,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
동일산업(주),4890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
동일제강(주),2690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,2825
동일철강(주),23790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,143901
동화기업(주),25900,      비유동금융부채(*)(IFRS)(천원),713064,475049,765228,1691321,475712,393087,109826,14514,3974578
동화약품(주),20,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,249300,0,0,5115994
두산밥캣(주),241560,      비유동금융부채(*)(IFRS)(천원),,,,0,0,0,0,0,13834143
두산에너빌리티(주),34020,      비유동금융부채(*)(IFRS)(천원),301759126,304650530,132812264,126374529,294528147,236969853,160140622,266950965,199775762
두산퓨얼셀(주),336260,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,924902
디씨엠(주),24090,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
디아이동일(주),1530,      비유동금융부채(*)(IFRS)(천원),15454931,20195694,0,0,0,2169596,5077619,7569213,0
디아이티(주),110990,      비유동금융부채(*)(IFRS)(천원),,,,,,240000,503200,0,192203
디에스알(주),155660,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,197948
디에스알제강(주),69730,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
디엑스앤브이엑스(주),180400,      비유동금융부채(*)(IFRS)(천원),,,0,0,0,0,8745604,9044002,288642
디엘(주),210,      비유동금융부채(*)(IFRS)(천원),106570694,53203181,53124552,66937206,70950673,65512232,78604632,0,172031664
디엘건설(주),1880,      비유동금융부채(*)(IFRS)(천원),25295067,49299269,84552132,62446200,44966600,0,5550839,3843355,1124425
디와이(주),13570,      비유동금융부채(*)(IFRS)(천원),4948649,722986,427068,482335,619156,0,0,0,158641
디와이씨(주),310870,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,
디와이파워(주),210540,      비유동금융부채(*)(IFRS)(천원),,,,960661,2306781,503418,553411,315441,154103
디와이피엔에프(주),104460,      비유동금융부채(*)(IFRS)(천원),45000,0,0,70000,86178,118073,83668,0,202025
디젠스(주),113810,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1817,854800
디케이락(주),105740,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
라온시큐어(주),42510,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,2589019
라온피플(주),300120,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0,282651
램테크놀러지(주),171010,      비유동금융부채(*)(IFRS)(천원),0,1713295,0,0,0,0,0,0,1099459
로스웰인터내셔널유한회사,900260,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,
로체시스템즈(주),71280,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,2782
롯데관광개발(주),32350,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,180902,3122302
롯데렌탈(주),89860,      비유동금융부채(*)(IFRS)(천원),80727738,87769167,109987534,167593965,175770048,200117181,211555891,260089842,341567858
롯데쇼핑(주),23530,      비유동금융부채(*)(IFRS)(천원),5100078,75903232,80185599,46643211,28388760,25738584,48990459,18642244,5904293677
롯데정밀화학(주),4000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,2645723
롯데정보통신(주),286940,      비유동금융부채(*)(IFRS)(천원),,,,,,,0,0,2671917
롯데제과(주),280360,      비유동금융부채(*)(IFRS)(천원),,,,,,,0,62620,19258721
롯데지주(주),4990,      비유동금융부채(*)(IFRS)(천원),0,0,2609000,425000,925000,790000,22896483,63740707,140017553
롯데칠성음료(주),5300,      비유동금융부채(*)(IFRS)(천원),18168101,29915503,1088000,465000,2579081,2289000,9028000,12099098,56381055
롯데케미칼(주),11170,      비유동금융부채(*)(IFRS)(천원),1726651,20078811,27835842,11936273,5081761,35628705,70714530,21613050,54273594
롯데하이마트(주),71840,      비유동금융부채(*)(IFRS)(천원),143780713,0,2150486,983566,0,0,0,0,211840054
리노공업(주),58470,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,136110
마이크로로봇(주),182690,      비유동금융부채(*)(IFRS)(천원),,,0,0,0,0,0,0,23378
만호제강(주),1080,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
매일유업(주),267980,      비유동금융부채(*)(IFRS)(천원),,,,,,,7173016,6218467,13427422
매일홀딩스(주),5990,      비유동금융부채(*)(IFRS)(천원),0,2012339,3753546,3170781,11554120,10986432,412004,91591,1037508
메가스터디(주),72870,      비유동금융부채(*)(IFRS)(천원),597507,0,0,176055,0,0,0,4729920,690
메가스터디교육(주),215200,      비유동금융부채(*)(IFRS)(천원),,,,,0,0,0,0,9030979
메가엠디(주),133750,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,400000,0,0,0,3160286
메디앙스(주),14100,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,17049
메디포스트(주),78160,      비유동금융부채(*)(IFRS)(천원),455270,788792,1521920,3274141,4627012,5884336,6093088,6234688,6329993
명문제약(주),17180,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,2504843
명성티엔에스(주),257370,      비유동금융부채(*)(IFRS)(천원),,,,,,0,0,40000,0
명신산업(주),9900,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,5470529,3492312,9131016,29022125,0
모바일어플라이언스(주),87260,      비유동금융부채(*)(IFRS)(천원),,,,2828100,4163357,0,0,0,17699
모트렉스(주),118990,      비유동금융부채(*)(IFRS)(천원),,,3600,3960,3960,3476629,3306183,8578074,6987962
무림에스피(주),1810,      비유동금융부채(*)(IFRS)(천원),40000,0,0,0,0,67500,70066,0,141066
무림페이퍼(주),9200,      비유동금융부채(*)(IFRS)(천원),57339424,64019560,49862886,2695008,2786715,1266165,1660154,0,4314935
무림피앤피(주),9580,      비유동금융부채(*)(IFRS)(천원),0,550548,362626,611517,359794,163737,0,46109,5565266
문배철강(주),8420,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,288610
미디어젠(주),279600,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0,860666
미래나노텍(주),95500,      비유동금융부채(*)(IFRS)(천원),0,80000,118400,48400,291442,1133917,666442,704744,578197
미래산업(주),25560,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,37513
미스터블루(주),207760,      비유동금융부채(*)(IFRS)(천원),,,,,0,0,0,0,11945
미원상사(주),2840,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,46789
미원스페셜티케미칼(주),268280,      비유동금융부채(*)(IFRS)(천원),,,,,,,0,0,616014
미원홀딩스(주),107590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
미원화학(주),134380,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
미창석유공업(주),3650,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,2037116
미투젠(유),950190,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0,31246
바디텍메드(주),206640,      비유동금융부채(*)(IFRS)(천원),,,,,0,0,0,0,3944
바이오플러스(주),99430,      비유동금융부채(*)(IFRS)(천원),,,,,,,,4486919,45831
바이온(주),32980,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,320314
바이옵트로(주),222160,      비유동금융부채(*)(IFRS)(천원),,,,,0,0,0,0,0
바이젠셀(주),308080,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0,0
백광산업(주),1340,      비유동금융부채(*)(IFRS)(천원),0,39352,0,0,0,18174,2514,0,4233311
범양건영(주),2410,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
범한퓨얼셀(주),382900,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,
베뉴지(주),19010,      비유동금융부채(*)(IFRS)(천원),19197,1300828,380712,203155,270080,0,0,0,98866
보로노이(주),310210,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0,595460
보성파워텍(주),6910,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,70036
보해양조(주),890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,1166995
부광약품(주),3000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,2424885
부국철강(주),26940,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
부산산업(주),11390,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
부산주공(주),5030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,6650058
브레인즈컴퍼니(주),99390,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,
브릿지바이오테라퓨틱스(주),288330,      비유동금융부채(*)(IFRS)(천원),,,,,,,0,21720148,10964
비나텍(주),126340,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,11929
비디아이(주),148140,      비유동금융부채(*)(IFRS)(천원),,,0,8280047,1073195,1254354,0,577957,315209
