,회사,코드,년도,2011,2012,2013,2014,2015,2016,2017,2018,2019,2012년 감소율,2013년 감소율,2014년 감소율,2015년 감소율,2016년 감소율,2017년 감소율,2018년 감소율,2019년 감소율,2012년 감소율여부,2013년 감소율여부,2014년 감소율여부,2015년 감소율여부,2016년 감소율여부,2017년 감소율여부,2018년 감소율여부,2019년 감소율여부
1849,영풍정밀(주),36560,      비유동금융부채(*)(IFRS)(천원),96006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297758.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1850,영풍제지(주),6740,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231013.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1851,영화금속(주),12280,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4471654.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1852,영화테크(주),265560,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,36000.0,132907.0,0.0,,,,,,-inf,-269.19,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1853,예스이십사(주),53280,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,10000.0,10000.0,20000.0,30000.0,30000.0,7833455.0,,,-inf,0.0,-100.0,-50.0,0.0,-26011.52,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1854,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,오로라월드(주),39830,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661711.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1856,오상자이엘(주),53980,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10678.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1857,오성첨단소재(주),52420,      비유동금융부채(*)(IFRS)(천원),25282931.0,0.0,0.0,0.0,0.0,0.0,204000.0,0.0,0.0,100.0,,,,,-inf,100.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1858,오션브릿지(주),241790,      비유동금융부채(*)(IFRS)(천원),,,,,256139.0,0.0,0.0,0.0,50581.0,,,,,100.0,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1859,오스템임플란트(주),48260,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,34830.0,2982139.0,,,,,,,-inf,-8461.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1860,오토앤(주),353590,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,올리패스(주),244460,      비유동금융부채(*)(IFRS)(천원),,,,,52423.0,48798.0,0.0,0.0,351676.0,,,,,6.91,100.0,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1862,올릭스(주),226950,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,43545.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1863,옴니시스템(주),57540,      비유동금융부채(*)(IFRS)(천원),20000.0,576000.0,420000.0,520000.0,885000.0,825000.0,715000.0,853975.0,851781.0,-2780.0,27.08,-23.81,-70.19,6.78,13.33,-19.44,0.26,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1864,옵티시스(주),109080,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187772.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1865,와이더블유(주),51390,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,와이아이케이(주),232140,      비유동금융부채(*)(IFRS)(천원),,,,,,,0.0,10086897.0,1838422.0,,,,,,,-inf,81.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1867,와이엠씨(주),155650,      비유동금융부채(*)(IFRS)(천원),128324.0,56802.0,0.0,0.0,0.0,0.0,0.0,0.0,63731.0,55.74,100.0,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1868,와이엠티(주),251370,      비유동금융부채(*)(IFRS)(천원),,2497550.0,2881946.0,0.0,3549763.0,230143.0,0.0,29000.0,7865144.0,,-15.39,100.0,-inf,93.52,100.0,-inf,-27021.19,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1869,와토스코리아(주),79000,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604259.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1870,우리바이오(주),82850,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726428.0,2653680.0,,,,,,,-inf,-53.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1871,우리산업(주),215360,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,14500.0,114079.0,,,,,,,-inf,-686.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1872,우리산업홀딩스(주),72470,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,우리손에프앤지농업회사법인(주),73560,      비유동금융부채(*)(IFRS)(천원),565931.0,483838.0,422983.0,374886.0,744705.0,625003.0,755798.0,1189352.0,1305091.0,14.51,12.58,11.37,-98.65,16.07,-20.93,-57.36,-9.73,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1874,우리엔터프라이즈(주),37400,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,우리이앤엘(주),153490,      비유동금융부채(*)(IFRS)(천원),25719752.0,29888239.0,34706512.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.21,-16.12,100.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,우림피티에스(주),101170,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,우수AMS(주),66590,      비유동금융부채(*)(IFRS)(천원),10000.0,85149.0,25490.0,0.0,0.0,0.0,0.0,0.0,185475.0,-751.49,70.06,100.0,,,,,-inf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1878,우원개발(주),46940,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,2732925.0,0.0,614733.0,,,,,,-inf,100.0,-inf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1879,우진비앤지(주),18620,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3754212.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1880,원텍(주),336570,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,원풍물산(주),8290,      비유동금융부채(*)(IFRS)(천원),917100.0,1015600.0,1061100.0,971100.0,998100.0,1047300.0,0.0,0.0,73958.0,-10.74,-4.48,8.48,-2.78,-4.93,100.0,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1882,웰바이오텍(주),10600,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498659.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1883,웹케시(주),53580,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,336950.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1884,위더스제약(주),330350,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,위즈코프(주),38620,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85576.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1886,윈텍(주),320000,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,윙입푸드홀딩스,900340,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,유네코(주),64510,      비유동금융부채(*)(IFRS)(천원),44237.0,5987564.0,8800660.0,3067313.0,2693776.0,3235331.0,56563.0,7873075.0,216.0,-13435.19,-46.98,65.15,12.18,-20.1,98.25,-13819.13,100.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1889,유니셈(주),36200,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607843.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1890,유니슨(주),18000,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834406.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1891,유니온머티리얼(주),47400,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293492.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1892,유니퀘스트(주),77500,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200185.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1893,유비벨록스(주),89850,      비유동금융부채(*)(IFRS)(천원),0.0,19800.0,14503.0,2306208.0,3945.0,0.0,0.0,0.0,383986.0,-inf,26.75,-15801.59,99.83,100.0,,,-inf,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1894,유성기업(주),2920,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26692.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1895,유아이엘(주),49520,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79960.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1896,유엔젤(주),72130,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409977.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1897,유일에너테크(주),340930,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,2261.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,유진기업(주),23410,      비유동금융부채(*)(IFRS)(천원),2004249.0,1219791.0,586110.0,3368543.0,3900664.0,7618288.0,4003923.0,11374797.0,8568003.0,39.14,51.95,-474.73,-15.8,-95.31,47.44,-184.09,24.68,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1899,율촌화학(주),8730,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311436.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1900,이건산업(주),8250,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,6595095.0,0.0,561352.0,,,,,,-inf,100.0,-inf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1901,이구산업(주),25820,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86803.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1902,이노뎁(주),303530,      비유동금융부채(*)(IFRS)(천원),,,,,,,,3157271.0,525854.0,,,,,,,,83.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,이노시스(주),56090,      비유동금융부채(*)(IFRS)(천원),,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,31103.0,,,-inf,100.0,,,,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1904,이니텍(주),53350,      비유동금융부채(*)(IFRS)(천원),230000.0,230000.0,230000.0,0.0,0.0,0.0,0.0,0.0,20932.0,0.0,0.0,100.0,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1905,이삭엔지니어링(주),351330,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,4185766.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,이스트아시아홀딩스인베스트먼트리미티드,900110,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,이엠코리아(주),95190,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5652808.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1908,이연제약(주),102460,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4249459.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1909,이오플로우(주),294090,      비유동금융부채(*)(IFRS)(천원),,,,,,,,2722820.0,4577848.0,,,,,,,,-68.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910,이원다이애그노믹스(주),245620,      비유동금융부채(*)(IFRS)(천원),,,,,,5322254.0,0.0,0.0,152538.0,,,,,,100.0,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1911,이원컴포텍(주),88290,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,이지케어텍(주),99750,      비유동금융부채(*)(IFRS)(천원),,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,이트론(주),96040,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29532.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1914,이화공영(주),1840,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356110.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1915,이화산업(주),760,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,이화전기공업(주),24810,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,4160008.0,37932.0,0.0,0.0,0.0,0.0,0.0,,-inf,99.09,100.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,인바이오(주),352940,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,328856.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,인베니아(주),79950,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791823.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1919,인선이엔티(주),60150,      비유동금융부채(*)(IFRS)(천원),0.0,192102.0,0.0,0.0,0.0,0.0,0.0,0.0,989371.0,-inf,100.0,,,,,,-inf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1920,인지컨트롤스(주),23800,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765715.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1921,인천도시가스(주),34590,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15059366.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1922,인카금융서비스(주),211050,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0.0,1279283.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1923,인크로스(주),216050,      비유동금융부채(*)(IFRS)(천원),,,0.0,0.0,24000.0,0.0,0.0,0.0,235117.0,,,,-inf,100.0,,,-inf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1924,인탑스(주),49070,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189690.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1925,인터지스(주),129260,      비유동금융부채(*)(IFRS)(천원),0.0,93233954.0,79535530.0,73300913.0,67931749.0,35754102.0,25878684.0,20904681.0,12776789.0,-inf,14.69,7.84,7.32,47.37,27.62,19.22,38.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,인포뱅크(주),39290,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19911.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1927,인화정공(주),101930,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,일동제약(주),249420,      비유동금융부채(*)(IFRS)(천원),,,,,,64045.0,1291.0,0.0,32178031.0,,,,,,97.98,100.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1929,일동홀딩스(주),230,      비유동금융부채(*)(IFRS)(천원),45000.0,0.0,0.0,0.0,75494864.0,0.0,0.0,0.0,345102.0,100.0,,,-inf,100.0,,,-inf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1930,일성건설(주),13360,      비유동금융부채(*)(IFRS)(천원),393840.0,240528.0,194734.0,266331.0,242864.0,0.0,0.0,1259721.0,3119575.0,38.93,19.04,-36.77,8.81,100.0,,-inf,-147.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1931,일성신약(주),3120,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126501.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1932,일신방직(주),3200,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219459.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1933,일양약품(주),7570,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440292.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1934,일정실업(주),8500,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,일진다이아몬드(주),81000,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83071.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1936,일진디스플레이(주),20760,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136474.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1937,일진머티리얼즈(주),20150,      비유동금융부채(*)(IFRS)(천원),791022.0,593550.0,404105.0,0.0,0.0,0.0,0.0,0.0,1008089.0,24.96,31.92,100.0,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1938,일진전기(주),103590,      비유동금융부채(*)(IFRS)(천원),138904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559445.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1939,일진하이솔루스(주),271940,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,59473.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1940,일진홀딩스(주),15860,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4361.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1941,잉글우드랩(주),950140,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,4766717.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1942,자이글(주),234920,      비유동금융부채(*)(IFRS)(천원),,,,0.0,0.0,0.0,0.0,0.0,153027.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1943,자이에스앤디(주),317400,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0.0,1669361.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1944,자화전자(주),33240,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9257.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1945,재영솔루텍(주),49630,      비유동금융부채(*)(IFRS)(천원),8000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,6420450.0,0.0,100.0,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1946,전방(주),950,      비유동금융부채(*)(IFRS)(천원),7453097.0,892583.0,0.0,0.0,0.0,0.0,0.0,2812500.0,240012.0,88.02,100.0,,,,,-inf,91.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1947,전진바이오팜(주),110020,      비유동금융부채(*)(IFRS)(천원),,,,0.0,0.0,0.0,0.0,0.0,145467.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1948,제너셈(주),217190,      비유동금융부채(*)(IFRS)(천원),,,0.0,0.0,0.0,0.0,0.0,0.0,167291.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1949,제룡산업(주),147830,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25698.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1950,제룡전기(주),33100,      비유동금융부채(*)(IFRS)(천원),22168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209405.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1951,제이더블유생명과학(주),234080,      비유동금융부채(*)(IFRS)(천원),2156261.0,97906.0,0.0,0.0,0.0,0.0,0.0,0.0,22966.0,95.46,100.0,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1952,제이더블유신약(주),67290,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140682.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1953,제이더블유중외제약(주),1060,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,323478.0,0.0,0.0,38765678.0,43624934.0,0.0,3178133.0,,-inf,100.0,,-inf,-12.53,100.0,-inf,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1954,제이더블유홀딩스(주),96760,      비유동금융부채(*)(IFRS)(천원),21028492.0,1111577.0,940776.0,1695121.0,2229557.0,22759877.0,28911796.0,53654743.0,13617079.0,94.71,15.37,-80.18,-31.53,-920.83,-27.03,-85.58,74.62,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1955,제이스코홀딩스(주),23440,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,제이씨케미칼(주),137950,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6270527.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1957,제이씨현시스템(주),33320,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053292.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1958,제이엔케이히터(주),126880,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117518.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1959,제이엠아이(주),33050,      비유동금융부채(*)(IFRS)(천원),15793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,제이엠티(주),94970,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,제이준코스메틱(주),25620,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,11193160.0,1924286.0,,,,,,,-inf,82.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1962,제일약품(주),271980,      비유동금융부채(*)(IFRS)(천원),,,,,,,0.0,0.0,4636394.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1963,제일연마공업(주),1560,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1964,제일전기공업(주),199820,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0.0,92766.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1965,제일파마홀딩스(주),2620,      비유동금융부채(*)(IFRS)(천원),4115730.0,0.0,3971830.0,0.0,0.0,0.0,0.0,0.0,54625.0,100.0,-inf,100.0,,,,,-inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1966,제주맥주(주),276730,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,조광아이엘아이(주),44060,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306534.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
