,구분,2011년.mid,2012년.mid,2013년.mid,2014년.mid,2015년.mid,2016년.mid,2017년.mid,2018년.mid,2019년.mid
1915,태림포장,87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1916,페이퍼코리아,87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1917,한국수출포장공업,87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1918,한솔제지,87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1919,한솔홀딩스,87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1920,대한항공,0,0,0,0,39.97,40.07,79.785,85.195,94.755
1921,제항공,0,0,0,0,39.97,40.07,79.785,85.195,94.755
1922,진에어,0,0,0,0,39.97,40.07,79.785,85.195,94.755
1923,티웨이항공,0,0,0,0,39.97,40.07,79.785,85.195,94.755
1924,아시아나항공,0,0,0,0,39.97,40.07,79.785,85.195,94.755
1925,에어부산,0,0,0,0,39.97,40.07,79.785,85.195,94.755
1926,도화엔지니어링,85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1927,디티앤씨,85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1928,에이치시티,85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1929,오르비텍,85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1930,유신,85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1931,한국종합기술,85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1932,한미글로벌건축사사무소,85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1933,희림종합건축사사무소,85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1934,삼성엔지니어링,85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1935,에쓰씨엔지니어링,85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1936,에이치엘비생명과학,85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1937,한국전력기술,85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1938,듀오백,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1939,시디즈,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1940,에넥스,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1941,에이스침대,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1942,지누스,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1943,코아스,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1944,퍼시스,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1945,한국가구,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1946,현대리바트,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1947,보광산업,0,0,0,0,57.44,66.93,68.54,78.49,75.29
1948,사조오양,87.47,87.7,91.71,96,89.17,85.92,85.77,89.1,91.05
1949,동원산업,87.47,87.7,91.71,96,89.17,85.92,85.77,89.1,91.05
1950,동원수산,87.47,87.7,91.71,96,89.17,85.92,85.77,89.1,91.05
1951,사조산업,87.47,87.7,91.71,96,89.17,85.92,85.77,89.1,91.05
1952,신라교역,87.47,87.7,91.71,96,89.17,85.92,85.77,89.1,91.05
1953,삼표시멘트,96.35,90.06,84.855,76.695,76.99,72.77,80.57,90.975,80.48
1954,에이치엘비글로벌,96.35,90.06,84.855,76.695,76.99,72.77,80.57,90.975,80.48
1955,선광,85.88,88.8,89.695,89.995,91.325,81.79,83.7,89.59,90.975
1956,초록뱀컴퍼니,85.88,88.8,89.695,89.995,91.325,81.79,83.7,89.59,90.975
1957,태웅로직스,85.88,88.8,89.695,89.995,91.325,81.79,83.7,89.59,90.975
1958,한국공항,85.88,88.8,89.695,89.995,91.325,81.79,83.7,89.59,90.975
1959,한솔로지스틱스,85.88,88.8,89.695,89.995,91.325,81.79,83.7,89.59,90.975
1960,현대글로비스,85.88,88.8,89.695,89.995,91.325,81.79,83.7,89.59,90.975
1961,선앤엘,87.61,88.94,87.48,88.1,88.59,88.84,90.14,93.4,90.59
1962,한솔홈데코,87.61,88.94,87.48,88.1,88.59,88.84,90.14,93.4,90.59
1963,이건산업,87.61,88.94,87.48,88.1,88.59,88.84,90.14,93.4,90.59
1964,솔본,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1965,엘지유플러스,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1966,와이어블,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1967,인포바인,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1968,케이엘넷,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1969,케이티,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1970,케이티알파,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1971,한네트,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1972,나이스정보통신,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1973,세종텔레콤,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1974,에스케이텔레콤,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1975,한국정보통신,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1976,신세계푸드,84.93,84.51,86.88,86.92,89.14,87.76,86.54,87.53,87.37
1977,씨씨에스충북방송,56.11,61.55,61.26,65.28,66.25,68.88,64.91,65.53,67.59
1978,씨제이이엔엠,56.11,61.55,61.26,65.28,66.25,68.88,64.91,65.53,67.59
1979,에스비에스,56.11,61.55,61.26,65.28,66.25,68.88,64.91,65.53,67.59
1980,엘지헬로비전,56.11,61.55,61.26,65.28,66.25,68.88,64.91,65.53,67.59
1981,케이엑스이노베이션,56.11,61.55,61.26,65.28,66.25,68.88,64.91,65.53,67.59
1982,케이엔엔,56.11,61.55,61.26,65.28,66.25,68.88,64.91,65.53,67.59
1983,케이티스카이라이프,56.11,61.55,61.26,65.28,66.25,68.88,64.91,65.53,67.59
1984,티비씨,56.11,61.55,61.26,65.28,66.25,68.88,64.91,65.53,67.59
1985,한국경제티브이,56.11,61.55,61.26,65.28,66.25,68.88,64.91,65.53,67.59
1986,양지사,69.55,79.35,77.89,74.66,80.94,69.725,70.57,76.77,78.06
1987,에스엠라이프디자인그룹,69.55,79.35,77.89,74.66,80.94,69.725,70.57,76.77,78.06
1988,에스엠엔터테인먼트,69.55,79.35,77.89,74.66,80.94,69.725,70.57,76.77,78.06
1989,제이엠아이,69.55,79.35,77.89,74.66,80.94,69.725,70.57,76.77,78.06
1990,에스제이그룹,90.435,94.07,93.14,45.115,91.32,80.645,80.12,79.695,77.55
1991,유니켐,90.435,94.07,93.14,45.115,91.32,80.645,80.12,79.695,77.55
1992,제이에스코퍼레이션,90.435,94.07,93.14,45.115,91.32,80.645,80.12,79.695,77.55
1993,삼양통상,90.435,94.07,93.14,45.115,91.32,80.645,80.12,79.695,77.55
1994,제이준코스메틱,90.435,94.07,93.14,45.115,91.32,80.645,80.12,79.695,77.55
1995,조광피혁,90.435,94.07,93.14,45.115,91.32,80.645,80.12,79.695,77.55
1996,와이엔텍,75.885,77,74.815,78.1,74.22,71.295,71.885,71.2,67.555
1997,코엔텍,75.885,77,74.815,78.1,74.22,71.295,71.885,71.2,67.555
1998,휴먼엔,75.885,77,74.815,78.1,74.22,71.295,71.885,71.2,67.555
1999,인선이엔티,75.885,77,74.815,78.1,74.22,71.295,71.885,71.2,67.555
2000,용평리조트,0,0,0,0,0,76.7,77.36,77.05,89.78
2001,이스타코,0,0,0,0,34.76,35.235,38.005,27.97,72.15
2002,에스케이디앤디,0,0,0,0,34.76,35.235,38.005,27.97,72.15
2003,자이에스앤디,0,0,0,0,34.76,35.235,38.005,27.97,72.15
2004,해성산업,0,0,0,0,34.76,35.235,38.005,27.97,72.15
2005,케이에스에스해운,100.37,101.99,95.03,83.78,84.54,89.72,88.22,89.18,87.88
2006,대한해운,100.37,101.99,95.03,83.78,84.54,89.72,88.22,89.18,87.88
2007,에이치엠엠,100.37,101.99,95.03,83.78,84.54,89.72,88.22,89.18,87.88
2008,팬오션,100.37,101.99,95.03,83.78,84.54,89.72,88.22,89.18,87.88
2009,흥아해운,100.37,101.99,95.03,83.78,84.54,89.72,88.22,89.18,87.88
2010,케이티앤지,38.92,37.54,37.29,38.5,33.52,35.34,36.51,37.24,38.47
2011,AJ네트웍스,0,0,0,0,0,0,0,18.04,0
2012,에스케이렌터카,0,0,0,0,0,0,0,18.04,0
2013,쿠쿠홈시스,0,0,0,0,0,0,0,18.04,0
2014,극동유화,90.16,88.56,88.39,89.145,86.01,84.61,89.96,93.22,92.475
2015,미창석유공업,90.16,88.56,88.39,89.145,86.01,84.61,89.96,93.22,92.475
2016,에쓰-오일,90.16,88.56,88.39,89.145,86.01,84.61,89.96,93.22,92.475
2017,한국쉘석유,90.16,88.56,88.39,89.145,86.01,84.61,89.96,93.22,92.475
2018,농업회사법인농우바이오,0,0,0,0,0,44.41,46.35,52.67,51.58
2019,농업회사법인아시아종묘,0,0,0,0,0,44.41,46.35,52.67,51.58
2020,우리손에프앤지농업회사법인,0,0,0,0,0,44.41,46.35,52.67,51.58
2021,애머릿지코퍼레이션,89.79,89.82,88.75,85.5,89.64,88.22,93.29,74.19,52.67
2022,코웨이,32.28,33.51,33.7,33.44,31.44,34.14,33.39,34.72,35.81
