,회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출원가율,매출원가율_,매출원가감소율,산업명
236,(주)골프존뉴딘홀딩스,121440,16-Dec,243275475,126201483,0.52,0.66,-26.92307692,  출판업
237,(주)골프존뉴딘홀딩스,121440,17-Dec,213756902,112978779,0.53,0.52,1.886792453,  출판업
238,(주)골프존뉴딘홀딩스,121440,18-Dec,223036801,129202466,0.58,0.53,8.620689655,  출판업
239,(주)골프존뉴딘홀딩스,121440,19-Dec,228935651,140609926,0.61,0.58,4.918032787,  출판업
240,(주)광림,14200,11-Dec,,,,,,  자동차 및 트레일러 제조업
241,(주)광림,14200,12-Dec,,,,,,  자동차 및 트레일러 제조업
242,(주)광림,14200,13-Dec,,,,,,  자동차 및 트레일러 제조업
243,(주)광림,14200,14-Dec,231446314,175450887,0.76,,,  자동차 및 트레일러 제조업
244,(주)광림,14200,15-Dec,,,,0.76,,  자동차 및 트레일러 제조업
245,(주)광림,14200,16-Dec,87302967,75002299,0.86,,,  자동차 및 트레일러 제조업
246,(주)광림,14200,17-Dec,135191558,131160374,0.97,0.86,11.34020619,  자동차 및 트레일러 제조업
247,(주)광림,14200,18-Dec,136595300,122536264,0.9,0.97,-7.777777778,  자동차 및 트레일러 제조업
248,(주)광림,14200,19-Dec,145864184,134964602,0.93,0.9,3.225806452,  자동차 및 트레일러 제조업
249,(주)광명전기,17040,11-Dec,92382628,81102005,0.88,0.87,1.136363636,  전기장비 제조업
250,(주)광명전기,17040,12-Dec,117216514,102591227,0.88,0.88,0,  전기장비 제조업
251,(주)광명전기,17040,13-Dec,117852824,98728241,0.84,0.88,-4.761904762,  전기장비 제조업
252,(주)광명전기,17040,14-Dec,134778387,114780200,0.85,0.84,1.176470588,  전기장비 제조업
253,(주)광명전기,17040,15-Dec,116316957,98659704,0.85,0.85,0,  전기장비 제조업
254,(주)광명전기,17040,16-Dec,96942911,87732377,0.9,0.85,5.555555556,  전기장비 제조업
255,(주)광명전기,17040,17-Dec,101561159,92454439,0.91,0.9,1.098901099,  전기장비 제조업
256,(주)광명전기,17040,18-Dec,114110654,103304003,0.91,0.91,0,  전기장비 제조업
257,(주)광명전기,17040,19-Dec,131864294,117038701,0.89,0.91,-2.247191011,  전기장비 제조업
258,(주)광무,29480,11-Dec,51755052,42251012,0.82,0.77,6.097560976,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
259,(주)광무,29480,12-Dec,41178683,33757502,0.82,0.82,0,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
260,(주)광무,29480,13-Dec,20534276,22621739,1.1,0.82,25.45454545,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
261,(주)광무,29480,14-Dec,,,,1.1,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
262,(주)광무,29480,15-Dec,,,,,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
263,(주)광무,29480,16-Dec,,,,,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
264,(주)광무,29480,17-Dec,,,,,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
265,(주)광무,29480,18-Dec,23074941,17769834,0.77,,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
266,(주)광무,29480,19-Dec,36483979,21870776,0.6,0.77,-28.33333333,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
267,(주)광주신세계,37710,11-Dec,,,,,,  소매업; 자동차 제외
268,(주)광주신세계,37710,12-Dec,,,,,,  소매업; 자동차 제외
269,(주)광주신세계,37710,13-Dec,,,,,,  소매업; 자동차 제외
270,(주)광주신세계,37710,14-Dec,,,,,,  소매업; 자동차 제외
271,(주)광주신세계,37710,15-Dec,,,,,,  소매업; 자동차 제외
272,(주)광주신세계,37710,16-Dec,,,,,,  소매업; 자동차 제외
273,(주)광주신세계,37710,17-Dec,,,,,,  소매업; 자동차 제외
274,(주)광주신세계,37710,18-Dec,,,,,,  소매업; 자동차 제외
275,(주)광주신세계,37710,19-Dec,,,,,,  소매업; 자동차 제외
276,(주)구영테크,53270,11-Dec,147832315,129730219,0.88,0.86,2.272727273,  자동차 및 트레일러 제조업
277,(주)구영테크,53270,12-Dec,155788988,134266189,0.86,0.88,-2.325581395,  자동차 및 트레일러 제조업
278,(주)구영테크,53270,13-Dec,172747316,150485036,0.87,0.86,1.149425287,  자동차 및 트레일러 제조업
279,(주)구영테크,53270,14-Dec,170528694,148057799,0.87,0.87,0,  자동차 및 트레일러 제조업
280,(주)구영테크,53270,15-Dec,172083049,146639036,0.85,0.87,-2.352941176,  자동차 및 트레일러 제조업
281,(주)구영테크,53270,16-Dec,148301597,125781105,0.85,0.85,0,  자동차 및 트레일러 제조업
282,(주)구영테크,53270,17-Dec,149833357,127099113,0.85,0.85,0,  자동차 및 트레일러 제조업
283,(주)구영테크,53270,18-Dec,195238339,172978813,0.89,0.85,4.494382022,  자동차 및 트레일러 제조업
284,(주)구영테크,53270,19-Dec,230853336,208667166,0.9,0.89,1.111111111,  자동차 및 트레일러 제조업
285,(주)국동,5320,11-Dec,154293577,134179552,0.87,0.86,1.149425287,  도매 및 상품 중개업
286,(주)국동,5320,12-Dec,138172746,112722986,0.82,0.87,-6.097560976,  도매 및 상품 중개업
287,(주)국동,5320,13-Dec,147860227,123575979,0.84,0.82,2.380952381,  도매 및 상품 중개업
288,(주)국동,5320,14-Dec,186086561,153250540,0.82,0.84,-2.43902439,  도매 및 상품 중개업
289,(주)국동,5320,15-Dec,170296068,140601202,0.83,0.82,1.204819277,  도매 및 상품 중개업
290,(주)국동,5320,16-Dec,197368723,160651679,0.81,0.83,-2.469135802,  도매 및 상품 중개업
291,(주)국동,5320,17-Dec,191602989,163195489,0.85,0.81,4.705882353,  도매 및 상품 중개업
292,(주)국동,5320,18-Dec,219550054,183038971,0.83,0.85,-2.409638554,  도매 및 상품 중개업
293,(주)국동,5320,19-Dec,223077183,188905199,0.85,0.83,2.352941176,  도매 및 상품 중개업
294,(주)국보,1140,11-Dec,130636214,121478547,0.93,0.91,2.150537634,  육상운송 및 파이프라인 운송업
295,(주)국보,1140,12-Dec,122343037,112775782,0.92,0.93,-1.086956522,  육상운송 및 파이프라인 운송업
296,(주)국보,1140,13-Dec,117073443,107727279,0.92,0.92,0,  육상운송 및 파이프라인 운송업
297,(주)국보,1140,14-Dec,97520169,91556717,0.94,0.92,2.127659574,  육상운송 및 파이프라인 운송업
298,(주)국보,1140,15-Dec,91618545,85746776,0.94,0.94,0,  육상운송 및 파이프라인 운송업
299,(주)국보,1140,16-Dec,87333326,79591802,0.91,0.94,-3.296703297,  육상운송 및 파이프라인 운송업
300,(주)국보,1140,17-Dec,78255522,72337683,0.92,0.91,1.086956522,  육상운송 및 파이프라인 운송업
301,(주)국보,1140,18-Dec,71549828,67935985,0.95,0.92,3.157894737,  육상운송 및 파이프라인 운송업
302,(주)국보,1140,19-Dec,89087334,71346937,0.8,0.95,-18.75,  육상운송 및 파이프라인 운송업
303,(주)국보디자인,66620,11-Dec,130689686,110146120,0.84,0.84,0,"  기타 전문, 과학 및 기술 서비스업"
304,(주)국보디자인,66620,12-Dec,119402993,100272273,0.84,0.84,0,"  기타 전문, 과학 및 기술 서비스업"
305,(주)국보디자인,66620,13-Dec,163518536,141528744,0.87,0.84,3.448275862,"  기타 전문, 과학 및 기술 서비스업"
306,(주)국보디자인,66620,14-Dec,176373907,150086662,0.85,0.87,-2.352941176,"  기타 전문, 과학 및 기술 서비스업"
307,(주)국보디자인,66620,15-Dec,192608497,167038905,0.87,0.85,2.298850575,"  기타 전문, 과학 및 기술 서비스업"
308,(주)국보디자인,66620,16-Dec,201410031,176586073,0.88,0.87,1.136363636,"  기타 전문, 과학 및 기술 서비스업"
309,(주)국보디자인,66620,17-Dec,270658405,224690293,0.83,0.88,-6.024096386,"  기타 전문, 과학 및 기술 서비스업"
310,(주)국보디자인,66620,18-Dec,254259835,216708444,0.85,0.83,2.352941176,"  기타 전문, 과학 및 기술 서비스업"
311,(주)국보디자인,66620,19-Dec,269005976,236763672,0.88,0.85,3.409090909,"  기타 전문, 과학 및 기술 서비스업"
312,(주)국순당,43650,11-Dec,127686247,73054530,0.57,0.49,14.03508772,  음료 제조업
313,(주)국순당,43650,12-Dec,118697826,65490982,0.55,0.57,-3.636363636,  음료 제조업
314,(주)국순당,43650,13-Dec,99173525,57173733,0.58,0.55,5.172413793,  음료 제조업
315,(주)국순당,43650,14-Dec,91863604,55688500,0.61,0.58,4.918032787,  음료 제조업
316,(주)국순당,43650,15-Dec,77443124,50017004,0.65,0.61,6.153846154,  음료 제조업
317,(주)국순당,43650,16-Dec,69701266,42026522,0.6,0.65,-8.333333333,  음료 제조업
318,(주)국순당,43650,17-Dec,62761236,38986795,0.62,0.6,3.225806452,  음료 제조업
319,(주)국순당,43650,18-Dec,61496072,38750320,0.63,0.62,1.587301587,  음료 제조업
320,(주)국순당,43650,19-Dec,102095769,73665131,0.72,0.63,12.5,  음료 제조업
321,(주)국영지앤엠,6050,11-Dec,,,,,,  비금속 광물제품 제조업
322,(주)국영지앤엠,6050,12-Dec,,,,,,  비금속 광물제품 제조업
323,(주)국영지앤엠,6050,13-Dec,,,,,,  비금속 광물제품 제조업
324,(주)국영지앤엠,6050,14-Dec,,,,,,  비금속 광물제품 제조업
325,(주)국영지앤엠,6050,15-Dec,,,,,,  비금속 광물제품 제조업
326,(주)국영지앤엠,6050,16-Dec,,,,,,  비금속 광물제품 제조업
327,(주)국영지앤엠,6050,17-Dec,,,,,,  비금속 광물제품 제조업
328,(주)국영지앤엠,6050,18-Dec,,,,,,  비금속 광물제품 제조업
329,(주)국영지앤엠,6050,19-Dec,,,,,,  비금속 광물제품 제조업
330,(주)국전약품,307750,18-Dec,,,,,,  기타금융업
331,(주)국전약품,307750,19-Dec,,,,,,  기타금융업
332,(주)그래디언트,35080,11-Dec,428571939,282364606,0.66,0.65,1.515151515,  전문 서비스업
333,(주)그래디언트,35080,12-Dec,454225001,299062441,0.66,0.66,0,  전문 서비스업
334,(주)그래디언트,35080,13-Dec,2930521926,2623897237,0.9,0.66,26.66666667,  전문 서비스업
335,(주)그래디언트,35080,14-Dec,3135027346,2828895725,0.9,0.9,0,  전문 서비스업
336,(주)그래디언트,35080,15-Dec,3536848758,3149191043,0.89,0.9,-1.123595506,  전문 서비스업
337,(주)그래디언트,35080,16-Dec,3845761388,3422959059,0.89,0.89,0,  전문 서비스업
338,(주)그래디언트,35080,17-Dec,3541486629,3155796412,0.89,0.89,0,  전문 서비스업
339,(주)그래디언트,35080,18-Dec,3440906300,3085740379,0.9,0.89,1.111111111,  전문 서비스업
340,(주)그래디언트,35080,19-Dec,3412333826,3033401434,0.89,0.9,-1.123595506,  전문 서비스업
341,(주)그리티,204020,18-Dec,119259702,49005066,0.41,,,"  의복, 의복 액세서리 및 모피제품 제조업"
342,(주)그리티,204020,19-Dec,123079831,56407950,0.46,0.41,10.86956522,"  의복, 의복 액세서리 및 모피제품 제조업"
343,(주)그린플러스,186230,19-Dec,48831866,39379899,0.81,,,  1차 금속 제조업
344,(주)글로벌스탠다드테크놀로지,83450,11-Dec,41504144,25904818,0.62,0.6,3.225806452,  기타 기계 및 장비 제조업
345,(주)글로벌스탠다드테크놀로지,83450,12-Dec,64812103,39987385,0.62,0.62,0,  기타 기계 및 장비 제조업
346,(주)글로벌스탠다드테크놀로지,83450,13-Dec,80982977,54728168,0.68,0.62,8.823529412,  기타 기계 및 장비 제조업
347,(주)글로벌스탠다드테크놀로지,83450,14-Dec,89122994,60458294,0.68,0.68,0,  기타 기계 및 장비 제조업
348,(주)글로벌스탠다드테크놀로지,83450,15-Dec,84422579,53943632,0.64,0.68,-6.25,  기타 기계 및 장비 제조업
349,(주)글로벌스탠다드테크놀로지,83450,16-Dec,90819412,57475833,0.63,0.64,-1.587301587,  기타 기계 및 장비 제조업
350,(주)글로벌스탠다드테크놀로지,83450,17-Dec,162835484,106768667,0.66,0.63,4.545454545,  기타 기계 및 장비 제조업
351,(주)글로벌스탠다드테크놀로지,83450,18-Dec,129850197,86354595,0.67,0.66,1.492537313,  기타 기계 및 장비 제조업
352,(주)글로벌스탠다드테크놀로지,83450,19-Dec,168231754,101887447,0.61,0.67,-9.836065574,  기타 기계 및 장비 제조업
353,(주)금비,8870,11-Sep,182184368,140978607,0.77,,,  비금속 광물제품 제조업
354,(주)금비,8870,12-Sep,176226095,139613667,0.79,0.77,2.53164557,  비금속 광물제품 제조업
355,(주)금비,8870,13-Sep,175061513,140973207,0.81,0.79,2.469135802,  비금속 광물제품 제조업
356,(주)금비,8870,14-Sep,177506459,143669634,0.81,0.81,0,  비금속 광물제품 제조업
357,(주)금비,8870,15-Sep,189495056,145599764,0.77,0.81,-5.194805195,  비금속 광물제품 제조업
358,(주)금비,8870,16-Sep,200543667,154437741,0.77,0.77,0,  비금속 광물제품 제조업
359,(주)금비,8870,17-Sep,185531452,142510120,0.77,0.77,0,  비금속 광물제품 제조업
360,(주)금비,8870,18-Sep,196995589,153041065,0.78,0.77,1.282051282,  비금속 광물제품 제조업
361,(주)금비,8870,19-Sep,201404468,157515543,0.78,0.78,0,  비금속 광물제품 제조업
362,(주)금양,1570,11-Dec,109810009,92297702,0.84,0.84,0,  화학물질 및 화학제품 제조업; 의약품 제외
363,(주)금양,1570,12-Dec,122905331,102473314,0.83,0.84,-1.204819277,  화학물질 및 화학제품 제조업; 의약품 제외
364,(주)금양,1570,13-Dec,156304448,135822559,0.87,0.83,4.597701149,  화학물질 및 화학제품 제조업; 의약품 제외
365,(주)금양,1570,14-Dec,158550531,138461108,0.87,0.87,0,  화학물질 및 화학제품 제조업; 의약품 제외
366,(주)금양,1570,15-Dec,158999533,136083219,0.86,0.87,-1.162790698,  화학물질 및 화학제품 제조업; 의약품 제외
367,(주)금양,1570,16-Dec,168681746,137529479,0.82,0.86,-4.87804878,  화학물질 및 화학제품 제조업; 의약품 제외
368,(주)금양,1570,17-Dec,180373683,144907191,0.8,0.82,-2.5,  화학물질 및 화학제품 제조업; 의약품 제외
369,(주)금양,1570,18-Dec,205441375,165009911,0.8,0.8,0,  화학물질 및 화학제품 제조업; 의약품 제외
370,(주)금양,1570,19-Dec,172723864,136904841,0.79,0.8,-1.265822785,  화학물질 및 화학제품 제조업; 의약품 제외
371,(주)금호에이치티,214330,15-Dec,203071984,171095297,0.84,,,  자동차 및 트레일러 제조업
372,(주)금호에이치티,214330,16-Dec,208574892,184573472,0.88,0.84,4.545454545,  자동차 및 트레일러 제조업
373,(주)금호에이치티,214330,17-Dec,179707629,161231384,0.9,0.88,2.222222222,  자동차 및 트레일러 제조업
374,(주)금호에이치티,214330,18-Dec,209260006,188087059,0.9,0.9,0,  자동차 및 트레일러 제조업
375,(주)금호에이치티,214330,19-Dec,251095062,236522956,0.94,0.9,4.255319149,  자동차 및 트레일러 제조업
376,(주)금화피에스시,36190,11-Dec,,,,,,  전문직별 공사업
377,(주)금화피에스시,36190,12-Dec,,,,,,  전문직별 공사업
378,(주)금화피에스시,36190,13-Dec,166122419,130836677,0.79,,,  전문직별 공사업
379,(주)금화피에스시,36190,14-Dec,189631759,155745728,0.82,0.79,3.658536585,  전문직별 공사업
380,(주)금화피에스시,36190,15-Dec,235969690,196313554,0.83,0.82,1.204819277,  전문직별 공사업
381,(주)금화피에스시,36190,16-Dec,235018376,194713192,0.83,0.83,0,  전문직별 공사업
382,(주)금화피에스시,36190,17-Dec,205781841,163075930,0.79,0.83,-5.063291139,  전문직별 공사업
383,(주)금화피에스시,36190,18-Dec,233326733,182097574,0.78,0.79,-1.282051282,  전문직별 공사업
384,(주)금화피에스시,36190,19-Dec,209435314,165793394,0.79,0.78,1.265822785,  전문직별 공사업
385,(주)기가레인,49080,13-Dec,94791934,74583953,0.79,,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
386,(주)기가레인,49080,14-Dec,95718992,77942438,0.81,0.79,2.469135802,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
387,(주)기가레인,49080,15-Dec,61576391,72269409,1.17,0.81,30.76923077,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
388,(주)기가레인,49080,16-Dec,75445071,74497864,0.99,1.17,-18.18181818,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
389,(주)기가레인,49080,17-Dec,100131227,82715768,0.83,0.99,-19.27710843,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
390,(주)기가레인,49080,18-Dec,124772205,106042765,0.85,0.83,2.352941176,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
391,(주)기가레인,49080,19-Dec,72769411,85455615,1.17,0.85,27.35042735,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
392,(주)기산텔레콤,35460,11-Dec,65679195,58538412,0.89,0.8,10.11235955,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
393,(주)기산텔레콤,35460,12-Dec,74315907,61032255,0.82,0.89,-8.536585366,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
394,(주)기산텔레콤,35460,13-Dec,79463728,62249172,0.78,0.82,-5.128205128,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
395,(주)기산텔레콤,35460,14-Dec,74512326,59256394,0.8,0.78,2.5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
396,(주)기산텔레콤,35460,15-Dec,79710503,66205739,0.83,0.8,3.614457831,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
397,(주)기산텔레콤,35460,16-Dec,59172319,49418392,0.84,0.83,1.19047619,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
398,(주)기산텔레콤,35460,17-Dec,63467585,54370843,0.86,0.84,2.325581395,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
399,(주)기산텔레콤,35460,18-Dec,56445716,47301809,0.84,0.86,-2.380952381,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
400,(주)기산텔레콤,35460,19-Dec,67054955,52668790,0.79,0.84,-6.329113924,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
401,(주)까뮤이앤씨,13700,11-Dec,,,,,,  종합 건설업
402,(주)까뮤이앤씨,13700,12-Dec,,,,,,  종합 건설업
403,(주)까뮤이앤씨,13700,13-Dec,,,,,,  종합 건설업
404,(주)까뮤이앤씨,13700,14-Dec,,,,,,  종합 건설업
405,(주)까뮤이앤씨,13700,15-Dec,,,,,,  종합 건설업
406,(주)까뮤이앤씨,13700,16-Dec,,,,,,  종합 건설업
407,(주)까뮤이앤씨,13700,17-Dec,,,,,,  종합 건설업
408,(주)까뮤이앤씨,13700,18-Dec,,,,,,  종합 건설업
409,(주)까뮤이앤씨,13700,19-Dec,,,,,,  종합 건설업
410,(주)까스텔바작,308100,19-Dec,81358617,31238794,0.38,,,  소매업; 자동차 제외
411,(주)나노,187790,14-Dec,,,,,,  기타금융업
412,(주)나노,187790,15-Dec,29901810,29883383,1,,,  기타금융업
413,(주)나노,187790,16-Dec,48175171,50037070,1.04,1,3.846153846,  기타금융업
414,(주)나노,187790,17-Dec,73089292,62721642,0.86,1.04,-20.93023256,  기타금융업
415,(주)나노,187790,18-Dec,81942719,71007597,0.87,0.86,1.149425287,  기타금융업
416,(주)나노,187790,19-Dec,73694955,66484746,0.9,0.87,3.333333333,  기타금융업
417,(주)나노브릭,286750,19-Dec,7775408,5874843,0.76,,,  화학물질 및 화학제품 제조업; 의약품 제외
418,(주)나노신소재,121600,11-Dec,33480756,18805669,0.56,,,  화학물질 및 화학제품 제조업; 의약품 제외
419,(주)나노신소재,121600,12-Dec,23644347,16429605,0.69,0.56,18.84057971,  화학물질 및 화학제품 제조업; 의약품 제외
