,구분,코드,산업명,2011년.mid,2012년.mid,2013년.mid,2014년.mid,2015년.mid,2016년.mid,2017년.mid,2018년.mid,2019년.mid
1909,세하(주),27970,"  펄프, 종이 및 종이제품 제조업",87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1910,신대양제지(주),16590,"  펄프, 종이 및 종이제품 제조업",87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1911,신풍제지(주),2870,"  펄프, 종이 및 종이제품 제조업",87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1912,아세아제지(주),2310,"  펄프, 종이 및 종이제품 제조업",87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1913,영풍제지(주),6740,"  펄프, 종이 및 종이제품 제조업",87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1914,컨버즈(주),109070,"  펄프, 종이 및 종이제품 제조업",87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1915,태림포장(주),11280,"  펄프, 종이 및 종이제품 제조업",87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1916,페이퍼코리아(주),1020,"  펄프, 종이 및 종이제품 제조업",87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1917,한국수출포장공업(주),2200,"  펄프, 종이 및 종이제품 제조업",87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1918,한솔제지(주),213500,"  펄프, 종이 및 종이제품 제조업",87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1919,한솔홀딩스(주),4150,"  펄프, 종이 및 종이제품 제조업",87.015,83.365,84.915,85.41,85.895,85.305,88.34,84.105,84.59
1920,(주)대한항공,3490,  항공 운송업,0,0,0,0,39.97,40.07,79.785,85.195,94.755
1921,(주)제주항공,89590,  항공 운송업,0,0,0,0,39.97,40.07,79.785,85.195,94.755
1922,(주)진에어,272450,  항공 운송업,0,0,0,0,39.97,40.07,79.785,85.195,94.755
1923,(주)티웨이항공,91810,  항공 운송업,0,0,0,0,39.97,40.07,79.785,85.195,94.755
1924,아시아나항공(주),20560,  항공 운송업,0,0,0,0,39.97,40.07,79.785,85.195,94.755
1925,에어부산(주),298690,  항공 운송업,0,0,0,0,39.97,40.07,79.785,85.195,94.755
1926,(주)도화엔지니어링,2150,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1927,(주)디티앤씨,187220,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1928,(주)에이치시티,72990,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1929,(주)오르비텍,46120,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1930,(주)유신,54930,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1931,(주)한국종합기술,23350,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1932,(주)한미글로벌건축사사무소,53690,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1933,(주)희림종합건축사사무소,37440,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1934,삼성엔지니어링(주),28050,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1935,에쓰씨엔지니어링(주),23960,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1936,에이치엘비생명과학(주),67630,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1937,한국전력기술(주),52690,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",85.355,84.965,83.825,85.75,83.845,86.755,83.805,83.645,73.735
1938,(주)듀오백,73190,  가구 제조업,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1939,(주)시디즈,134790,  가구 제조업,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1940,(주)에넥스,11090,  가구 제조업,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1941,(주)에이스침대,3800,  가구 제조업,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1942,(주)지누스,13890,  가구 제조업,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1943,(주)코아스,71950,  가구 제조업,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1944,(주)퍼시스,16800,  가구 제조업,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1945,(주)한국가구,4590,  가구 제조업,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1946,(주)현대리바트,79430,  가구 제조업,68.32,70.99,72.77,73.1,75.54,75.33,71.71,73.37,72.68
1947,(주)보광산업,225530,  비금속광물 광업; 연료용 제외,0,0,0,0,57.44,66.93,68.54,78.49,75.29
1948,(주)사조오양,6090,  어업,87.47,87.7,91.71,96,89.17,85.92,85.77,89.1,91.05
1949,동원산업(주),6040,  어업,87.47,87.7,91.71,96,89.17,85.92,85.77,89.1,91.05
1950,동원수산(주),30720,  어업,87.47,87.7,91.71,96,89.17,85.92,85.77,89.1,91.05
1951,사조산업(주),7160,  어업,87.47,87.7,91.71,96,89.17,85.92,85.77,89.1,91.05
1952,신라교역(주),4970,  어업,87.47,87.7,91.71,96,89.17,85.92,85.77,89.1,91.05
1953,(주)삼표시멘트,38500,"  석탄, 원유 및 천연가스 광업",96.35,90.06,84.855,76.695,76.99,72.77,80.57,90.975,80.48
1954,에이치엘비글로벌(주),3580,"  석탄, 원유 및 천연가스 광업",96.35,90.06,84.855,76.695,76.99,72.77,80.57,90.975,80.48
1955,(주)선광,3100,  창고 및 운송관련 서비스업,85.88,88.8,89.695,89.995,91.325,81.79,83.7,89.59,90.975
1956,(주)초록뱀컴퍼니,52300,  창고 및 운송관련 서비스업,85.88,88.8,89.695,89.995,91.325,81.79,83.7,89.59,90.975
1957,(주)태웅로직스,124560,  창고 및 운송관련 서비스업,85.88,88.8,89.695,89.995,91.325,81.79,83.7,89.59,90.975
1958,한국공항(주),5430,  창고 및 운송관련 서비스업,85.88,88.8,89.695,89.995,91.325,81.79,83.7,89.59,90.975
1959,한솔로지스틱스(주),9180,  창고 및 운송관련 서비스업,85.88,88.8,89.695,89.995,91.325,81.79,83.7,89.59,90.975
1960,현대글로비스(주),86280,  창고 및 운송관련 서비스업,85.88,88.8,89.695,89.995,91.325,81.79,83.7,89.59,90.975
1961,(주)선앤엘,2820,  목재 및 나무제품 제조업; 가구 제외,87.61,88.94,87.48,88.1,88.59,88.84,90.14,93.4,90.59
1962,(주)한솔홈데코,25750,  목재 및 나무제품 제조업; 가구 제외,87.61,88.94,87.48,88.1,88.59,88.84,90.14,93.4,90.59
1963,이건산업(주),8250,  목재 및 나무제품 제조업; 가구 제외,87.61,88.94,87.48,88.1,88.59,88.84,90.14,93.4,90.59
1964,(주)솔본,35610,  우편 및 통신업,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1965,(주)엘지유플러스,32640,  우편 및 통신업,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1966,(주)와이어블,65530,  우편 및 통신업,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1967,(주)인포바인,115310,  우편 및 통신업,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1968,(주)케이엘넷,39420,  우편 및 통신업,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1969,(주)케이티,30200,  우편 및 통신업,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1970,(주)케이티알파,36030,  우편 및 통신업,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1971,(주)한네트,52600,  우편 및 통신업,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1972,나이스정보통신(주),36800,  우편 및 통신업,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1973,세종텔레콤(주),36630,  우편 및 통신업,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1974,에스케이텔레콤(주),17670,  우편 및 통신업,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1975,한국정보통신(주),25770,  우편 및 통신업,44.24,43.985,47.1,44.345,43.1,38.07,33.39,32.855,42.375
1976,(주)신세계푸드,31440,  음식점 및 주점업,84.93,84.51,86.88,86.92,89.14,87.76,86.54,87.53,87.37
1977,(주)씨씨에스충북방송,66790,  방송업,56.11,61.55,61.26,65.28,66.25,68.88,64.91,65.53,67.59
1978,(주)씨제이이엔엠,35760,  방송업,56.11,61.55,61.26,65.28,66.25,68.88,64.91,65.53,67.59
