,회사명,거래소코드,회계년도,변화율여부
5939,위스컴,24070,Dec-16,0
5940,위스컴,24070,Dec-17,0
5941,위스컴,24070,Dec-18,0
5942,위스컴,24070,Dec-19,0
5943,위지윅스튜디오,299900,Dec-18,0
5944,위지윅스튜디오,299900,Dec-19,0
5945,위지트,36090,Dec-10,0
5946,위지트,36090,Dec-11,0
5947,위지트,36090,Dec-12,0
5948,위지트,36090,Dec-13,0
5949,위지트,36090,Dec-14,0
5950,위지트,36090,Dec-15,0
5951,위지트,36090,Dec-16,0
5952,위지트,36090,Dec-17,0
5953,위지트,36090,Dec-18,0
5954,위지트,36090,Dec-19,0
5955,윈스,136540,Dec-11,0
5956,윈스,136540,Dec-12,0
5957,윈스,136540,Dec-13,0
5958,윈스,136540,Dec-14,0
5959,윈스,136540,Dec-15,0
5960,윈스,136540,Dec-16,0
5961,윈스,136540,Dec-17,0
5962,윈스,136540,Dec-18,0
5963,윈스,136540,Dec-19,0
5964,윈팩,97800,Dec-13,0
5965,윈팩,97800,Dec-14,0
5966,윈팩,97800,Dec-15,0
5967,윈팩,97800,Dec-16,0
5968,윈팩,97800,Dec-17,0
5969,윈팩,97800,Dec-18,0
5970,윈팩,97800,Dec-19,0
5971,윈하이텍,192390,Dec-14,0
5972,윈하이텍,192390,Dec-15,0
5973,윈하이텍,192390,Dec-16,0
5974,윈하이텍,192390,Dec-17,0
5975,윈하이텍,192390,Dec-18,0
5976,윈하이텍,192390,Dec-19,0
5977,윌링스,313760,Dec-19,0
5978,윌비스,8600,Dec-10,0
5979,윌비스,8600,Dec-11,0
5980,윌비스,8600,Dec-12,0
5981,윌비스,8600,Dec-13,0
5982,윌비스,8600,Dec-14,0
5983,윌비스,8600,Dec-15,0
5984,윌비스,8600,Dec-16,0
5985,윌비스,8600,Dec-17,0
5986,윌비스,8600,Dec-18,0
5987,윌비스,8600,Dec-19,0
5988,유니드,14830,Dec-10,0
5989,유니드,14830,Dec-11,0
5990,유니드,14830,Dec-12,0
5991,유니드,14830,Dec-13,0
5992,유니드,14830,Dec-14,0
5993,유니드,14830,Dec-15,0
5994,유니드,14830,Dec-16,0
5995,유니드,14830,Dec-17,0
5996,유니드,14830,Dec-18,0
5997,유니드,14830,Dec-19,0
5998,유니온,910,Dec-10,0
5999,유니온,910,Dec-11,0
6000,유니온,910,Dec-12,0
6001,유니온,910,Dec-13,0
6002,유니온,910,Dec-14,0
6003,유니온,910,Dec-15,0
6004,유니온,910,Dec-16,0
6005,유니온,910,Dec-17,0
6006,유니온,910,Dec-18,0
6007,유니온,910,Dec-19,0
6008,유니온커뮤니티,203450,Dec-16,0
6009,유니온커뮤니티,203450,Dec-17,0
6010,유니온커뮤니티,203450,Dec-18,0
6011,유니온커뮤니티,203450,Dec-19,0
6012,유니켐,11330,Dec-10,0
6013,유니켐,11330,Dec-11,0
6014,유니켐,11330,Dec-12,0
6015,유니켐,11330,Dec-13,0
6016,유니켐,11330,Jun-15,0
6017,유니켐,11330,Dec-16,0
6018,유니켐,11330,Dec-17,0
6019,유니켐,11330,Dec-18,0
6020,유니켐,11330,Dec-19,0
6021,유니크,11320,Dec-10,0
6022,유니크,11320,Dec-11,0
6023,유니크,11320,Dec-12,0
6024,유니크,11320,Dec-13,0
6025,유니크,11320,Dec-14,0
6026,유니크,11320,Dec-15,0
6027,유니크,11320,Dec-16,0
6028,유니크,11320,Dec-17,0
6029,유니크,11320,Dec-18,0
6030,유니크,11320,Dec-19,0
6031,유니테스트,86390,Dec-10,0
6032,유니테스트,86390,Dec-11,0
6033,유니테스트,86390,Dec-12,0
6034,유니테스트,86390,Dec-13,0
6035,유니테스트,86390,Dec-14,0
6036,유니테스트,86390,Dec-15,0
6037,유니테스트,86390,Dec-16,0
6038,유니테스트,86390,Dec-17,0
6039,유니테스트,86390,Dec-18,0
6040,유니테스트,86390,Dec-19,0
6041,유니테크노,241690,Dec-16,0
6042,유니테크노,241690,Dec-17,0
6043,유니테크노,241690,Dec-18,0
6044,유니테크노,241690,Dec-19,0
6045,유니트론텍,142210,Dec-16,0
6046,유니트론텍,142210,Dec-17,0
6047,유니트론텍,142210,Dec-18,0
6048,유니트론텍,142210,Dec-19,0
6049,유라테크,48430,Dec-10,0
6050,유라테크,48430,Dec-11,0
6051,유라테크,48430,Dec-12,0
6052,유라테크,48430,Dec-13,0
6053,유라테크,48430,Dec-14,0
6054,유라테크,48430,Dec-15,0
6055,유라테크,48430,Dec-16,0
6056,유라테크,48430,Dec-17,0
6057,유라테크,48430,Dec-18,0
6058,유라테크,48430,Dec-19,0
6059,유바이오로직스,206650,Dec-17,0
6060,유바이오로직스,206650,Dec-18,0
6061,유바이오로직스,206650,Dec-19,0
6062,유비케어,32620,Dec-10,0
6063,유비케어,32620,Dec-11,0
6064,유비케어,32620,Dec-12,0
6065,유비케어,32620,Dec-13,0
6066,유비케어,32620,Dec-14,0
6067,유비케어,32620,Dec-15,0
6068,유비케어,32620,Dec-16,0
6069,유비케어,32620,Dec-17,0
6070,유비케어,32620,Dec-18,0
6071,유비케어,32620,Dec-19,0
6072,유비쿼스,264450,Dec-17,0
6073,유비쿼스,264450,Dec-18,0
6074,유비쿼스,264450,Dec-19,0
6075,유비쿼스홀딩스,78070,Dec-10,0
6076,유비쿼스홀딩스,78070,Dec-11,0
6077,유비쿼스홀딩스,78070,Dec-12,0
6078,유비쿼스홀딩스,78070,Dec-13,0
6079,유비쿼스홀딩스,78070,Dec-14,0
6080,유비쿼스홀딩스,78070,Dec-15,0
6081,유비쿼스홀딩스,78070,Dec-16,0
6082,유비쿼스홀딩스,78070,Dec-17,0
6083,유비쿼스홀딩스,78070,Dec-18,0
6084,유비쿼스홀딩스,78070,Dec-19,0
6085,유성티엔에스,24800,Dec-10,0
6086,유성티엔에스,24800,Dec-11,0
6087,유성티엔에스,24800,Dec-12,0
6088,유성티엔에스,24800,Dec-13,0
6089,유성티엔에스,24800,Dec-14,0
6090,유성티엔에스,24800,Dec-15,0
6091,유성티엔에스,24800,Dec-16,0
6092,유성티엔에스,24800,Dec-17,0
6093,유성티엔에스,24800,Dec-18,0
6094,유성티엔에스,24800,Dec-19,0
6095,유수홀딩스,700,Dec-10,0
6096,유수홀딩스,700,Dec-11,0
6097,유수홀딩스,700,Dec-12,0
6098,유수홀딩스,700,Dec-13,0
6099,유수홀딩스,700,Dec-14,0
6100,유수홀딩스,700,Dec-15,0
6101,유수홀딩스,700,Dec-16,0
6102,유수홀딩스,700,Dec-17,0
6103,유수홀딩스,700,Dec-18,0
6104,유수홀딩스,700,Dec-19,0
6105,유신,54930,Dec-10,0
6106,유신,54930,Dec-11,0
6107,유신,54930,Dec-12,0
6108,유신,54930,Dec-13,0
6109,유신,54930,Dec-14,0
6110,유신,54930,Dec-15,0
6111,유신,54930,Dec-16,0
6112,유신,54930,Dec-17,0
6113,유신,54930,Dec-18,0
6114,유신,54930,Dec-19,0
6115,유씨아이,38340,Dec-10,0
6116,유씨아이,38340,Dec-11,0
6117,유씨아이,38340,Dec-12,0
6118,유씨아이,38340,Dec-13,0
6119,유씨아이,38340,Dec-14,0
6120,유씨아이,38340,Dec-15,0
6121,유씨아이,38340,Dec-16,0
6122,유씨아이,38340,Dec-17,0
6123,유씨아이,38340,Dec-18,0
6124,유씨아이,38340,Dec-19,0
6125,유아이디,69330,Dec-10,0
6126,유아이디,69330,Dec-11,0
6127,유아이디,69330,Dec-12,0
6128,유아이디,69330,Dec-13,0
6129,유아이디,69330,Dec-14,0
6130,유아이디,69330,Dec-15,0
6131,유아이디,69330,Dec-16,0
6132,유아이디,69330,Dec-17,0
6133,유아이디,69330,Dec-18,0
6134,유아이디,69330,Dec-19,0
6135,유에스티,263770,Dec-17,0
6136,유에스티,263770,Dec-18,0
6137,유에스티,263770,Dec-19,0
6138,유유제약,220,Mar-10,0
6139,유유제약,220,Mar-11,0
6140,유유제약,220,Mar-12,0
6141,유유제약,220,Mar-13,0
6142,유유제약,220,Mar-14,0
6143,유유제약,220,Mar-15,0
6144,유유제약,220,Mar-16,0
6145,유유제약,220,Mar-17,0
6146,유유제약,220,Dec-18,0
6147,유유제약,220,Dec-19,0
6148,유진로봇,56080,Dec-10,0
6149,유진로봇,56080,Dec-11,0
6150,유진로봇,56080,Dec-12,0
6151,유진로봇,56080,Dec-13,0
6152,유진로봇,56080,Dec-14,0
6153,유진로봇,56080,Dec-15,0
6154,유진로봇,56080,Dec-16,0
6155,유진로봇,56080,Dec-17,0
6156,유진로봇,56080,Dec-18,0
6157,유진로봇,56080,Dec-19,0
6158,유진테크,84370,Dec-10,0
6159,유진테크,84370,Dec-11,0
6160,유진테크,84370,Dec-12,0
6161,유진테크,84370,Dec-13,0
6162,유진테크,84370,Dec-14,0
6163,유진테크,84370,Dec-15,0
6164,유진테크,84370,Dec-16,0
6165,유진테크,84370,Dec-17,0
6166,유진테크,84370,Dec-18,0
6167,유진테크,84370,Dec-19,0
6168,유테크,178780,Dec-15,0
6169,유테크,178780,Dec-16,0
6170,유테크,178780,Dec-17,0
6171,유테크,178780,Dec-18,0
6172,유테크,178780,Dec-19,0
6173,유티아이,179900,Dec-17,0
6174,유티아이,179900,Dec-18,0
6175,유티아이,179900,Dec-19,0
6176,유틸렉스,263050,Dec-18,0
6177,유틸렉스,263050,Dec-19,0
6178,유한양행,100,Dec-10,0
6179,유한양행,100,Dec-11,0
6180,유한양행,100,Dec-12,0
6181,유한양행,100,Dec-13,0
6182,유한양행,100,Dec-14,0
6183,유한양행,100,Dec-15,0
6184,유한양행,100,Dec-16,0
6185,유한양행,100,Dec-17,0
6186,유한양행,100,Dec-18,0
6187,유한양행,100,Dec-19,0
6188,육일씨엔에쓰,191410,Dec-15,0
6189,육일씨엔에쓰,191410,Dec-16,0
6190,육일씨엔에쓰,191410,Dec-17,0
6191,육일씨엔에쓰,191410,Dec-18,0
6192,육일씨엔에쓰,191410,Dec-19,0
6193,율호,72770,Dec-10,0
6194,율호,72770,Dec-11,0
6195,율호,72770,Dec-12,0
6196,율호,72770,Dec-13,0
6197,율호,72770,Dec-14,0
6198,율호,72770,Dec-15,0
6199,율호,72770,Dec-16,0
6200,율호,72770,Dec-17,0
6201,율호,72770,Dec-18,0
6202,율호,72770,Dec-19,0
6203,이건홀딩스,39020,Dec-10,0
6204,이건홀딩스,39020,Dec-11,0
6205,이건홀딩스,39020,Dec-12,0
6206,이건홀딩스,39020,Dec-13,0
6207,이건홀딩스,39020,Dec-14,0
6208,이건홀딩스,39020,Dec-15,0
6209,이건홀딩스,39020,Dec-16,0
6210,이건홀딩스,39020,Dec-17,0
6211,이건홀딩스,39020,Dec-18,0
6212,이건홀딩스,39020,Dec-19,0
6213,이글루코퍼레이션,67920,Dec-10,0
6214,이글루코퍼레이션,67920,Dec-11,0
6215,이글루코퍼레이션,67920,Dec-12,0
6216,이글루코퍼레이션,67920,Dec-13,0
6217,이글루코퍼레이션,67920,Dec-14,0
6218,이글루코퍼레이션,67920,Dec-15,0
6219,이글루코퍼레이션,67920,Dec-16,0
6220,이글루코퍼레이션,67920,Dec-17,0
6221,이글루코퍼레이션,67920,Dec-18,0
6222,이글루코퍼레이션,67920,Dec-19,0
6223,이글벳,44960,Dec-10,0
6224,이글벳,44960,Dec-11,0
6225,이글벳,44960,Dec-12,0
6226,이글벳,44960,Dec-13,0
6227,이글벳,44960,Dec-14,0
6228,이글벳,44960,Dec-15,0
6229,이글벳,44960,Dec-16,0
6230,이글벳,44960,Dec-17,0
6231,이글벳,44960,Dec-18,0
6232,이글벳,44960,Dec-19,0
6233,이노메트리,302430,Dec-18,0
6234,이노메트리,302430,Dec-19,0
6235,이노션,214320,Dec-15,0
6236,이노션,214320,Dec-16,0
6237,이노션,214320,Dec-17,0
6238,이노션,214320,Dec-18,0
6239,이노션,214320,Dec-19,0
6240,이노와이어리스,73490,Dec-10,0
6241,이노와이어리스,73490,Dec-11,0
6242,이노와이어리스,73490,Dec-12,0
6243,이노와이어리스,73490,Dec-13,0
6244,이노와이어리스,73490,Dec-14,0
6245,이노와이어리스,73490,Dec-15,0
6246,이노와이어리스,73490,Dec-16,0
6247,이노와이어리스,73490,Dec-17,0
6248,이노와이어리스,73490,Dec-18,0
6249,이노와이어리스,73490,Dec-19,0
6250,이노인스트루먼트,215790,Dec-15,0
6251,이노인스트루먼트,215790,Dec-16,0
6252,이노인스트루먼트,215790,Dec-17,0
6253,이노인스트루먼트,215790,Dec-18,0
6254,이노인스트루먼트,215790,Dec-19,0
6255,이노테라피,246960,Dec-19,0
6256,이녹스,88390,Dec-10,0
6257,이녹스,88390,Dec-11,0
6258,이녹스,88390,Dec-12,0
6259,이녹스,88390,Dec-13,0
6260,이녹스,88390,Dec-14,0
6261,이녹스,88390,Dec-15,0
6262,이녹스,88390,Dec-16,0
6263,이녹스,88390,Dec-17,0
6264,이녹스,88390,Dec-18,0
6265,이녹스,88390,Dec-19,0
6266,이녹스첨단소재,272290,Dec-17,0
6267,이녹스첨단소재,272290,Dec-18,0
6268,이녹스첨단소재,272290,Dec-19,0
6269,이라이콤,41520,Dec-10,0
6270,이라이콤,41520,Dec-11,0
6271,이라이콤,41520,Dec-12,0
6272,이라이콤,41520,Dec-13,0
6273,이라이콤,41520,Dec-14,0
6274,이라이콤,41520,Dec-15,0
6275,이라이콤,41520,Dec-16,0
6276,이라이콤,41520,Dec-17,0
6277,이라이콤,41520,Dec-18,0
6278,이라이콤,41520,Dec-19,0
6279,이랜시스,264850,Dec-17,0
6280,이랜시스,264850,Dec-18,0
6281,이랜시스,264850,Dec-19,0
6282,이랜텍,54210,Dec-10,0
6283,이랜텍,54210,Dec-11,0
6284,이랜텍,54210,Dec-12,0
6285,이랜텍,54210,Dec-13,0
6286,이랜텍,54210,Dec-14,0
6287,이랜텍,54210,Dec-15,0
6288,이랜텍,54210,Dec-16,0
6289,이랜텍,54210,Dec-17,0
6290,이랜텍,54210,Dec-18,0
6291,이랜텍,54210,Dec-19,0
6292,이루온,65440,Dec-10,0
6293,이루온,65440,Dec-11,0
6294,이루온,65440,Dec-12,0
6295,이루온,65440,Dec-13,0
6296,이루온,65440,Dec-14,0
6297,이루온,65440,Dec-15,0
6298,이루온,65440,Dec-16,0
6299,이루온,65440,Dec-17,0
6300,이루온,65440,Dec-18,0
6301,이루온,65440,Dec-19,0
6302,이마트,139480,Dec-11,0
6303,이마트,139480,Dec-12,0
6304,이마트,139480,Dec-13,0
6305,이마트,139480,Dec-14,0
6306,이마트,139480,Dec-15,0
6307,이마트,139480,Dec-16,0
6308,이마트,139480,Dec-17,0
6309,이마트,139480,Dec-18,0
6310,이마트,139480,Dec-19,1
6311,이미지스테크놀로지,115610,Dec-10,0
6312,이미지스테크놀로지,115610,Dec-11,0
6313,이미지스테크놀로지,115610,Dec-12,0
6314,이미지스테크놀로지,115610,Dec-13,0
6315,이미지스테크놀로지,115610,Dec-14,0
6316,이미지스테크놀로지,115610,Dec-15,0
6317,이미지스테크놀로지,115610,Dec-16,0
6318,이미지스테크놀로지,115610,Dec-17,0
6319,이미지스테크놀로지,115610,Dec-18,0
6320,이미지스테크놀로지,115610,Dec-19,0
6321,이브이수성,84180,Dec-10,0
6322,이브이수성,84180,Dec-11,0
6323,이브이수성,84180,Dec-12,0
6324,이브이수성,84180,Dec-13,0
6325,이브이수성,84180,Dec-14,0
6326,이브이수성,84180,Dec-15,0
6327,이브이수성,84180,Dec-16,0
6328,이브이수성,84180,Dec-17,0
6329,이브이수성,84180,Dec-18,0
6330,이브이수성,84180,Dec-19,0
6331,이브이첨단소재,131400,Dec-10,0
6332,이브이첨단소재,131400,Dec-11,0
6333,이브이첨단소재,131400,Dec-12,0
6334,이브이첨단소재,131400,Dec-13,0
6335,이브이첨단소재,131400,Dec-14,0
6336,이브이첨단소재,131400,Dec-15,0
6337,이브이첨단소재,131400,Dec-16,0
6338,이브이첨단소재,131400,Dec-17,0
6339,이브이첨단소재,131400,Dec-18,0
6340,이브이첨단소재,131400,Dec-19,0
6341,이상네트웍스,80010,Dec-10,0
6342,이상네트웍스,80010,Dec-11,0
6343,이상네트웍스,80010,Dec-12,0
6344,이상네트웍스,80010,Dec-13,0
6345,이상네트웍스,80010,Dec-14,0
6346,이상네트웍스,80010,Dec-15,0
6347,이상네트웍스,80010,Dec-16,0
6348,이상네트웍스,80010,Dec-17,0
6349,이상네트웍스,80010,Dec-18,0
6350,이상네트웍스,80010,Dec-19,0
6351,이수앱지스,86890,Dec-10,0
6352,이수앱지스,86890,Dec-11,0
6353,이수앱지스,86890,Dec-12,0
6354,이수앱지스,86890,Dec-13,0
6355,이수앱지스,86890,Dec-14,0
6356,이수앱지스,86890,Dec-15,0
6357,이수앱지스,86890,Dec-16,0
6358,이수앱지스,86890,Dec-17,0
6359,이수앱지스,86890,Dec-18,0
6360,이수앱지스,86890,Dec-19,0
6361,이수페타시스,7660,Dec-10,0
6362,이수페타시스,7660,Dec-11,0
6363,이수페타시스,7660,Dec-12,0
6364,이수페타시스,7660,Dec-13,0
6365,이수페타시스,7660,Dec-14,0
6366,이수페타시스,7660,Dec-15,0
6367,이수페타시스,7660,Dec-16,0
6368,이수페타시스,7660,Dec-17,0
6369,이수페타시스,7660,Dec-18,0
6370,이수페타시스,7660,Dec-19,0
6371,이수화학,5950,Dec-10,0
