회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),
(주)스페코,13810,Dec-19,4.15 ,7.29 ,
(주)승일,49830,Dec-11,27.91 ,,
(주)승일,49830,Dec-12,68.11 ,,
(주)승일,49830,Dec-13,191.35 ,,
(주)승일,49830,Dec-14,999999999.00 ,,
(주)승일,49830,Dec-15,189.04,,
(주)승일,49830,Dec-16,21.41 ,,
(주)승일,49830,Dec-17,15.17 ,,
(주)승일,49830,Dec-18,11.35 ,,
(주)승일,49830,Dec-19,-13.35 ,,
(주)시공테크,20710,Dec-11,2752.84 ,2775.91 ,
(주)시공테크,20710,Dec-12,259.22 ,319.62 ,
(주)시공테크,20710,Dec-13,999999999.00 ,999999999.00 ,
(주)시공테크,20710,Dec-14,999999999.00 ,999999999.00 ,
(주)시공테크,20710,Dec-15,999999999.00 ,999999999.00 ,
(주)시공테크,20710,Dec-16,-18511.11 ,-22700.81 ,
(주)시공테크,20710,Dec-17,22297.14 ,13885.14 ,
(주)시공테크,20710,Dec-18,-7786.09,-493.44,
(주)시공테크,20710,Dec-19,65.27 ,72.76 ,
(주)시너지이노베이션,48870,Dec-11,0.55,-0.98,
(주)시너지이노베이션,48870,Dec-12,-0.4,-1.24,
(주)시너지이노베이션,48870,Dec-13,-4.88 ,-5.02 ,
(주)시너지이노베이션,48870,Dec-14,-1.66 ,-2.24 ,
(주)시너지이노베이션,48870,Dec-15,-6.29 ,-7.01 ,
(주)시너지이노베이션,48870,Dec-16,0.16,-0.81,
(주)시너지이노베이션,48870,Dec-17,-0.75,-0.26,
(주)시너지이노베이션,48870,Dec-18,0.16,0.74,
(주)시너지이노베이션,48870,Dec-19,0.17,0.26,
(주)시노펙스,25320,Dec-11,3.17 ,2.02 ,
(주)시노펙스,25320,Dec-12,0.25,0.47,
(주)시노펙스,25320,Dec-13,2.79 ,1.75 ,
(주)시노펙스,25320,Dec-14,-2.26 ,1.06 ,
(주)시노펙스,25320,Dec-15,-7.80 ,-8.05 ,
(주)시노펙스,25320,Dec-16,2.02,5.02,
(주)시노펙스,25320,Dec-17,13.50 ,13.68 ,
(주)시노펙스,25320,Dec-18,3.18 ,1.19 ,
(주)시노펙스,25320,Dec-19,0.33,6.58,
(주)시디즈,134790,Dec-11,999999999.00 ,4.05 ,
(주)시디즈,134790,Dec-12,999999999.00 ,,
(주)시디즈,134790,Dec-13,999999999.00 ,,
(주)시디즈,134790,Dec-14,999999999.00 ,,
(주)시디즈,134790,Dec-15,999999999.00 ,,
(주)시디즈,134790,Dec-16,999999999.00 ,,
(주)시디즈,134790,Dec-17,999999999.00 ,,
(주)시디즈,134790,Dec-18,999999999.00 ,,
(주)시디즈,134790,Dec-19,27.63 ,,
(주)시스웍,269620,Dec-17,171.33 ,119.00 ,
(주)시스웍,269620,Dec-18,642.23 ,209.50 ,
(주)시스웍,269620,Dec-19,0.85,1.45,
(주)시큐브,131090,Dec-11,90.89,,
