회사명,거래소코드,회계년도,R & D 투자효율,통계청 한국표준산업분류 10차(소분류)
코스맥스비티아이(주),44820,14-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
코스맥스비티아이(주),44820,15-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
코스맥스비티아이(주),44820,16-Dec,1.27,  회사 본부 및 경영 컨설팅 서비스업
코스맥스비티아이(주),44820,17-Dec,3.83,  회사 본부 및 경영 컨설팅 서비스업
코스맥스비티아이(주),44820,18-Dec,3.65,  회사 본부 및 경영 컨설팅 서비스업
코스맥스비티아이(주),44820,19-Dec,3.49,  회사 본부 및 경영 컨설팅 서비스업
코스맥스엔비티(주),222040,15-Dec,0,  기타 식품 제조업
코스맥스엔비티(주),222040,16-Dec,0,  기타 식품 제조업
코스맥스엔비티(주),222040,17-Dec,0,  기타 식품 제조업
코스맥스엔비티(주),222040,18-Dec,0,  기타 식품 제조업
코스맥스엔비티(주),222040,19-Dec,0,  기타 식품 제조업
코스모신소재(주),5070,11-Dec,0.05,  기타 화학제품 제조업
코스모신소재(주),5070,12-Dec,0.12,  기타 화학제품 제조업
코스모신소재(주),5070,13-Dec,0.07,  기타 화학제품 제조업
코스모신소재(주),5070,14-Dec,0.07,  기타 화학제품 제조업
코스모신소재(주),5070,15-Dec,0.02,  기타 화학제품 제조업
코스모신소재(주),5070,16-Dec,0.01,  기타 화학제품 제조업
코스모신소재(주),5070,17-Dec,0.96,  기타 화학제품 제조업
코스모신소재(주),5070,18-Dec,0.56,  기타 화학제품 제조업
코스모신소재(주),5070,19-Dec,1.37,  기타 화학제품 제조업
코스모화학(주),5420,11-Dec,0.03,  기타 화학제품 제조업
코스모화학(주),5420,12-Dec,0.03,  기타 화학제품 제조업
코스모화학(주),5420,13-Dec,0.09,  기타 화학제품 제조업
코스모화학(주),5420,14-Dec,0.19,  기타 화학제품 제조업
코스모화학(주),5420,15-Dec,0.13,  기타 화학제품 제조업
코스모화학(주),5420,16-Dec,0.08,  기타 화학제품 제조업
코스모화학(주),5420,17-Dec,0.07,  기타 화학제품 제조업
코스모화학(주),5420,18-Dec,0.01,  기타 화학제품 제조업
코스모화학(주),5420,19-Dec,0,  기타 화학제품 제조업
코아스템(주),166480,15-Dec,16.52,  의약품 제조업
코아스템(주),166480,16-Dec,55.95,  의약품 제조업
코아스템(주),166480,17-Dec,70.7,  의약품 제조업
코아스템(주),166480,18-Dec,55.94,  의약품 제조업
코아스템(주),166480,19-Dec,105.48,  의약품 제조업
코오롱글로벌(주),3070,11-Dec,0.42,  토목 건설업
코오롱글로벌(주),3070,12-Dec,0.11,  토목 건설업
코오롱글로벌(주),3070,13-Dec,0.08,  토목 건설업
코오롱글로벌(주),3070,14-Dec,0.02,  토목 건설업
코오롱글로벌(주),3070,15-Dec,0.01,  토목 건설업
코오롱글로벌(주),3070,16-Dec,0.01,  토목 건설업
코오롱글로벌(주),3070,17-Dec,0.02,  토목 건설업
코오롱글로벌(주),3070,18-Dec,0.01,  토목 건설업
코오롱글로벌(주),3070,19-Dec,0.01,  토목 건설업
코오롱생명과학(주),102940,11-Dec,8.62,  기초 의약물질 및 생물학적 제제 제조업
코오롱생명과학(주),102940,12-Dec,7.36,  기초 의약물질 및 생물학적 제제 제조업
코오롱생명과학(주),102940,13-Dec,7.51,  기초 의약물질 및 생물학적 제제 제조업
코오롱생명과학(주),102940,14-Dec,7.43,  기초 의약물질 및 생물학적 제제 제조업
코오롱생명과학(주),102940,15-Dec,7.3,  기초 의약물질 및 생물학적 제제 제조업
코오롱생명과학(주),102940,16-Dec,6.97,  기초 의약물질 및 생물학적 제제 제조업
코오롱생명과학(주),102940,17-Dec,11.61,  기초 의약물질 및 생물학적 제제 제조업
코오롱생명과학(주),102940,18-Dec,14.64,  기초 의약물질 및 생물학적 제제 제조업
코오롱생명과학(주),102940,19-Dec,12.45,  기초 의약물질 및 생물학적 제제 제조업
코오롱티슈진(주),950160,17-Dec,861.86,  기초 의약물질 및 생물학적 제제 제조업
코오롱티슈진(주),950160,18-Dec,553.99,  기초 의약물질 및 생물학적 제제 제조업
코오롱티슈진(주),950160,19-Dec,616.78,  기초 의약물질 및 생물학적 제제 제조업
코오롱플라스틱(주),138490,11-Dec,0.19,  합성고무 및 플라스틱 물질 제조업
코오롱플라스틱(주),138490,12-Dec,0.16,  합성고무 및 플라스틱 물질 제조업
코오롱플라스틱(주),138490,13-Dec,0.17,  합성고무 및 플라스틱 물질 제조업
코오롱플라스틱(주),138490,14-Dec,0.14,  합성고무 및 플라스틱 물질 제조업
코오롱플라스틱(주),138490,15-Dec,0.26,  합성고무 및 플라스틱 물질 제조업
코오롱플라스틱(주),138490,16-Dec,0.01,  합성고무 및 플라스틱 물질 제조업
코오롱플라스틱(주),138490,17-Dec,0.01,  합성고무 및 플라스틱 물질 제조업
코오롱플라스틱(주),138490,18-Dec,0,  합성고무 및 플라스틱 물질 제조업
코오롱플라스틱(주),138490,19-Dec,0,  합성고무 및 플라스틱 물질 제조업
코웰패션(주),33290,11-Dec,4.95,"  섬유, 의복, 신발 및 가죽제품 소매업"
코웰패션(주),33290,12-Dec,2.87,"  섬유, 의복, 신발 및 가죽제품 소매업"
코웰패션(주),33290,13-Dec,4.25,"  섬유, 의복, 신발 및 가죽제품 소매업"
코웰패션(주),33290,14-Dec,3.34,"  섬유, 의복, 신발 및 가죽제품 소매업"
코웰패션(주),33290,15-Dec,0.83,"  섬유, 의복, 신발 및 가죽제품 소매업"
코웰패션(주),33290,16-Dec,0.59,"  섬유, 의복, 신발 및 가죽제품 소매업"
코웰패션(주),33290,17-Dec,0.7,"  섬유, 의복, 신발 및 가죽제품 소매업"
코웰패션(주),33290,18-Dec,0.52,"  섬유, 의복, 신발 및 가죽제품 소매업"
코웰패션(주),33290,19-Dec,0.51,"  섬유, 의복, 신발 및 가죽제품 소매업"
코위버(주),56360,11-Dec,5.69,  통신 및 방송 장비 제조업
코위버(주),56360,12-Dec,4.76,  통신 및 방송 장비 제조업
코위버(주),56360,13-Dec,5.58,  통신 및 방송 장비 제조업
코위버(주),56360,14-Dec,8.34,  통신 및 방송 장비 제조업
코위버(주),56360,15-Dec,7.97,  통신 및 방송 장비 제조업
코위버(주),56360,16-Dec,10.74,  통신 및 방송 장비 제조업
코위버(주),56360,17-Dec,9.79,  통신 및 방송 장비 제조업
코위버(주),56360,18-Dec,11.13,  통신 및 방송 장비 제조업
코위버(주),56360,19-Dec,6.77,  통신 및 방송 장비 제조업
큐렉소(주),60280,11-Dec,7.09,  기타 상품 전문 소매업
큐렉소(주),60280,12-Dec,1.45,  기타 상품 전문 소매업
큐렉소(주),60280,13-Dec,0.77,  기타 상품 전문 소매업
큐렉소(주),60280,14-Dec,0.96,  기타 상품 전문 소매업
큐렉소(주),60280,15-Dec,0.92,  기타 상품 전문 소매업
큐렉소(주),60280,16-Dec,70.17,  기타 상품 전문 소매업
큐렉소(주),60280,17-Dec,2.51,  기타 상품 전문 소매업
큐렉소(주),60280,18-Dec,13.01,  기타 상품 전문 소매업
큐렉소(주),60280,19-Dec,18.42,  기타 상품 전문 소매업
크로바하이텍(주),43590,11-Dec,0.47,  반도체 제조업
크로바하이텍(주),43590,12-Dec,1.14,  반도체 제조업
크로바하이텍(주),43590,13-Dec,0.74,  반도체 제조업
크로바하이텍(주),43590,14-Dec,0.51,  반도체 제조업
크로바하이텍(주),43590,15-Dec,2.62,  반도체 제조업
크로바하이텍(주),43590,16-Dec,2.38,  반도체 제조업
크로바하이텍(주),43590,17-Dec,2.06,  반도체 제조업
크로바하이텍(주),43590,18-Dec,0.39,  반도체 제조업
크로바하이텍(주),43590,19-Dec,0.32,  반도체 제조업
크루셜텍(주),114120,11-Dec,2.06,  전자부품 제조업
크루셜텍(주),114120,12-Dec,4.21,  전자부품 제조업
크루셜텍(주),114120,13-Dec,10.32,  전자부품 제조업
크루셜텍(주),114120,14-Dec,11.11,  전자부품 제조업
크루셜텍(주),114120,15-Dec,5.23,  전자부품 제조업
크루셜텍(주),114120,16-Dec,4.77,  전자부품 제조업
크루셜텍(주),114120,17-Dec,5.97,  전자부품 제조업
크루셜텍(주),114120,18-Dec,6.02,  전자부품 제조업
크루셜텍(주),114120,19-Dec,6.36,  전자부품 제조업
크리스탈지노믹스(주),83790,11-Dec,268.42,  자연과학 및 공학 연구개발업
크리스탈지노믹스(주),83790,12-Dec,189.01,  자연과학 및 공학 연구개발업
크리스탈지노믹스(주),83790,13-Dec,147.6,  자연과학 및 공학 연구개발업
크리스탈지노믹스(주),83790,14-Dec,159.88,  자연과학 및 공학 연구개발업
크리스탈지노믹스(주),83790,15-Dec,66.69,  자연과학 및 공학 연구개발업
크리스탈지노믹스(주),83790,16-Dec,67.87,  자연과학 및 공학 연구개발업
크리스탈지노믹스(주),83790,17-Dec,94.53,  자연과학 및 공학 연구개발업
크리스탈지노믹스(주),83790,18-Dec,28.5,  자연과학 및 공학 연구개발업
크리스탈지노믹스(주),83790,19-Dec,123.13,  자연과학 및 공학 연구개발업
태경산업(주),15890,11-Dec,0.29,  기초 화학물질 제조업
태경산업(주),15890,12-Dec,0.48,  기초 화학물질 제조업
태경산업(주),15890,13-Dec,0.43,  기초 화학물질 제조업
태경산업(주),15890,14-Dec,0.55,  기초 화학물질 제조업
태경산업(주),15890,15-Dec,0.7,  기초 화학물질 제조업
태경산업(주),15890,16-Dec,0.58,  기초 화학물질 제조업
태경산업(주),15890,17-Dec,0.47,  기초 화학물질 제조업
태경산업(주),15890,18-Dec,0.54,  기초 화학물질 제조업
태경산업(주),15890,19-Dec,0.65,  기초 화학물질 제조업
태림포장(주),11280,11-Dec,0.15,"  골판지, 종이 상자 및 종이 용기 제조업"
태림포장(주),11280,12-Dec,0.14,"  골판지, 종이 상자 및 종이 용기 제조업"
태림포장(주),11280,13-Dec,0.04,"  골판지, 종이 상자 및 종이 용기 제조업"
태림포장(주),11280,14-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
태림포장(주),11280,15-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
태림포장(주),11280,16-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
태림포장(주),11280,17-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
태림포장(주),11280,18-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
태림포장(주),11280,19-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
태양금속공업(주),4100,11-Dec,0.12,  자동차 신품 부품 제조업
태양금속공업(주),4100,12-Dec,0.01,  자동차 신품 부품 제조업
태양금속공업(주),4100,13-Dec,0,  자동차 신품 부품 제조업
태양금속공업(주),4100,14-Dec,0,  자동차 신품 부품 제조업
태양금속공업(주),4100,15-Dec,0,  자동차 신품 부품 제조업
태양금속공업(주),4100,16-Dec,0,  자동차 신품 부품 제조업
태양금속공업(주),4100,17-Dec,0,  자동차 신품 부품 제조업
태양금속공업(주),4100,18-Dec,0,  자동차 신품 부품 제조업
태양금속공업(주),4100,19-Dec,0,  자동차 신품 부품 제조업
태평양물산(주),7980,11-Dec,0.09,  봉제의복 제조업
태평양물산(주),7980,12-Dec,0.18,  봉제의복 제조업
태평양물산(주),7980,13-Dec,0.12,  봉제의복 제조업
태평양물산(주),7980,14-Dec,0.12,  봉제의복 제조업
태평양물산(주),7980,15-Dec,0.13,  봉제의복 제조업
태평양물산(주),7980,16-Dec,0.16,  봉제의복 제조업
태평양물산(주),7980,17-Dec,0.15,  봉제의복 제조업
태평양물산(주),7980,18-Dec,0.07,  봉제의복 제조업
태평양물산(주),7980,19-Dec,0,  봉제의복 제조업
테라사이언스(주),73640,11-Dec,3.13,  기타 금속 가공제품 제조업
테라사이언스(주),73640,12-Dec,1.22,  기타 금속 가공제품 제조업
테라사이언스(주),73640,13-Dec,1.93,  기타 금속 가공제품 제조업
테라사이언스(주),73640,14-Dec,1.4,  기타 금속 가공제품 제조업
테라사이언스(주),73640,15-Dec,1.51,  기타 금속 가공제품 제조업
테라사이언스(주),73640,16-Dec,1.82,  기타 금속 가공제품 제조업
테라사이언스(주),73640,17-Dec,1.35,  기타 금속 가공제품 제조업
테라사이언스(주),73640,18-Dec,0.62,  기타 금속 가공제품 제조업
테라사이언스(주),73640,19-Dec,1.31,  기타 금속 가공제품 제조업
티와이엠(주),2900,11-Dec,0,  특수 목적용 기계 제조업
티와이엠(주),2900,12-Dec,0.2,  특수 목적용 기계 제조업
티와이엠(주),2900,13-Dec,0,  특수 목적용 기계 제조업
티와이엠(주),2900,14-Dec,0,  특수 목적용 기계 제조업
티와이엠(주),2900,15-Dec,0,  특수 목적용 기계 제조업
티와이엠(주),2900,16-Dec,0,  특수 목적용 기계 제조업
티와이엠(주),2900,17-Dec,0,  특수 목적용 기계 제조업
티와이엠(주),2900,18-Dec,0,  특수 목적용 기계 제조업
티와이엠(주),2900,19-Dec,0,  특수 목적용 기계 제조업
티제이미디어(주),32540,11-Dec,0,  영상 및 음향기기 제조업
티제이미디어(주),32540,12-Dec,0,  영상 및 음향기기 제조업
티제이미디어(주),32540,13-Dec,0,  영상 및 음향기기 제조업
티제이미디어(주),32540,14-Dec,0,  영상 및 음향기기 제조업
티제이미디어(주),32540,15-Dec,0,  영상 및 음향기기 제조업
티제이미디어(주),32540,16-Dec,0,  영상 및 음향기기 제조업
티제이미디어(주),32540,17-Dec,0,  영상 및 음향기기 제조업
티제이미디어(주),32540,18-Dec,0,  영상 및 음향기기 제조업
티제이미디어(주),32540,19-Dec,0,  영상 및 음향기기 제조업
티케이지애강(주),22220,11-Dec,0.32,  플라스틱제품 제조업
티케이지애강(주),22220,12-Dec,0.35,  플라스틱제품 제조업
티케이지애강(주),22220,13-Dec,0,  플라스틱제품 제조업
티케이지애강(주),22220,14-Dec,0,  플라스틱제품 제조업
티케이지애강(주),22220,15-Dec,0,  플라스틱제품 제조업
티케이지애강(주),22220,16-Dec,0,  플라스틱제품 제조업
티케이지애강(주),22220,17-Dec,0,  플라스틱제품 제조업
티케이지애강(주),22220,18-Dec,0,  플라스틱제품 제조업
티케이지애강(주),22220,19-Dec,0.94,  플라스틱제품 제조업
팅크웨어(주),84730,11-Dec,1.42,  통신 및 방송 장비 제조업
팅크웨어(주),84730,12-Dec,0.96,  통신 및 방송 장비 제조업
팅크웨어(주),84730,13-Dec,1.12,  통신 및 방송 장비 제조업
팅크웨어(주),84730,14-Dec,1.01,  통신 및 방송 장비 제조업
팅크웨어(주),84730,15-Dec,0.86,  통신 및 방송 장비 제조업
팅크웨어(주),84730,16-Dec,0.45,  통신 및 방송 장비 제조업
팅크웨어(주),84730,17-Dec,0.66,  통신 및 방송 장비 제조업
팅크웨어(주),84730,18-Dec,0.56,  통신 및 방송 장비 제조업
팅크웨어(주),84730,19-Dec,0.12,  통신 및 방송 장비 제조업
파나케이아(주),58530,11-Dec,4.72,  특수 목적용 기계 제조업
파나케이아(주),58530,12-Dec,3.35,  특수 목적용 기계 제조업
파나케이아(주),58530,13-Dec,5.36,  특수 목적용 기계 제조업
파나케이아(주),58530,14-Dec,6.96,  특수 목적용 기계 제조업
파나케이아(주),58530,15-Dec,6.74,  특수 목적용 기계 제조업
파나케이아(주),58530,16-Dec,2.76,  특수 목적용 기계 제조업
파나케이아(주),58530,17-Dec,2.3,  특수 목적용 기계 제조업
파나케이아(주),58530,18-Dec,1.74,  특수 목적용 기계 제조업
파나케이아(주),58530,19-Dec,3.03,  특수 목적용 기계 제조업
파미셀(주),5690,11-Dec,3.79,  기초 의약물질 및 생물학적 제제 제조업
파미셀(주),5690,12-Dec,3.84,  기초 의약물질 및 생물학적 제제 제조업
파미셀(주),5690,13-Dec,2.84,  기초 의약물질 및 생물학적 제제 제조업
파미셀(주),5690,14-Dec,6.05,  기초 의약물질 및 생물학적 제제 제조업
파미셀(주),5690,15-Dec,6.98,  기초 의약물질 및 생물학적 제제 제조업
파미셀(주),5690,16-Dec,9.82,  기초 의약물질 및 생물학적 제제 제조업
파미셀(주),5690,17-Dec,14.3,  기초 의약물질 및 생물학적 제제 제조업
파미셀(주),5690,18-Dec,15.89,  기초 의약물질 및 생물학적 제제 제조업
파미셀(주),5690,19-Dec,15,  기초 의약물질 및 생물학적 제제 제조업
