회사명,거래소코드,2010매출액(수익)(*)(IFRS연결)(천원),2010매출원가(*)(IFRS연결)(천원),2011매출액(수익)(*)(IFRS연결)(천원),2011매출원가(*)(IFRS연결)(천원),2012매출액(수익)(*)(IFRS연결)(천원),2012매출원가(*)(IFRS연결)(천원),2013매출액(수익)(*)(IFRS연결)(천원),2013매출원가(*)(IFRS연결)(천원),2014매출액(수익)(*)(IFRS연결)(천원),2014매출원가(*)(IFRS연결)(천원),2015매출액(수익)(*)(IFRS연결)(천원),2015매출원가(*)(IFRS연결)(천원),2016매출액(수익)(*)(IFRS연결)(천원),2016매출원가(*)(IFRS연결)(천원),2017매출액(수익)(*)(IFRS연결)(천원),2017매출원가(*)(IFRS연결)(천원),2018매출액(수익)(*)(IFRS연결)(천원),2018매출원가(*)(IFRS연결)(천원),2019매출액(수익)(*)(IFRS연결)(천원),2019매출원가(*)(IFRS연결)(천원)
(주)하이스틸,71090,,,,,,,,,,,,,,,211722600,184910184,170541410,166237469,214251803,202210526
(주)하이텍팜,106190,,,,,,,,,,,,,,,,,,,,
(주)하이트론씨스템즈,19490,127067463,118408436,123197412,114326139,116920180,108152730,96846749,91995885,72243160,68413643,54523150,51205542,41132054,39129020,37570265,37593769,40770079,32885096,34695368,38196250
(주)하츠,66130,,,,,,,,,,,,,,,,,,,,
(주)한국가구,4590,35369138,23286325,38987598,25904147,39074770,25682715,40466851,26865049,46151422,29944202,48165256,30065443,57492409,38316458,54766260,35748700,60244251,39332070,65652789,43529545
(주)한국경제티브이,39340,61417397,0,67770157,0,66100506,0,55454165,0,58361506,0,72163980,0,75275382,0,64845019,0,84503886,0,77771130,0
(주)한국비엔씨,256840,,,,,,,,,,,,,,,,,,,,
(주)한국전자홀딩스,6200,347153371,314427847,317844853,287206062,246537005,237556834,238172983,215420918,189530544,168594756,149195543,133124421,139431519,123748429,257369643,209918089,234220979,190123415,217023310,187575045
(주)한국종합기술,23350,,,,,,,,,,,,,,,,,,,,
(주)한국카본,17960,143117834,123475560,131214243,110775425,163292483,134304241,240836184,194875595,231067207,190578482,242541950,197783084,257626475,207678485,239057382,211950331,226695050,201031588,273402503,224569689
(주)한국코퍼레이션,50540,110644490,99154912,124528777,106072834,,,131406554,117156473,138806294,125264068,134587210,123734427,150491365,135070113,128538699,118126958,128411737,120578558,121548545,114477561
(주)한국큐빅,21650,91339491,82762506,107245770,95948573,103072423,91578604,99132240,89016919,94838532,85210505,110058837,99101760,122930620,111561403,153762523,136582837,164332875,149497430,156801233,139655715
(주)한국테크놀로지,53590,10037662,6337203,5137925,3752650,,,,,,,,,,,,,,,216247925,199001820
(주)한국특강,7280,,,,,,,,,,,,,,,,,,,,
(주)한국팩키지,37230,,,,,,,,,,,,,,,,,,,,
(주)한국화장품제조,3350,,,,,,,,,,,,,,,,,,,,
(주)한글과컴퓨터,30520,46947380,2640853,56981223,3252247,65609745,4681060,71797881,6159157,75836690,6813676,84941460,6991025,101244103,7459417,134111283,23968958,215760750,81214517,319255505,154287338
(주)한네트,52600,,,,,,,,,,,,,,,,,,,,
(주)한농화성,11500,,,,,,,,,,,,,,,,,,,,
(주)한독,2390,321185581,195466885,333172636,209152359,314647673,215161319,327936251,228815516,,,358447724,238210291,396134014,268623976,417970014,285109722,446731041,288960734,473000100,307002271
(주)한독크린텍,256150,,,,,,,,,,,,,,,,,,,,
(주)한라,14790,1584183491,1392438252,1728538634,1552119700,1986349612,1846825083,2002724809,1923030571,1903285090,1701333413,1855269348,1639412386,1831824054,1582007047,1920605105,1641660829,1320997313,1153849835,1304889862,1132475626
(주)한라홀딩스,60980,3639639731,3094431846,4560126715,3892985338,5059281113,4351919147,5633845230,4820081939,918655690,783662474,892102731,715625350,1001167189,792093733,922195940,767744112,886548283,756068165,798365159,639470038
(주)한미글로벌건축사사무소,53690,103313047,70438465,182945775,137753458,207246374,161358697,182533119,137136682,165403995,116775080,166822814,112335477,169053494,110860912,200835862,132300286,207721612,136737444,294657922,207921550
(주)한빛소프트,47080,43930665,25833733,43458546,26347426,40166122,22739947,29506704,16028911,26289454,14792164,22137281,13227382,30726796,22937472,39295854,27653296,39835691,27167665,43542409,31815850
(주)한샘,9240,623897472,459770665,709337324,498753791,783239874,538449726,1006945858,701130378,1325043301,917126891,1710544310,1185074214,1934547149,1335770027,2062514512,1464195302,1928463279,1416652352,1698372285,1224850419
(주)한섬,20000,454451360,159180410,508799634,176752475,496351481,210777221,470811788,202082787,524898580,228980867,616755898,258691109,711998209,309608089,1228675786,544589085,1299209402,552395720,1259801685,508407456
(주)한솔케미칼,14680,244180323,201602071,297031934,250379111,318850692,263852726,317046839,257354634,336115038,268731143,368026063,276132715,460400870,321642974,521574392,379287402,581947486,424008802,587561120,411808496
(주)한솔홈데코,25750,141536307,119177365,172508366,151127286,189199921,163642146,233952458,204662700,235256768,206518618,241490721,207214115,235363284,194237889,254330113,211865660,296884850,255224169,263886367,233425544
(주)한송네오텍,226440,,,,,,,,,,,,,,,,,,,,
(주)한익스프레스,14130,203728441,192620214,242880518,229888328,263452874,250694956,321653147,307936641,358675119,344939872,436704030,419774387,467922261,452667257,527872746,510464803,565826800,548837458,577355359,556640785
(주)한일진공,123840,,,,,,,42014889,29735605,12661254,11697433,26128455,17936100,19941437,15466865,22873827,19368988,51064090,39108586,26220461,22998919
(주)한진,2320,1264344517,1179911745,1390687502,1316962913,1437380000,1356898578,1499623169,1412555656,1532812219,1430367108,1641702370,1541388206,1764803679,1673203816,1812603434,1717116050,1950771934,1832871115,2062344427,1893165090
(주)한진중공업홀딩스,3480,1055120000,938719000,1056129000,944165000,1139471000,1026053000,1198416000,1085477000,1520058000,1407377000,1292145000,1188913000,299984000,257701000,906723000,803321000,946003000,833099000,877642000,760933000
(주)한진칼,180640,,,,,,,241375290,187760022,624969749,478937856,722309232,563112374,991024369,797993331,1149657255,932448881,1304892515,1046267962,1203497717,1068895155
(주)한창,5110,12577481,10934687,13654402,10550490,16789740,11040066,22515364,11408192,19164151,7252616,17167065,10214947,50460142,38052306,112028726,93060040,99100978,79946868,69033371,50109515
(주)한창바이오텍,43090,21624810,19148802,19545311,16632757,22544497,18065715,21432712,17273653,20672073,16664827,,,,,,,,,,
(주)한창제지,9460,,,,,,,,,,,,,,,,,,,,
(주)한컴위드,54920,19291849,11874368,23596784,14803999,20106396,10877227,,,,,,,,,,,15712618,7363315,15828868,7459233
(주)한탑,2680,91253472,72494508,99068570,85786084,105499019,84672564,108200234,95714515,110436355,97719529,125204546,107671456,128079970,108985695,125094326,107817427,109877404,93029595,92248979,81986754
(주)한화,880,14471779544,13370013306,12185910706,11267039217,11503205580,10501385846,38724968314,35958260028,37456840937,35230402224,41376287959,38427600865,47120215000,43049746000,50404436000,45921118000,48740153000,44479231000,50412399000,46659353000
(주)핸디소프트,220180,,,,,,,,,,,,,36873136,25292161,40148155,29626636,42044475,33460530,34759649,25801443
(주)헥토이노베이션,214180,,,,,,,,,,,,,40689675,0,80478876,0,107326162,0,123737897,0
(주)헥토파이낸셜,234340,,,,,,,,,,,,,,,,,,,,
(주)헬릭스미스,84990,4653874,1401778,3805288,724744,3888131,783649,5745712,498148,,,,,,,,,5280860,2054040,4454516,4430571
(주)현대공업,170030,,,,,,,153895745,131400077,180410314,156415081,197997561,173071571,213171116,181203322,176625545,157746948,158585743,149975301,166710367,153963121
(주)현대그린푸드,5440,993240649,850328725,1336962474,1147874410,1556583114,1336976412,1762796387,1530695641,1965858753,1710582598,2112759665,1828771343,2521747634,2169031777,2533968139,2172330123,3251741146,2682186895,3124339158,2586268583
(주)현대리바트,79430,395447658,308146581,521164775,427339038,504927936,411814708,554574292,446695390,642865784,503383833,694209637,534883808,735644905,564738572,888417178,690556059,1351703360,1121192056,1237572971,1023938595
(주)현대미포조선,10620,4138124232,3198141452,4623857520,3974536232,4415350944,4057959233,3985834602,3982494839,3967477475,4499879607,4652431643,4246114032,4219552229,3668453360,2453432922,2244889679,2403016269,2231500777,2994100904,2803137122
(주)현대바이오랜드,52260,62529060,32580692,68437166,37832935,73026078,42777228,71029779,43353269,76987846,44956339,80902059,47502477,97808342,59414898,102557180,65399009,100589346,59997567,106310862,67032809
(주)현대백화점,69960,1270650252,250391122,1439148214,247505612,1519972872,251325785,1533735006,242830983,1551860911,257090114,1656960042,263315428,1831801786,315228845,1848140316,311901873,1862205782,350466053,2198949660,572131434
(주)현대에버다임,41440,175465677,137533481,186833618,143689989,229272081,177945832,297668268,239609358,316121026,257043830,327817239,268882030,337351568,273542230,340266775,275463227,311160553,259300226,248611599,213362625
(주)현대이지웰,90850,,,,,,,,,,,40925678,15223596,52319004,25798222,58370401,29087054,73064827,37565080,82316730,41680694
(주)현대퓨처넷,126560,227323696,129211739,248696679,139371788,275384725,147416292,302442595,175613464,306221305,178082776,291198623,173276038,292115551,175816944,290236289,174254948,289738546,177879642,292866372,185197579
(주)현대홈쇼핑,57050,581434668,7390352,711600730,21423616,,,,,,,895978566,75700457,969434288,92114039,1043130143,129146386,1017719940,275130937,2060366927,1098496943
(주)협진,138360,,,,,,,,,18547550,12151856,20004038,15839019,25074100,20932344,24052602,20619214,19297586,19541576,18776214,14509473
(주)형지아이앤씨,11080,,,,,,,,,92887564,33438788,117825653,40151365,128649103,48931580,113532672,51631727,,,102100436,41369280
(주)형지엘리트,93240,,,87700820,63978255,100090196,75116709,99253025,80635739,91602616,74079410,85394316,63402773,156048665,100854443,174145484,107937419,166185122,103556707,154606408,102441977
(주)혜인,3010,218830779,180265132,195601940,159421550,199134115,174213429,228762032,195674445,259887585,216400918,266800606,227316808,210994515,178253457,237529860,203880531,216727129,181764652,260857962,220858644
(주)호텔신라,8770,1461417447,0,1798370572,0,2219638551,0,2296998373,0,2908977192,0,3251679551,0,3715311074,0,4011499999,0,4713673210,0,5717306417,0
(주)홈센타홀딩스,60560,71695980,60862631,93090233,83407855,98940652,89905072,110062069,99023824,117060557,109454988,119503143,109278702,95729699,88159283,234365787,212629505,239013119,221850182,265646362,239805959
(주)홈캐스트,64240,134559764,109873963,163835667,127802733,98534739,77891373,75893130,55810594,71513463,50229674,97172426,64320792,122054084,81787705,40919825,29201437,34279159,28546346,52827379,41164550
(주)화승엔터프라이즈,241590,,,,,,,,,,,,,640234068,546761300,768224190,641903214,879226467,756220062,1201591251,1017414271
(주)화승인더스트리,6060,568255745,515222736,603044874,541281737,559896533,499005683,598379118,539173148,598508953,530142216,746832143,633068936,1011154973,844522775,1151943445,947875142,1111909652,942156007,1425876463,1179101690
(주)화승코퍼레이션,13520,1124058453,947582074,1348514844,1165542894,1433575144,1235865003,1632278858,1374212001,1696590458,1396271739,1679513458,1353924049,1616064421,1285594580,1443395992,1185668181,1528089419,1262767610,1551954755,1269950123
(주)화신,10690,1390171197,1238816913,1490351114,1355052232,1626052361,1456938666,1483548921,1326383749,1313606243,1181065754,1251698928,1137014000,1249725574,1112026774,1066933942,1006045301,1075815800,1029940530,1164322417,1090492355
(주)화신정공,126640,,,,,,,,,,,,,,,,,,,,
(주)화인베스틸,133820,,,,,,,,,,,,,,,,,,,,
(주)황금에스티,32560,186060708,162319812,214382437,194661643,177023246,164957572,183258968,167384362,186773200,166066227,172920941,155495196,225310783,184335918,224729736,175763970,244773430,199076985,243584029,201112817
(주)효성,4800,10146571321,8647464340,11342140662,10237116663,12611749872,11511127483,12579156963,11095094174,12177134355,10565608300,12458453530,10429795501,11929113072,9770993715,12546410309,10654352129,2991006158,2552510515,3373447404,2828597562
(주)후성,93370,192379134,155577174,242411857,184031014,222678376,193974282,203418691,188601367,187022363,165896463,215238476,172075879,192073256,132470934,248838270,186571988,274933667,206099906,248943838,197342277
(주)휠라홀딩스,81660,615548843,282339461,764406105,378548939,670437697,322248663,736135754,367217701,797475548,420479819,815749832,446871592,967128445,548157131,2530323757,1289793351,2954642540,1487105989,3450421530,1720714488
(주)휴네시온,290270,,,,,,,,,,,,,,,,,16050841,10479974,18826121,10849168
(주)휴니드테크놀러지스,5870,,,,,,,,,,,,,,,,,,,,
(주)휴맥스,115160,1016047169,739804624,994024451,768857788,1024313054,790090907,1139415150,892634620,1443770497,1146247651,1426664921,1111983818,1350510226,1081360669,1611589047,1327717264,1474831843,1256714023,1173887021,963264777
(주)휴맥스홀딩스,28080,18674016,2611414,18842040,869524,13519296,0,22284243,0,16657725,0,15734280,0,5619171,0,4081990,12499470,,,9253559,0
(주)휴먼엔,32860,,,,,,,,,,,,,66851114,62405816,114876622,102725947,112703168,110592453,70658724,69169532
(주)휴메딕스,200670,,,,,,,,,,,,,47133617,24628285,54727016,30551670,64831669,39128662,78618779,45781267
(주)휴비스,79980,,,,,1562519388,1414522063,1532917747,1399277754,1371695859,1221072303,1205084606,1069095551,1143501108,1027344117,1280979427,1137429688,1262515099,1130551867,1029346443,928224799
(주)휴비츠,65510,45818777,24684593,57034489,31194920,67333918,38373558,64069932,39714357,63992216,41570723,72705901,43847648,66923364,37644784,70387883,41898115,78861275,48311426,87987307,51650823
(주)휴센텍,215090,,,,,,,,,,,,,,,,,,,,
(주)휴스틸,5010,510609430,435811590,568623724,487436500,588890255,499979680,547751902,482598418,553844427,482610754,438475425,395278464,364021479,325466716,690567426,620306146,588768601,543026773,536988709,520845816
(주)휴엠앤씨,263920,,,,,,,,,,,,,,,,,23388721,18730266,24964389,18409791
(주)휴온스,243070,,,,,,,,,,,,,168966126,79682891,284838205,130373911,328595382,147040402,365018985,165024437
(주)휴온스글로벌,84110,94127812,54498672,,,135510362,70436611,158182765,79551795,182342753,87901565,245020684,109857050,163712232,75057378,325350642,131496920,378687482,0,449422998,0
(주)흥국,10240,74030997,64608082,107972999,94234563,90278479,79827112,78820115,69311878,73042471,65289122,64346196,57088843,62732006,53067536,91625420,76786877,118012454,100083261,104480160,86460979
(주)흥국에프엔비,189980,,,,,,,,,,,39636081,22253858,41377160,25777381,44898941,29422784,47651005,31086898,53767239,35469268
(주)희림종합건축사사무소,37440,,,,,,,149637668,127725716,135641944,127325467,135770930,108611868,139772638,119441325,159493989,131325749,169470443,142106374,178561343,153776066
(주)힘스,238490,,,,,,,,,,,,,,,,,,,,
AJ네트웍스(주),95570,,,,,,,,,,,1055580857,0,1253876535,0,1431015801,0,1056691254,0,1202793724,0
CS홀딩스(주),590,83543854,70537450,109045966,90347580,103356782,87830335,146122999,117115033,141559850,107398453,138970755,101942745,123144962,89665704,120959822,89757287,122550869,94019832,134971514,101877574
HD현대(주),267250,,,,,,,,,,,,,,,14299511713,12890410497,27256649937,25360420611,26630333352,24800633574
KB오토시스(주),24120,93192619,86306087,113600617,106899559,128469875,114974735,128845652,114085804,115491313,102383431,129529485,112958748,167374755,140690424,164260096,137423755,151863763,130353033,147791589,127177934
KD(주),44180,61751391,53296646,63500533,55340197,12545430,10034240,22445094,21274416,22572073,23066511,30009587,24656571,35750504,29573873,22401619,20535230,41425211,34251572,84340034,68797105
KG스틸(주),16380,3671436800,3374339185,4259506242,4020911389,3934192553,3695638834,3781241475,3538015762,3024439786,2918515471,2320792157,2074097510,2328039348,2032527035,2596196911,2430128747,2545097238,2454692969,2428250197,2289326319
KISCO홀딩스(주),1940,613877044,552486198,646857103,594845267,594812327,536840242,1327639493,1251009686,1159414128,1092195102,1087462735,932701477,1058058473,906230001,1221253735,1062766802,1314754935,1190076532,1182987794,1068663451
LG이노텍(주),11070,4103476715,3588117648,4553009462,4164067240,5315958099,4754207132,6211515631,5521547017,6466119296,5603253748,6138128791,5365434744,5754565529,5102189608,7641360524,6756693029,7982103643,7118168181,8302068231,7273147981
LS일렉트릭(주),10120,1834829956,1475775933,2070928963,1711583222,2232430239,1826504030,2351886671,1919796875,2293984269,1872270817,2201675838,1767758612,2213616051,1800729633,2343745307,1907527561,2484978337,2006242185,2346848549,1890428116
OCI(주),10060,3322059557,2103542584,4275871267,2797635497,3218459512,2701214061,2955507111,2704710060,3139651588,2652355342,2301520602,2215819606,2739362364,2409468339,3631633189,3133143807,3112143978,2746371833,2605142204,2565109883
SK이노베이션(주),96770,53722460830,49749440861,68371154904,63551358203,73330011478,69743724008,66669522040,63407690014,65865269122,64291604988,48356320414,44196843778,39520538747,34561748471,46260932050,40905218929,54510898386,50529216158,49876534172,46745610183
