,회사명,거래소코드,회계년도,기업수명,기업수명(연결)
14256,한국가스공사(주),36460,16-Dec,성숙기,성숙기
14257,한국가스공사(주),36460,17-Dec,성숙기,성숙기
14258,한국가스공사(주),36460,18-Dec,도입기,성장기
14259,한국가스공사(주),36460,19-Dec,성숙기,성숙기
14260,한국공항(주),5430,11-Dec,성숙기,성숙기
14261,한국공항(주),5430,12-Dec,성장기,성장기
14262,한국공항(주),5430,13-Dec,성숙기,성숙기
14263,한국공항(주),5430,14-Dec,쇠퇴기,쇠퇴기
14264,한국공항(주),5430,15-Dec,성숙기,성숙기
14265,한국공항(주),5430,16-Dec,성숙기,성숙기
14266,한국공항(주),5430,17-Dec,성숙기,성숙기
14267,한국공항(주),5430,18-Dec,성숙기,성숙기
14268,한국공항(주),5430,19-Dec,성숙기,성숙기
14269,한국기업평가(주),34950,11-Sep,성숙기,성숙기
14270,한국기업평가(주),34950,12-Sep,성숙기,성숙기
14271,한국기업평가(주),34950,13-Dec,성숙기,성숙기
14272,한국기업평가(주),34950,14-Dec,쇄신기,쇄신기
14273,한국기업평가(주),34950,15-Dec,성숙기,성숙기
14274,한국기업평가(주),34950,16-Dec,성숙기,성숙기
14275,한국기업평가(주),34950,17-Dec,쇄신기,성숙기
14276,한국기업평가(주),34950,18-Dec,쇄신기,쇄신기
14277,한국기업평가(주),34950,19-Dec,성숙기,성숙기
14278,한국내화(주),10040,11-Dec,성숙기,성숙기
14279,한국내화(주),10040,12-Dec,성숙기,성숙기
14280,한국내화(주),10040,13-Dec,성장기,성장기
14281,한국내화(주),10040,14-Dec,성숙기,성숙기
14282,한국내화(주),10040,15-Dec,성숙기,성숙기
14283,한국내화(주),10040,16-Dec,성숙기,성숙기
14284,한국내화(주),10040,17-Dec,쇠퇴기,쇠퇴기
14285,한국내화(주),10040,18-Dec,성숙기,성숙기
14286,한국내화(주),10040,19-Dec,성장기,성장기
14287,한국단자공업(주),25540,11-Dec,성장기,성장기
14288,한국단자공업(주),25540,12-Dec,성숙기,성숙기
14289,한국단자공업(주),25540,13-Dec,성숙기,성숙기
14290,한국단자공업(주),25540,14-Dec,성숙기,성숙기
14291,한국단자공업(주),25540,15-Dec,성숙기,성숙기
14292,한국단자공업(주),25540,16-Dec,성숙기,성숙기
14293,한국단자공업(주),25540,17-Dec,성숙기,성숙기
14294,한국단자공업(주),25540,18-Dec,성숙기,성숙기
14295,한국단자공업(주),25540,19-Dec,성숙기,성숙기
14296,한국맥널티(주),222980,15-Dec,성장기,성장기
14297,한국맥널티(주),222980,16-Dec,성숙기,성숙기
14298,한국맥널티(주),222980,17-Dec,성장기,성장기
14299,한국맥널티(주),222980,18-Dec,성장기,성장기
14300,한국맥널티(주),222980,19-Dec,성장기,성장기
14301,한국석유공업(주),4090,11-Dec,도입기,도입기
14302,한국석유공업(주),4090,12-Dec,쇄신기,성숙기
14303,한국석유공업(주),4090,13-Dec,성숙기,쇄신기
14304,한국석유공업(주),4090,14-Dec,성숙기,성숙기
14305,한국석유공업(주),4090,15-Dec,성숙기,성숙기
14306,한국석유공업(주),4090,16-Dec,성숙기,성숙기
14307,한국석유공업(주),4090,17-Dec,성숙기,성장기
14308,한국석유공업(주),4090,18-Dec,도입기,도입기
14309,한국석유공업(주),4090,19-Dec,성숙기,성숙기
14310,한국선재(주),25550,11-Dec,쇠퇴기,쇠퇴기
14311,한국선재(주),25550,12-Dec,성숙기,성숙기
14312,한국선재(주),25550,13-Dec,성숙기,성숙기
14313,한국선재(주),25550,14-Dec,성숙기,성숙기
14314,한국선재(주),25550,15-Dec,성숙기,성숙기
14315,한국선재(주),25550,16-Dec,성장기,성장기
14316,한국선재(주),25550,17-Dec,도입기,도입기
14317,한국선재(주),25550,18-Dec,성장기,성장기
14318,한국선재(주),25550,19-Dec,성장기,성장기
14319,한국수출포장공업(주),2200,11-Dec,성장기,성장기
14320,한국수출포장공업(주),2200,12-Dec,성숙기,성숙기
14321,한국수출포장공업(주),2200,13-Dec,성장기,성장기
14322,한국수출포장공업(주),2200,14-Dec,성장기,성장기
14323,한국수출포장공업(주),2200,15-Dec,성숙기,성숙기
14324,한국수출포장공업(주),2200,16-Dec,성숙기,성숙기
14325,한국수출포장공업(주),2200,17-Dec,도입기,도입기
14326,한국수출포장공업(주),2200,18-Dec,성숙기,성숙기
14327,한국수출포장공업(주),2200,19-Dec,성숙기,성숙기
14328,한국쉘석유(주),2960,11-Dec,성숙기,성숙기
14329,한국쉘석유(주),2960,12-Dec,성숙기,성숙기
14330,한국쉘석유(주),2960,13-Dec,성숙기,성숙기
14331,한국쉘석유(주),2960,14-Dec,성숙기,성숙기
14332,한국쉘석유(주),2960,15-Dec,성숙기,성숙기
14333,한국쉘석유(주),2960,16-Dec,성숙기,성숙기
14334,한국쉘석유(주),2960,17-Dec,쇄신기,쇄신기
14335,한국쉘석유(주),2960,18-Dec,성숙기,성숙기
14336,한국쉘석유(주),2960,19-Dec,성숙기,성숙기
14337,한국알콜산업(주),17890,11-Dec,성숙기,성숙기
14338,한국알콜산업(주),17890,12-Dec,성장기,성숙기
14339,한국알콜산업(주),17890,13-Dec,성장기,쇄신기
14340,한국알콜산업(주),17890,14-Dec,성숙기,성숙기
14341,한국알콜산업(주),17890,15-Dec,성숙기,성숙기
14342,한국알콜산업(주),17890,16-Dec,성숙기,성숙기
14343,한국알콜산업(주),17890,17-Dec,성숙기,성장기
14344,한국알콜산업(주),17890,18-Dec,성숙기,성숙기
14345,한국알콜산업(주),17890,19-Dec,성숙기,성장기
14346,한국앤컴퍼니(주),240,11-Dec,성장기,성장기
14347,한국앤컴퍼니(주),240,12-Dec,성숙기,성숙기
14348,한국앤컴퍼니(주),240,13-Dec,성숙기,성숙기
14349,한국앤컴퍼니(주),240,14-Dec,쇄신기,쇄신기
14350,한국앤컴퍼니(주),240,15-Dec,성숙기,성숙기
14351,한국앤컴퍼니(주),240,16-Dec,쇄신기,쇄신기
14352,한국앤컴퍼니(주),240,17-Dec,성숙기,성숙기
14353,한국앤컴퍼니(주),240,18-Dec,쇄신기,성장기
14354,한국앤컴퍼니(주),240,19-Dec,성숙기,성숙기
14355,한국유나이티드제약(주),33270,11-Dec,성장기,성장기
14356,한국유나이티드제약(주),33270,12-Dec,성장기,성장기
14357,한국유나이티드제약(주),33270,13-Dec,성숙기,성숙기
14358,한국유나이티드제약(주),33270,14-Dec,성장기,성장기
14359,한국유나이티드제약(주),33270,15-Dec,성숙기,성숙기
14360,한국유나이티드제약(주),33270,16-Dec,성숙기,성숙기
14361,한국유나이티드제약(주),33270,17-Dec,성장기,성장기
14362,한국유나이티드제약(주),33270,18-Dec,성숙기,성숙기
14363,한국유나이티드제약(주),33270,19-Dec,성숙기,성숙기
14364,한국유니온제약(주),80720,18-Dec,도입기,도입기
14365,한국유니온제약(주),80720,19-Dec,도입기,도입기
14366,한국전력공사(주),15760,11-Dec,성장기,성장기
14367,한국전력공사(주),15760,12-Dec,성장기,성장기
14368,한국전력공사(주),15760,13-Dec,성장기,성장기
14369,한국전력공사(주),15760,14-Dec,성숙기,성장기
14370,한국전력공사(주),15760,15-Dec,성숙기,성숙기
14371,한국전력공사(주),15760,16-Dec,성숙기,성숙기
14372,한국전력공사(주),15760,17-Dec,성숙기,성장기
14373,한국전력공사(주),15760,18-Dec,성장기,성장기
14374,한국전력공사(주),15760,19-Dec,성장기,성장기
14375,한국전력기술(주),52690,11-Dec,성숙기,성숙기
14376,한국전력기술(주),52690,12-Dec,쇄신기,쇄신기
14377,한국전력기술(주),52690,13-Dec,쇄신기,쇄신기
14378,한국전력기술(주),52690,14-Dec,성숙기,성숙기
14379,한국전력기술(주),52690,15-Dec,성장기,성장기
14380,한국전력기술(주),52690,16-Dec,성숙기,성숙기
14381,한국전력기술(주),52690,17-Dec,성숙기,성숙기
14382,한국전력기술(주),52690,18-Dec,성숙기,성숙기
14383,한국전력기술(주),52690,19-Dec,쇄신기,쇄신기
14384,한국전자금융(주),63570,11-Dec,성숙기,성장기
14385,한국전자금융(주),63570,12-Dec,성숙기,성숙기
14386,한국전자금융(주),63570,13-Dec,성숙기,성숙기
14387,한국전자금융(주),63570,14-Dec,쇄신기,쇄신기
14388,한국전자금융(주),63570,15-Dec,성장기,성장기
14389,한국전자금융(주),63570,16-Dec,성장기,성장기
14390,한국전자금융(주),63570,17-Dec,성장기,쇄신기
14391,한국전자금융(주),63570,18-Dec,쇄신기,성장기
14392,한국전자금융(주),63570,19-Dec,성숙기,성장기
14393,한국전자인증(주),41460,11-Dec,성숙기,성숙기
14394,한국전자인증(주),41460,12-Dec,성숙기,성숙기
14395,한국전자인증(주),41460,13-Dec,성숙기,성숙기
14396,한국전자인증(주),41460,14-Dec,쇄신기,쇄신기
14397,한국전자인증(주),41460,15-Dec,성숙기,성숙기
14398,한국전자인증(주),41460,16-Dec,성숙기,성숙기
14399,한국전자인증(주),41460,17-Dec,쇄신기,쇄신기
14400,한국전자인증(주),41460,18-Dec,쇄신기,쇄신기
14401,한국전자인증(주),41460,19-Dec,성장기,성장기
14402,한국정밀기계(주),101680,11-Dec,성장기,성장기
14403,한국정밀기계(주),101680,12-Dec,쇠퇴기,쇠퇴기
14404,한국정밀기계(주),101680,13-Dec,성숙기,성숙기
14405,한국정밀기계(주),101680,14-Dec,성장기,성장기
14406,한국정밀기계(주),101680,15-Dec,쇠퇴기,쇠퇴기
14407,한국정밀기계(주),101680,16-Dec,쇄신기,쇄신기
14408,한국정밀기계(주),101680,17-Dec,쇄신기,쇄신기
14409,한국정밀기계(주),101680,18-Dec,쇄신기,쇄신기
14410,한국정밀기계(주),101680,19-Dec,쇠퇴기,쇠퇴기
14411,한국정보공학(주),39740,11-Dec,성장기,쇠퇴기
14412,한국정보공학(주),39740,12-Dec,성장기,성장기
14413,한국정보공학(주),39740,13-Dec,성숙기,성숙기
14414,한국정보공학(주),39740,14-Dec,성숙기,성숙기
14415,한국정보공학(주),39740,15-Dec,쇄신기,성숙기
14416,한국정보공학(주),39740,16-Dec,쇠퇴기,쇠퇴기
14417,한국정보공학(주),39740,17-Dec,성장기,쇄신기
14418,한국정보공학(주),39740,18-Dec,쇄신기,쇄신기
14419,한국정보공학(주),39740,19-Dec,쇄신기,쇄신기
14420,한국정보인증(주),53300,14-Dec,성장기,성장기
14421,한국정보인증(주),53300,15-Dec,성숙기,성장기
14422,한국정보인증(주),53300,16-Dec,성장기,성장기
14423,한국정보인증(주),53300,17-Dec,성숙기,성숙기
14424,한국정보인증(주),53300,18-Dec,성숙기,성숙기
14425,한국정보인증(주),53300,19-Dec,성숙기,성숙기
14426,한국정보통신(주),25770,11-Dec,성숙기,성숙기
14427,한국정보통신(주),25770,12-Dec,성숙기,성숙기
14428,한국정보통신(주),25770,13-Dec,성숙기,성숙기
14429,한국정보통신(주),25770,14-Dec,성숙기,성숙기
14430,한국정보통신(주),25770,15-Dec,성숙기,성숙기
14431,한국정보통신(주),25770,16-Dec,성숙기,성숙기
14432,한국정보통신(주),25770,17-Dec,성숙기,성숙기
14433,한국정보통신(주),25770,18-Dec,성숙기,성숙기
14434,한국정보통신(주),25770,19-Dec,성숙기,성숙기
14435,한국조선해양(주),9540,11-Dec,성장기,성장기
14436,한국조선해양(주),9540,12-Dec,도입기,도입기
14437,한국조선해양(주),9540,13-Dec,성장기,성장기
14438,한국조선해양(주),9540,14-Dec,성장기,성장기
14439,한국조선해양(주),9540,15-Dec,도입기,도입기
14440,한국조선해양(주),9540,16-Dec,쇄신기,성숙기
14441,한국조선해양(주),9540,17-Dec,쇄신기,쇄신기
14442,한국조선해양(주),9540,18-Dec,쇠퇴기,성숙기
14443,한국조선해양(주),9540,19-Dec,도입기,도입기
14444,한국주강(주),25890,11-Dec,성숙기,성숙기
14445,한국주강(주),25890,12-Dec,성숙기,성숙기
14446,한국주강(주),25890,13-Dec,9,9
14447,한국주강(주),25890,14-Dec,성장기,성장기
14448,한국주강(주),25890,15-Dec,성숙기,성숙기
14449,한국주강(주),25890,16-Dec,9,9
14450,한국주강(주),25890,17-Dec,도입기,도입기
14451,한국주강(주),25890,18-Dec,쇠퇴기,쇠퇴기
14452,한국주강(주),25890,19-Dec,성장기,성장기
14453,한국주철관공업(주),970,11-Mar,성장기,도입기
14454,한국주철관공업(주),970,12-Mar,쇄신기,쇄신기
14455,한국주철관공업(주),970,13-Mar,쇄신기,쇄신기
14456,한국주철관공업(주),970,14-Mar,성장기,성장기
14457,한국주철관공업(주),970,15-Mar,성숙기,성숙기
14458,한국주철관공업(주),970,16-Mar,성숙기,성숙기
14459,한국주철관공업(주),970,17-Mar,쇄신기,성숙기
14460,한국주철관공업(주),970,18-Mar,성장기,도입기
14461,한국주철관공업(주),970,19-Mar,성장기,성숙기
14462,한국지역난방공사,71320,11-Dec,성장기,성장기
14463,한국지역난방공사,71320,12-Dec,성장기,성장기
14464,한국지역난방공사,71320,13-Dec,성숙기,성숙기
14465,한국지역난방공사,71320,14-Dec,성숙기,성숙기
14466,한국지역난방공사,71320,15-Dec,성장기,성장기
14467,한국지역난방공사,71320,16-Dec,성장기,성장기
14468,한국지역난방공사,71320,17-Dec,성장기,성장기
14469,한국지역난방공사,71320,18-Dec,성장기,성장기
14470,한국지역난방공사,71320,19-Dec,성장기,성장기
14471,한국철강(주),104700,11-Dec,성장기,성장기
14472,한국철강(주),104700,12-Dec,쇄신기,쇄신기
14473,한국철강(주),104700,13-Dec,성숙기,성숙기
14474,한국철강(주),104700,14-Dec,성장기,성장기
14475,한국철강(주),104700,15-Dec,성숙기,성숙기
14476,한국철강(주),104700,16-Dec,성숙기,성숙기
14477,한국철강(주),104700,17-Dec,성숙기,성숙기
14478,한국철강(주),104700,18-Dec,성숙기,성숙기
14479,한국철강(주),104700,19-Dec,성장기,성장기
14480,한국컴퓨터(주),54040,11-Dec,성숙기,성숙기
14481,한국컴퓨터(주),54040,12-Dec,성숙기,성숙기
14482,한국컴퓨터(주),54040,13-Dec,성숙기,성숙기
14483,한국컴퓨터(주),54040,14-Dec,성장기,성장기
14484,한국컴퓨터(주),54040,15-Dec,성숙기,성숙기
14485,한국컴퓨터(주),54040,16-Dec,성숙기,성장기
14486,한국컴퓨터(주),54040,17-Dec,쇠퇴기,성장기
14487,한국컴퓨터(주),54040,18-Dec,쇄신기,쇄신기
14488,한국컴퓨터(주),54040,19-Dec,성숙기,성숙기
14489,한국콜마(주),161890,13-Mar,성장기,성장기
14490,한국콜마(주),161890,14-Dec,성숙기,성숙기
14491,한국콜마(주),161890,15-Dec,성숙기,성숙기
14492,한국콜마(주),161890,16-Dec,성장기,성장기
14493,한국콜마(주),161890,17-Dec,성장기,성장기
14494,한국콜마(주),161890,18-Dec,성장기,성장기
14495,한국콜마(주),161890,19-Dec,성장기,성장기
14496,한국콜마홀딩스(주),24720,11-Mar,성장기,성장기
14497,한국콜마홀딩스(주),24720,12-Mar,성장기,성장기
14498,한국콜마홀딩스(주),24720,13-Mar,성숙기,성장기
14499,한국콜마홀딩스(주),24720,14-Dec,성장기,성장기
14500,한국콜마홀딩스(주),24720,15-Dec,성장기,성장기
14501,한국콜마홀딩스(주),24720,16-Dec,성장기,성장기
14502,한국콜마홀딩스(주),24720,17-Dec,성장기,성장기
14503,한국콜마홀딩스(주),24720,18-Dec,성장기,성장기
14504,한국콜마홀딩스(주),24720,19-Dec,성장기,성장기
14505,한국타이어앤테크놀로지(주),161390,12-Dec,성숙기,성숙기
14506,한국타이어앤테크놀로지(주),161390,13-Dec,성숙기,성숙기
14507,한국타이어앤테크놀로지(주),161390,14-Dec,성장기,성숙기
14508,한국타이어앤테크놀로지(주),161390,15-Dec,성장기,성장기
14509,한국타이어앤테크놀로지(주),161390,16-Dec,성숙기,성숙기
14510,한국타이어앤테크놀로지(주),161390,17-Dec,성숙기,성숙기
14511,한국타이어앤테크놀로지(주),161390,18-Dec,성숙기,성숙기
14512,한국타이어앤테크놀로지(주),161390,19-Dec,쇄신기,성숙기
14513,한국프랜지공업(주),10100,11-Dec,성장기,성장기
14514,한국프랜지공업(주),10100,12-Dec,도입기,성장기
14515,한국프랜지공업(주),10100,13-Dec,성숙기,성숙기
14516,한국프랜지공업(주),10100,14-Dec,성장기,성장기
14517,한국프랜지공업(주),10100,15-Dec,성숙기,성숙기
14518,한국프랜지공업(주),10100,16-Dec,성숙기,성장기
14519,한국프랜지공업(주),10100,17-Dec,성숙기,성숙기
14520,한국프랜지공업(주),10100,18-Dec,성숙기,성숙기
14521,한국프랜지공업(주),10100,19-Dec,쇄신기,쇄신기
14522,한국항공우주산업(주),47810,11-Dec,도입기,도입기
14523,한국항공우주산업(주),47810,12-Dec,성숙기,성숙기
14524,한국항공우주산업(주),47810,13-Dec,성숙기,성숙기
14525,한국항공우주산업(주),47810,14-Dec,도입기,도입기
14526,한국항공우주산업(주),47810,15-Dec,성장기,성장기
14527,한국항공우주산업(주),47810,16-Dec,성장기,성장기
14528,한국항공우주산업(주),47810,17-Dec,성장기,성장기
14529,한국항공우주산업(주),47810,18-Dec,성숙기,성숙기
14530,한국항공우주산업(주),47810,19-Dec,성숙기,성숙기
14531,한국화장품(주),123690,11-Dec,도입기,도입기
14532,한국화장품(주),123690,12-Dec,도입기,쇠퇴기
14533,한국화장품(주),123690,13-Dec,성장기,쇠퇴기
14534,한국화장품(주),123690,14-Dec,쇠퇴기,쇠퇴기
14535,한국화장품(주),123690,15-Dec,9,9
14536,한국화장품(주),123690,16-Dec,9,9
14537,한국화장품(주),123690,17-Dec,9,쇠퇴기
14538,한국화장품(주),123690,18-Dec,9,도입기
14539,한국화장품(주),123690,19-Dec,성숙기,성숙기
14540,한라아이엠에스(주),92460,11-Dec,성장기,성장기
14541,한라아이엠에스(주),92460,12-Dec,성장기,성장기
