회사명,거래소코드,회계년도,투자활동으로 인한 현금흐름(*)(IFRS)(천원),투자활동 변화율,투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),투자활동변화율(연결)
(주)클라우드에어,36170,14-Dec,-8822526,,-8029066,
(주)클라우드에어,36170,15-Dec,17958119,,18232133,
(주)클라우드에어,36170,16-Dec,-206538,,-2682024,
(주)클라우드에어,36170,17-Dec,-943254,,-1648309,
(주)클라우드에어,36170,18-Dec,-15455043,,-15509160,
(주)클라우드에어,36170,19-Dec,-40560599,,-36852035,
(주)클래시스,214150,15-Dec,,,,
(주)클래시스,214150,16-Dec,,,,
(주)클래시스,214150,17-Dec,-21068872,,-20631356,
(주)클래시스,214150,18-Dec,-20258023,,-20259022,
(주)클래시스,214150,19-Dec,-12653324,,-12654170,
(주)클리노믹스,352770,19-Dec,-16904124,,-17421093,
(주)클리오,237880,12-Dec,,,,
(주)클리오,237880,13-Dec,,,,
(주)클리오,237880,14-Dec,-1699492,,-1543058,
(주)클리오,237880,15-Dec,-19520314,,-19520314,
(주)클리오,237880,16-Dec,-118641559,,-116608025,
(주)클리오,237880,17-Dec,-36888827,,-34060946,
(주)클리오,237880,18-Dec,-29482227,,-23267733,
(주)클리오,237880,19-Dec,-18397614,,-16053191,
(주)키다리스튜디오,20120,11-Dec,4840317,,,
(주)키다리스튜디오,20120,12-Dec,-1168427,,,
(주)키다리스튜디오,20120,13-Dec,-817163,,,
(주)키다리스튜디오,20120,14-Dec,-664789,,-851247,
(주)키다리스튜디오,20120,15-Dec,4204622,,7523289,
(주)키다리스튜디오,20120,16-Dec,1880127,,,
(주)키다리스튜디오,20120,17-Dec,-1674089,,-573956,
(주)키다리스튜디오,20120,18-Dec,3323159,,,
(주)키다리스튜디오,20120,19-Dec,-10094546,,-9560251,
(주)키이스트,54780,11-Dec,-3400130,,,
(주)키이스트,54780,12-Dec,-7735000,,-5598569,
(주)키이스트,54780,13-Dec,-9488452,,-2716335,
(주)키이스트,54780,14-Dec,-16616004,,-20935519,
(주)키이스트,54780,15-Dec,-6620448,,-14740435,
(주)키이스트,54780,16-Dec,-2325299,,-17595136,
(주)키이스트,54780,17-Dec,2294790,,-21488936,
(주)키이스트,54780,18-Dec,-4989270,,-41254589,
(주)키이스트,54780,19-Dec,-16889814,,-44579364,
(주)타이거일렉,219130,11-Dec,,,,
(주)타이거일렉,219130,12-Dec,-2028962,,,
(주)타이거일렉,219130,13-Dec,-2601253,,-853317,
(주)타이거일렉,219130,14-Dec,-2052952,,-2124447,
(주)타이거일렉,219130,15-Dec,-1376604,,-1397891,
(주)타이거일렉,219130,16-Dec,-7058908,,,
(주)타이거일렉,219130,17-Dec,137892,,,
(주)타이거일렉,219130,18-Dec,-5355839,,,
(주)타이거일렉,219130,19-Dec,-10623396,,,
(주)탑엔지니어링,65130,11-Dec,-27558844,,-28096778,
(주)탑엔지니어링,65130,12-Dec,-10430357,,-381296,
(주)탑엔지니어링,65130,13-Dec,-4265619,,-6621607,
(주)탑엔지니어링,65130,14-Dec,725730,,-445629,
(주)탑엔지니어링,65130,15-Dec,-13318681,,-13613768,
(주)탑엔지니어링,65130,16-Dec,-8820630,,-8777798,
(주)탑엔지니어링,65130,17-Dec,-9462446,,12274638,
(주)탑엔지니어링,65130,18-Dec,-11704600,,-66082421,
(주)탑엔지니어링,65130,19-Dec,4325685,,-44882612,
(주)탑코미디어,134580,11-Dec,-1242386,,-1269524,
(주)탑코미디어,134580,12-Dec,-2037569,,-2037323,
(주)탑코미디어,134580,13-Dec,88462,,87198,
(주)탑코미디어,134580,14-Dec,-734954,,-215654,
(주)탑코미디어,134580,15-Dec,-6289281,,-6292748,
(주)탑코미디어,134580,16-Dec,-1075638,,-527337,
(주)탑코미디어,134580,17-Dec,693237,,473644,
(주)탑코미디어,134580,18-Dec,4910650,,5203241,
(주)탑코미디어,134580,19-Dec,21083,,,
(주)태경비케이,14580,11-Dec,-13881716,,,
(주)태경비케이,14580,12-Dec,-14744590,,,
(주)태경비케이,14580,13-Dec,-5752045,,,
(주)태경비케이,14580,14-Dec,-10077514,,,
(주)태경비케이,14580,15-Dec,-18807970,,,
(주)태경비케이,14580,16-Dec,-15844137,,-11748488,
(주)태경비케이,14580,17-Dec,-5658868,,-7539137,
(주)태경비케이,14580,18-Dec,-3270694,,-8013750,
(주)태경비케이,14580,19-Dec,-9960740,,-37057969,
(주)태광,23160,11-Dec,-6293947,,,
(주)태광,23160,12-Dec,-28356332,,,
(주)태광,23160,13-Dec,-42990379,,,
(주)태광,23160,14-Dec,12861309,,,
(주)태광,23160,15-Dec,-5454189,,,
(주)태광,23160,16-Dec,-13782587,,,
(주)태광,23160,17-Dec,-29129081,,,
(주)태광,23160,18-Dec,2265668,,-1404947,
(주)태광,23160,19-Dec,-11968242,,-11767443,
(주)태성,323280,19-Dec,,,,
(주)태양,53620,11-Dec,-6956329,,-6976057,
(주)태양,53620,12-Dec,-8272952,,-8123290,
(주)태양,53620,13-Dec,1782480,,1782480,
(주)태양,53620,14-Dec,6419353,,6519353,
(주)태양,53620,15-Dec,-36879176,,-36879176,
(주)태양,53620,16-Dec,111096,,28281,
(주)태양,53620,17-Dec,2969615,,2969615,
(주)태양,53620,18-Dec,-20497899,,-20497899,
(주)태양,53620,19-Dec,-11340948,,-11340948,
(주)태영건설,9410,11-Dec,-209514775,,-282540481,
(주)태영건설,9410,12-Dec,-6114350,,-42574423,
(주)태영건설,9410,13-Dec,-908447,,2691028,
(주)태영건설,9410,14-Dec,109174888,,13842346,
(주)태영건설,9410,15-Dec,12592805,,-82666907,
(주)태영건설,9410,16-Dec,-23830260,,-71123312,
(주)태영건설,9410,17-Dec,-99504772,,124134781,
(주)태영건설,9410,18-Dec,-70164060,,-138556725,
(주)태영건설,9410,19-Dec,-81153110,,-283634758,
(주)태웅,44490,11-Dec,-181859067,,,
(주)태웅,44490,12-Dec,-25570417,,,
(주)태웅,44490,13-Dec,42548677,,,
(주)태웅,44490,14-Dec,-32263559,,,
(주)태웅,44490,15-Dec,-86465194,,,
(주)태웅,44490,16-Dec,-171431334,,,
(주)태웅,44490,17-Dec,-79510384,,,
(주)태웅,44490,18-Dec,12359616,,,
(주)태웅,44490,19-Dec,13623326,,,
(주)태웅로직스,124560,11-Dec,,,,
(주)태웅로직스,124560,12-Dec,,,,
(주)태웅로직스,124560,13-Dec,,,,
(주)태웅로직스,124560,14-Dec,,,,
(주)태웅로직스,124560,15-Dec,,,,
(주)태웅로직스,124560,16-Dec,,,,
(주)태웅로직스,124560,17-Dec,-3210069,,-2723133,
(주)태웅로직스,124560,18-Dec,-1791635,,-3526395,
(주)태웅로직스,124560,19-Dec,-10429884,,-9093764,
(주)테라젠이텍스,66700,11-Dec,-4022562,,-4002508,
(주)테라젠이텍스,66700,12-Dec,-4944869,,-4125352,
(주)테라젠이텍스,66700,13-Dec,-13069073,,-10684139,
(주)테라젠이텍스,66700,14-Dec,-4589348,,-5974498,
(주)테라젠이텍스,66700,15-Dec,284171,,-3655978,
(주)테라젠이텍스,66700,16-Dec,-12540368,,-11829071,
(주)테라젠이텍스,66700,17-Dec,-7119880,,-8737793,
(주)테라젠이텍스,66700,18-Dec,-5035892,,-2907742,
(주)테라젠이텍스,66700,19-Dec,-7048147,,-5641843,
(주)테스,95610,11-Dec,-5342242,,,
(주)테스,95610,12-Dec,-10151959,,,
(주)테스,95610,13-Dec,-5099053,,-4938393,
(주)테스,95610,14-Dec,-31980125,,-29869019,
(주)테스,95610,15-Dec,-2510904,,-2595696,
(주)테스,95610,16-Dec,-22620042,,-22159696,
(주)테스,95610,17-Dec,-50763683,,-50269566,
(주)테스,95610,18-Dec,5863115,,6653678,
(주)테스,95610,19-Dec,-5127141,,-5128054,
(주)테이팩스,55490,11-Dec,,,,
(주)테이팩스,55490,12-Dec,,,,
(주)테이팩스,55490,13-Dec,-6394707,,-6394707,
(주)테이팩스,55490,14-Dec,-10095357,,-9888938,
(주)테이팩스,55490,15-Dec,385401,,97189,
(주)테이팩스,55490,16-Dec,3686938,,-102931464,
(주)테이팩스,55490,17-Dec,-2286266,,-3839902,
(주)테이팩스,55490,18-Dec,-930106,,-908620,
(주)테이팩스,55490,19-Dec,12941444,,12941060,
(주)테크윙,89030,11-Dec,-26532566,,,
(주)테크윙,89030,12-Dec,-14233220,,,
(주)테크윙,89030,13-Dec,-33073317,,-34161495,
(주)테크윙,89030,14-Dec,-18056593,,-15573889,
(주)테크윙,89030,15-Dec,-25303568,,-23888765,
(주)테크윙,89030,16-Dec,-48230476,,-48965179,
(주)테크윙,89030,17-Dec,-28684133,,-49170360,
(주)테크윙,89030,18-Dec,-31801015,,-33368568,
(주)테크윙,89030,19-Dec,-11578213,,-8381355,
(주)텔레칩스,54450,11-Dec,-1429305,,,
(주)텔레칩스,54450,12-Dec,294489,,,
(주)텔레칩스,54450,13-Dec,-6747427,,,
(주)텔레칩스,54450,14-Dec,-10042713,,,
(주)텔레칩스,54450,15-Dec,-9538897,,,
(주)텔레칩스,54450,16-Dec,-12750214,,-12503357,
(주)텔레칩스,54450,17-Dec,-6131398,,-6043117,
(주)텔레칩스,54450,18-Dec,-24832164,,-23844651,
(주)텔레칩스,54450,19-Dec,-28323420,,-28412423,
(주)텔레필드,91440,11-Dec,-8760093,,,
(주)텔레필드,91440,12-Dec,-3359308,,,
(주)텔레필드,91440,13-Dec,-706934,,,
(주)텔레필드,91440,14-Dec,1250308,,,
(주)텔레필드,91440,15-Dec,-587308,,,
(주)텔레필드,91440,16-Dec,-2074633,,-1810945,
(주)텔레필드,91440,17-Dec,-2027666,,-2564769,
(주)텔레필드,91440,18-Dec,-3772357,,-2322689,
(주)텔레필드,91440,19-Dec,1289066,,569378,
(주)텔콘알에프제약,200230,11-Dec,,,,
(주)텔콘알에프제약,200230,12-Dec,2615785,,2615785,
(주)텔콘알에프제약,200230,13-Dec,-4124956,,-3465545,
(주)텔콘알에프제약,200230,14-Dec,-4585754,,-4656172,
(주)텔콘알에프제약,200230,15-Dec,-5261609,,-4182036,
(주)텔콘알에프제약,200230,16-Dec,-47971560,,-50058835,
(주)텔콘알에프제약,200230,17-Dec,-72186745,,-82208889,
(주)텔콘알에프제약,200230,18-Dec,2079565,,-57422604,
(주)텔콘알에프제약,200230,19-Dec,-770668,,-118049,
(주)토니모리,214420,11-Dec,,,,
(주)토니모리,214420,12-Dec,,,,
(주)토니모리,214420,13-Dec,-4621940,,,
(주)토니모리,214420,14-Dec,-15865141,,,
(주)토니모리,214420,15-Dec,-27108393,,-20811896,
(주)토니모리,214420,16-Dec,-7232216,,-604868,
(주)토니모리,214420,17-Dec,-39421994,,-51991777,
(주)토니모리,214420,18-Dec,-13632471,,-6715357,
(주)토니모리,214420,19-Dec,1749176,,14040650,
(주)토박스코리아,215480,15-Dec,,,,
(주)토박스코리아,215480,16-Dec,,,,
(주)토박스코리아,215480,17-Dec,-4040455,,,
(주)토박스코리아,215480,18-Dec,-2142700,,,
(주)토박스코리아,215480,19-Dec,-3259123,,,
(주)토비스,51360,11-Dec,-8743004,,-8407809,
(주)토비스,51360,12-Dec,-6395009,,-5298299,
(주)토비스,51360,13-Dec,-10059609,,-9260502,
(주)토비스,51360,14-Dec,-15459230,,-11635800,
(주)토비스,51360,15-Dec,-22092582,,-21681196,
(주)토비스,51360,16-Dec,-25187584,,-25843389,
(주)토비스,51360,17-Dec,-7462632,,-9587720,
(주)토비스,51360,18-Dec,-12918523,,-18628759,
(주)토비스,51360,19-Dec,-5967513,,-6709742,
(주)토탈소프트뱅크,45340,11-Dec,-4058116,,,
(주)토탈소프트뱅크,45340,12-Dec,-562241,,,
(주)토탈소프트뱅크,45340,13-Dec,1032028,,,
(주)토탈소프트뱅크,45340,14-Dec,-2856765,,,
(주)토탈소프트뱅크,45340,15-Dec,308045,,,
(주)토탈소프트뱅크,45340,16-Dec,-1104906,,,
(주)토탈소프트뱅크,45340,17-Dec,935206,,,
(주)토탈소프트뱅크,45340,18-Dec,816278,,,
(주)토탈소프트뱅크,45340,19-Dec,1872902,,,
(주)톱텍,108230,11-Dec,27157083,,,
(주)톱텍,108230,12-Dec,-15684404,,-15482804,
(주)톱텍,108230,13-Dec,-14455825,,-6800934,
(주)톱텍,108230,14-Dec,-2516666,,-3582759,
(주)톱텍,108230,15-Dec,-64210451,,-59014152,
(주)톱텍,108230,16-Dec,8141280,,15758468,
(주)톱텍,108230,17-Dec,3712149,,-73227,
(주)톱텍,108230,18-Dec,17738604,,-8611098,
(주)톱텍,108230,19-Dec,-21752226,,-67315769,
(주)투비소프트,79970,11-Dec,-1630486,,,
(주)투비소프트,79970,12-Dec,-3872391,,-3779614,
(주)투비소프트,79970,13-Dec,-12199939,,-6912115,
(주)투비소프트,79970,14-Dec,551903,,-3485056,
(주)투비소프트,79970,15-Dec,-1709534,,-1811943,
(주)투비소프트,79970,16-Dec,-38681004,,-38859001,
(주)투비소프트,79970,17-Dec,-14794306,,-13205138,
(주)투비소프트,79970,18-Dec,-26834669,,-24507160,
(주)투비소프트,79970,19-Dec,-2458254,,2679210,
(주)툴젠,199800,12-Dec,,,,
(주)툴젠,199800,13-Dec,,,,
(주)툴젠,199800,14-Dec,,,,
(주)툴젠,199800,15-Dec,-4499349,,,
(주)툴젠,199800,16-Dec,-6400417,,,
(주)툴젠,199800,17-Dec,3695949,,,
(주)툴젠,199800,18-Dec,-24891428,,,
(주)툴젠,199800,19-Dec,15931811,,,
(주)트루윈,105550,11-Dec,-7047418,,,
(주)트루윈,105550,12-Dec,-7636336,,,
(주)트루윈,105550,13-Dec,-11099209,,,
(주)트루윈,105550,14-Dec,-18632007,,,
(주)트루윈,105550,15-Dec,-23952884,,,
(주)트루윈,105550,16-Dec,-2715867,,,
(주)트루윈,105550,17-Dec,2791880,,,
(주)트루윈,105550,18-Dec,7112916,,,
(주)트루윈,105550,19-Dec,-1363631,,,
(주)트윔,290090,17-Dec,-27515408,,-27402378,
(주)트윔,290090,18-Dec,-10997347,,-10997347,
(주)트윔,290090,19-Dec,-116172,,-108420,
(주)특수건설,26150,11-Dec,-5708247,,,
(주)특수건설,26150,12-Dec,-5181364,,,
(주)특수건설,26150,13-Dec,2307908,,,
(주)특수건설,26150,14-Dec,23093708,,,
(주)특수건설,26150,15-Dec,5271697,,,
(주)특수건설,26150,16-Dec,2739080,,,
(주)특수건설,26150,17-Dec,5345315,,5985912,
(주)특수건설,26150,18-Dec,-17334428,,-16808462,
(주)특수건설,26150,19-Dec,-14144005,,-12638245,
(주)티라유텍,322180,18-Dec,-3269638,,,
(주)티라유텍,322180,19-Dec,-11049566,,,
(주)티로보틱스,117730,11-Dec,,,,
(주)티로보틱스,117730,12-Dec,,,,
(주)티로보틱스,117730,13-Dec,,,,
(주)티로보틱스,117730,14-Dec,,,,
(주)티로보틱스,117730,15-Dec,,,,
(주)티로보틱스,117730,16-Dec,,,,
(주)티로보틱스,117730,17-Dec,-2950715,,,
(주)티로보틱스,117730,18-Dec,-10369019,,-10046129,
(주)티로보틱스,117730,19-Dec,-13966071,,-14882187,
(주)티비씨,33830,11-Dec,-5618732,,-6147129,
(주)티비씨,33830,12-Dec,-5511048,,-5596815,
(주)티비씨,33830,13-Dec,-7380432,,-7549732,
(주)티비씨,33830,14-Dec,-5915408,,-5935408,
(주)티비씨,33830,15-Dec,-1964565,,-1979440,
(주)티비씨,33830,16-Dec,1053417,,1074115,
(주)티비씨,33830,17-Dec,-8498074,,-8326657,
(주)티비씨,33830,18-Dec,2842374,,2833077,
(주)티비씨,33830,19-Dec,-2529185,,-2507985,
(주)티비에이치글로벌,84870,11-Dec,-5106334,,-30259303,
(주)티비에이치글로벌,84870,12-Dec,-2192003,,-19854287,
(주)티비에이치글로벌,84870,13-Dec,2378983,,-13442753,
(주)티비에이치글로벌,84870,14-Dec,-14046827,,-60096939,
(주)티비에이치글로벌,84870,15-Dec,8350027,,-46201661,
(주)티비에이치글로벌,84870,16-Dec,-6411251,,-5024659,
(주)티비에이치글로벌,84870,17-Dec,-4296062,,-33560284,
(주)티비에이치글로벌,84870,18-Dec,-96596907,,,
(주)티비에이치글로벌,84870,19-Dec,21382351,,,
(주)티사이언티픽,57680,11-Dec,-2269209,,,
(주)티사이언티픽,57680,12-Dec,4056206,,,
(주)티사이언티픽,57680,13-Dec,-5607023,,-5317350,
(주)티사이언티픽,57680,14-Dec,280937,,,
(주)티사이언티픽,57680,15-Dec,-928825,,-432325,
(주)티사이언티픽,57680,16-Dec,-3519959,,-3594494,
(주)티사이언티픽,57680,17-Dec,-9073420,,,
(주)티사이언티픽,57680,18-Dec,-2472880,,,
(주)티사이언티픽,57680,19-Dec,-24322204,,,
(주)티씨케이,64760,11-Dec,-10187129,,,
(주)티씨케이,64760,12-Dec,-3851709,,,
(주)티씨케이,64760,13-Dec,-12645705,,,
(주)티씨케이,64760,14-Dec,-8286328,,,
(주)티씨케이,64760,15-Dec,-20983098,,,
(주)티씨케이,64760,16-Dec,-28530345,,,
(주)티씨케이,64760,17-Dec,-20406040,,,
(주)티씨케이,64760,18-Dec,-27792062,,,
(주)티씨케이,64760,19-Dec,-44709125,,,
(주)티앤알바이오팹,246710,15-Dec,-1876427,,,
(주)티앤알바이오팹,246710,16-Dec,851053,,,
(주)티앤알바이오팹,246710,17-Dec,-706168,,,
(주)티앤알바이오팹,246710,18-Dec,-19176225,,,
(주)티앤알바이오팹,246710,19-Dec,-270891,,,
(주)티앤엘,340570,11-Dec,,,,
(주)티앤엘,340570,12-Dec,,,,
(주)티앤엘,340570,13-Dec,,,,
(주)티앤엘,340570,14-Dec,,,,
(주)티앤엘,340570,15-Dec,,,,
(주)티앤엘,340570,16-Dec,,,,
(주)티앤엘,340570,17-Dec,,,,
(주)티앤엘,340570,18-Dec,,,,
(주)티앤엘,340570,19-Dec,-3884995,,-3773386,
(주)티에스넥스젠,43220,11-Dec,710758,,,
(주)티에스넥스젠,43220,12-Dec,-832591,,,
(주)티에스넥스젠,43220,13-Dec,-2163220,,,
(주)티에스넥스젠,43220,14-Dec,-12059161,,-12616362,
(주)티에스넥스젠,43220,15-Dec,-13431077,,-8484437,
(주)티에스넥스젠,43220,16-Dec,-18036813,,-8846890,
(주)티에스넥스젠,43220,17-Dec,4072977,,-8740238,
(주)티에스넥스젠,43220,18-Dec,-2208240,,-1876967,
(주)티에스넥스젠,43220,19-Dec,-82709,,-27386,
(주)티에스아이,277880,15-Dec,,,,
(주)티에스아이,277880,16-Dec,,,,
(주)티에스아이,277880,17-Dec,,,,
(주)티에스아이,277880,18-Dec,-914608,,-846716,
(주)티에스아이,277880,19-Dec,-6849141,,-6851678,
(주)티에스이,131290,11-Dec,-43911092,,-54842525,
(주)티에스이,131290,12-Dec,-2009483,,-9268829,
(주)티에스이,131290,13-Dec,-1745706,,-6925969,
(주)티에스이,131290,14-Dec,-17169799,,-25548414,
(주)티에스이,131290,15-Dec,-4797977,,394122,
(주)티에스이,131290,16-Dec,-3888454,,-18749758,
(주)티에스이,131290,17-Dec,-10902337,,-18826001,
(주)티에스이,131290,18-Dec,-22104805,,-30739701,
(주)티에스이,131290,19-Dec,-860997,,-12272522,
(주)티에스트릴리온,317240,19-Dec,,,,
(주)티에이치엔,19180,11-Dec,-13330825,,-13066936,
(주)티에이치엔,19180,12-Dec,-18737785,,-14795982,
(주)티에이치엔,19180,13-Dec,-12923523,,-20208978,
(주)티에이치엔,19180,14-Dec,-3716891,,-8484667,
(주)티에이치엔,19180,15-Dec,34881073,,48269525,
(주)티에이치엔,19180,16-Dec,-29255851,,-18571038,
(주)티에이치엔,19180,17-Dec,-13259441,,-9753779,
(주)티에이치엔,19180,18-Dec,-2511131,,-20964941,
(주)티에이치엔,19180,19-Dec,-10466170,,-23129309,
(주)티엘비,356860,11-Dec,,,,
(주)티엘비,356860,12-Dec,,,,
(주)티엘비,356860,13-Dec,,,,
(주)티엘비,356860,14-Dec,,,,
(주)티엘비,356860,15-Dec,,,,
(주)티엘비,356860,16-Dec,,,,
(주)티엘비,356860,17-Dec,,,,
(주)티엘비,356860,18-Dec,,,,
(주)티엘비,356860,19-Dec,,,,
(주)티엘아이,62860,11-Dec,-18096432,,-27773730,
(주)티엘아이,62860,12-Dec,-11293039,,-29452152,
(주)티엘아이,62860,13-Dec,-3312639,,-20694288,
(주)티엘아이,62860,14-Dec,-10063301,,-25524527,
(주)티엘아이,62860,15-Dec,-5654556,,-14831193,
(주)티엘아이,62860,16-Dec,-3799452,,-8227398,
(주)티엘아이,62860,17-Dec,9514290,,8540386,
(주)티엘아이,62860,18-Dec,-6603193,,-6241970,
(주)티엘아이,62860,19-Dec,-1308309,,-942774,
(주)티움바이오,321550,18-Dec,-18855381,,,
(주)티움바이오,321550,19-Dec,-64151274,,,
(주)티웨이항공,91810,11-Dec,,,,
(주)티웨이항공,91810,12-Dec,-5350890,,,
(주)티웨이항공,91810,13-Dec,-3426818,,,
(주)티웨이항공,91810,14-Dec,-16460373,,,
(주)티웨이항공,91810,15-Dec,-24006574,,,
(주)티웨이항공,91810,16-Dec,-15669575,,,
(주)티웨이항공,91810,17-Dec,-24008177,,,
(주)티웨이항공,91810,18-Dec,-73185591,,-73571562,
(주)티웨이항공,91810,19-Dec,-131834625,,-132147738,
(주)티웨이홀딩스,4870,11-Dec,-1316001,,,
(주)티웨이홀딩스,4870,12-Dec,-1244642,,,
(주)티웨이홀딩스,4870,13-Dec,-13595685,,-5008203,
(주)티웨이홀딩스,4870,14-Dec,28904,,-17631415,
(주)티웨이홀딩스,4870,15-Dec,-684942,,-25691517,
(주)티웨이홀딩스,4870,16-Dec,-17503069,,-33172644,
(주)티웨이홀딩스,4870,17-Dec,-40704,,-23944000,
(주)티웨이홀딩스,4870,18-Dec,-2582342,,-76153905,
(주)티웨이홀딩스,4870,19-Dec,2497741,,-129649997,
(주)티케이케미칼,104480,11-Dec,-42603237,,-33554670,
(주)티케이케미칼,104480,12-Dec,-12243327,,,
(주)티케이케미칼,104480,13-Dec,-91400998,,,
(주)티케이케미칼,104480,14-Dec,22770582,,,
(주)티케이케미칼,104480,15-Dec,-72510,,,
(주)티케이케미칼,104480,16-Dec,-71015918,,,
(주)티케이케미칼,104480,17-Dec,-13571294,,,
(주)티케이케미칼,104480,18-Dec,-9558200,,,
(주)티케이케미칼,104480,19-Dec,-28483450,,-28972320,
(주)티플랙스,81150,11-Dec,-11255548,,-8955547,
(주)티플랙스,81150,12-Dec,-28750843,,-29514911,
(주)티플랙스,81150,13-Dec,-15103304,,-14835137,
(주)티플랙스,81150,14-Dec,20102208,,21281398,
(주)티플랙스,81150,15-Dec,2886885,,3157926,
(주)티플랙스,81150,16-Dec,-1958537,,,
(주)티플랙스,81150,17-Dec,-1094564,,,
(주)티플랙스,81150,18-Dec,-1283216,,,
(주)티플랙스,81150,19-Dec,-223396,,,
(주)티피씨,130740,11-Dec,-4644874,,,
(주)티피씨,130740,12-Dec,-7556557,,,
(주)티피씨,130740,13-Dec,-3768013,,,
(주)티피씨,130740,14-Dec,-5292122,,,
(주)티피씨,130740,15-Dec,1426722,,,
(주)티피씨,130740,16-Dec,-18655250,,-15577696,
(주)티피씨,130740,17-Dec,-16780551,,-18245393,
(주)티피씨,130740,18-Dec,-1813783,,19688582,
(주)티피씨,130740,19-Dec,1090450,,-8837422,
(주)티피씨메카트로닉스,48770,11-Jun,-3093582,,-3196167,
(주)티피씨메카트로닉스,48770,12-Jun,-9412084,,-9763175,
(주)티피씨메카트로닉스,48770,13-Jun,-7797544,,-8052181,
(주)티피씨메카트로닉스,48770,14-Dec,1363242,,1675322,
(주)티피씨메카트로닉스,48770,15-Dec,442482,,547733,
