회사명,회계년도,거래소코드,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출원가율
제일약품,19-Dec,271980,671406875,671406875,1
조광페인트,11-Dec,4910,166766165,143036578,0.857707425
조광페인트,12-Dec,4910,172960466,146399568,0.846433705
조광페인트,13-Dec,4910,184561296,153572067,0.832092483
조광페인트,14-Dec,4910,193792839,154696564,0.79825738
조광페인트,15-Dec,4910,189482109,147844959,0.780258146
조광페인트,16-Dec,4910,188696551,146328630,0.775470613
조광페인트,17-Dec,4910,201245024,166824646,0.828962837
조광페인트,18-Dec,4910,209481335,178263185,0.850974074
조광페인트,19-Dec,4910,203361940,173035909,0.850876565
조선내화,11-Dec,480,770365715,670773051,0.87072028
조선내화,12-Dec,480,835634819,724626508,0.867156911
조선내화,13-Dec,480,848218991,737730970,0.869741161
조선내화,14-Dec,480,856202386,733487845,0.856675778
조선내화,15-Dec,480,728337552,637513140,0.875299012
조선내화,16-Dec,480,714499502,611295493,0.855557619
조선내화,17-Dec,480,694333852,625210734,0.900446856
조선내화,18-Dec,480,789176793,672408134,0.852037389
조선내화,19-Dec,480,757153217,652065008,0.861206151
조아제약,11-Dec,34940,38922205,38922205,1
조아제약,12-Dec,34940,41032148,41032148,1
조아제약,13-Dec,34940,43913344,20489708,0.466594118
조아제약,14-Dec,34940,43087208,22391474,0.519677998
조아제약,15-Dec,34940,50120387,25505230,0.508879351
조아제약,16-Dec,34940,55550555,28728369,0.517157191
조아제약,17-Dec,34940,58865464,30481176,0.517810851
조아제약,18-Dec,34940,63089935,33940029,0.537962656
조아제약,19-Dec,34940,67536605,37817963,0.559962453
조일알미늄,11-Dec,18470,396286962,396286962,1
조일알미늄,12-Dec,18470,359008369,359008369,1
조일알미늄,13-Dec,18470,326176058,326176058,1
조일알미늄,14-Dec,18470,309041275,309041275,1
조일알미늄,15-Dec,18470,271779373,271779373,1
조일알미늄,16-Dec,18470,273427164,273427164,1
조일알미늄,17-Dec,18470,299165112,299165112,1
조일알미늄,18-Dec,18470,317744416,317744416,1
조일알미늄,19-Dec,18470,311766941,311766941,1
성엔지니어링,11-Dec,36930,319177988,223104931,0.698998488
성엔지니어링,12-Dec,36930,80017000,60253539,0.753009223
성엔지니어링,13-Dec,36930,153698605,96380757,0.627076329
성엔지니어링,14-Dec,36930,141962582,86620105,0.610161521
성엔지니어링,15-Dec,36930,175637905,98359700,0.560014081
성엔지니어링,16-Dec,36930,268011411,158068781,0.589783772
성엔지니어링,17-Dec,36930,272687423,157402425,0.577226567
성엔지니어링,18-Dec,36930,263006104,148002922,0.562735692
성엔지니어링,19-Dec,36930,254580906,146835275,0.576772537
지나인제약,11-Dec,78650,50802585,48592986,0.95650617
지나인제약,12-Dec,78650,86465720,75012677,0.867542386
지나인제약,13-Dec,78650,129048858,105438027,0.817039598
지나인제약,14-Dec,78650,81327428,79872561,0.982110992
지나인제약,15-Dec,78650,87049065,79649351,0.914993757
지나인제약,16-Dec,78650,93027788,87748226,0.943247474
지나인제약,17-Dec,78650,82030966,81267624,0.990694465
지나인제약,18-Dec,78650,77858950,64692498,0.830893532
지나인제약,19-Dec,78650,67739920,56597016,0.835504618
지더블유바이텍,11-Dec,36180,15853734,15853734,1
지더블유바이텍,12-Dec,36180,15420896,15420896,1
지더블유바이텍,13-Dec,36180,17662495,17662495,1
지더블유바이텍,14-Dec,36180,18454752,18454752,1
지더블유바이텍,15-Dec,36180,24595018,24595018,1
지더블유바이텍,16-Dec,36180,28818348,28818348,1
지더블유바이텍,17-Dec,36180,34982098,34982098,1
지더블유바이텍,18-Dec,36180,38971643,38971643,1
지더블유바이텍,19-Dec,36180,44570859,35430959,0.794935521
지에스건설,11-Dec,6360,9052234348,8023524819,0.886358496
지에스건설,12-Dec,6360,9289550356,8573361857,0.922903857
지에스건설,13-Dec,6360,9565758140,9944941939,1.039639702
지에스건설,14-Dec,6360,9487551635,9058878451,0.954817302
지에스건설,15-Dec,6360,10572620348,10025035483,0.948207271
지에스건설,16-Dec,6360,11035596403,10547356619,0.955757735
지에스건설,17-Dec,6360,11679456006,10876113911,0.931217508
지에스건설,18-Dec,6360,13139372923,11511807548,0.876130666
지에스건설,19-Dec,6360,10416589202,9018721377,0.865803691
진양제약,11-Dec,7370,36261681,36261681,1
진양제약,12-Dec,7370,37144640,37144640,1
진양제약,13-Dec,7370,40234569,40234569,1
진양제약,14-Dec,7370,45236833,45236833,1
진양제약,15-Dec,7370,40148932,40148932,1
진양제약,16-Dec,7370,36132341,36132341,1
진양제약,17-Dec,7370,43449787,43449787,1
진양제약,18-Dec,7370,46862706,46862706,1
진양제약,19-Dec,7370,47351256,47351256,1
진양폴리우레탄,11-Dec,10640,22422027,22422027,1
진양폴리우레탄,12-Dec,10640,21694188,21694188,1
진양폴리우레탄,13-Dec,10640,21586876,21586876,1
진양폴리우레탄,14-Dec,10640,22326509,22326509,1
진양폴리우레탄,15-Dec,10640,19045030,19045030,1
진양폴리우레탄,16-Dec,10640,17315570,17315570,1
진양폴리우레탄,17-Dec,10640,23646888,23646888,1
진양폴리우레탄,18-Dec,10640,30104369,30104369,1
진양폴리우레탄,19-Dec,10640,35112975,28274500,0.805243646
진양화학,11-Dec,51630,62756797,62756797,1
진양화학,12-Dec,51630,64375840,64375840,1
진양화학,13-Dec,51630,70268217,70268217,1
진양화학,14-Dec,51630,79319654,79319654,1
진양화학,15-Dec,51630,70795247,70795247,1
진양화학,16-Dec,51630,57610216,57610216,1
진양화학,17-Dec,51630,49592413,49592413,1
진양화학,18-Dec,51630,49730594,49730594,1
진양화학,19-Dec,51630,44531589,44531589,1
진원생명과학,11-Dec,11000,27737197,23294302,0.839821774
진원생명과학,12-Dec,11000,19410461,17443154,0.898647075
진원생명과학,13-Dec,11000,20657216,16482933,0.797926158
진원생명과학,14-Dec,11000,24625226,20624849,0.837549633
진원생명과학,15-Dec,11000,28364785,20721435,0.730533829
진원생명과학,16-Dec,11000,31371459,23274352,0.741895747
진원생명과학,17-Dec,11000,27171386,21515735,0.791852686
진원생명과학,18-Dec,11000,34292568,23595467,0.688063577
진원생명과학,19-Dec,11000,41241251,28351901,0.687464621
진흥기업,11-Dec,2780,556396652,525425089,0.944335461
진흥기업,12-Dec,2780,466811943,441535191,0.945852388
진흥기업,13-Dec,2780,479647462,455546944,0.949753684
진흥기업,14-Dec,2780,638101515,588478279,0.922233007
진흥기업,15-Dec,2780,727826358,684051510,0.939855369
진흥기업,16-Dec,2780,646578598,577097371,0.892540169
진흥기업,17-Dec,2780,573309875,515263823,0.898752743
진흥기업,18-Dec,2780,671155390,671155390,1
진흥기업,19-Dec,2780,546534147,546534147,1
참엔지니어링,11-Dec,9310,211373238,165670145,0.783780135
참엔지니어링,12-Dec,9310,86043032,77787426,0.904052591
참엔지니어링,13-Dec,9310,135905970,99727301,0.733796323
참엔지니어링,14-Dec,9310,133932056,105677493,0.789038085
참엔지니어링,15-Dec,9310,196878931,144176237,0.732309121
참엔지니어링,16-Dec,9310,184833038,119607767,0.647112488
참엔지니어링,17-Dec,9310,276337276,201798337,0.730261005
참엔지니어링,18-Dec,9310,221539927,157555154,0.711181755
참엔지니어링,19-Dec,9310,112514202,84900291,0.754573996
참존글로벌,13-Dec,158310,25051035,25051035,1
참존글로벌,14-Dec,158310,12578344,12578344,1
참존글로벌,15-Dec,158310,6963732,10937799,1.570680635
참존글로벌,16-Dec,158310,5153311,4303261,0.835047797
참존글로벌,17-Dec,158310,13466507,8259416,0.613330242
참존글로벌,18-Dec,158310,4861421,3131632,0.644180374
참존글로벌,19-Dec,158310,10075086,4597983,0.456371588
커머스마이너 ,15-Dec,223310,59356194,59356194,1
커머스마이너 ,16-Dec,223310,32856768,32856768,1
커머스마이너 ,17-Dec,223310,15183138,16202683,1.067149821
커머스마이너 ,18-Dec,223310,16095117,13241831,0.822723501
커머스마이너 ,19-Dec,223310,9051494,6838483,0.755508759
컨버즈,11-Dec,109070,119580484,119580484,1
컨버즈,12-Dec,109070,91020427,91020427,1
컨버즈,13-Dec,109070,56437351,56437351,1
컨버즈,14-Dec,109070,50354166,50354166,1
컨버즈,15-Dec,109070,48044075,48044075,1
컨버즈,16-Dec,109070,45974763,49584839,1.078522993
컨버즈,17-Dec,109070,90655773,91238785,1.006431052
컨버즈,18-Dec,109070,89102572,90332276,1.013800993
컨버즈,19-Dec,109070,45782646,44090641,0.963042656
케이비아이동국실업,11-Dec,1620,342579338,311528529,0.909361699
케이비아이동국실업,12-Dec,1620,393422497,353141113,0.897612912
케이비아이동국실업,13-Dec,1620,465193044,421428010,0.905920704
케이비아이동국실업,14-Dec,1620,672331468,625215768,0.929921918
케이비아이동국실업,15-Dec,1620,622316659,569459598,0.915064043
케이비아이동국실업,16-Dec,1620,625956922,560352930,0.895194079
케이비아이동국실업,17-Dec,1620,601955432,583714936,0.969697929
케이비아이동국실업,18-Dec,1620,650873646,603900201,0.927830163
케이비아이동국실업,19-Dec,1620,615578390,570835692,0.927316003
케이비아이메탈,11-Dec,24840,433686881,433686881,1
케이비아이메탈,12-Dec,24840,527053257,527053257,1
케이비아이메탈,13-Dec,24840,566237826,551037074,0.973154828
케이비아이메탈,14-Dec,24840,480672986,474033048,0.986186164
케이비아이메탈,15-Dec,24840,457572264,457572264,1
케이비아이메탈,16-Dec,24840,358349653,358349653,1
케이비아이메탈,17-Dec,24840,471145212,444757570,0.94399255
케이비아이메탈,18-Dec,24840,463758285,450260584,0.970894965
케이비아이메탈,19-Dec,24840,494785993,475951085,0.961933223
케이씨코트렐,11-Dec,119650,211359393,211359393,1
케이씨코트렐,12-Dec,119650,332119561,332119561,1
케이씨코트렐,13-Dec,119650,290868493,267315661,0.91902584
케이씨코트렐,14-Dec,119650,209675820,198604885,0.947199753
케이씨코트렐,15-Dec,119650,186774294,179556010,0.961352904
케이씨코트렐,16-Dec,119650,179277597,155802354,0.869056461
케이씨코트렐,17-Dec,119650,168470463,146458642,0.869343144
케이씨코트렐,18-Dec,119650,182043908,159008589,0.873462841
케이씨코트렐,19-Dec,119650,300551682,265505939,0.883395286
케이알모터스,11-Dec,40,127720215,112256026,0.878921367
케이알모터스,12-Dec,40,97926654,92177389,0.94129009
케이알모터스,13-Dec,40,99553272,91996790,0.924096096
케이알모터스,14-Dec,40,79745683,78546990,0.984968553
케이알모터스,15-Dec,40,80658560,78629758,0.974847034
케이알모터스,16-Dec,40,84775354,77246167,0.911186605
케이알모터스,17-Dec,40,41661895,50298745,1.207308141
케이알모터스,18-Dec,40,36563363,37194383,1.017258259
케이알모터스,19-Dec,40,132579261,133566936,1.007449695
케이에이치전자,11-Dec,111870,77361507,54416090,0.703400077
케이에이치전자,12-Dec,111870,73793464,52456945,0.710861669
케이에이치전자,13-Dec,111870,67343727,49559966,0.735925501
케이에이치전자,14-Dec,111870,53413030,40594962,0.76001983
케이에이치전자,15-Dec,111870,59962019,43017384,0.717410533
케이에이치전자,16-Dec,111870,57243847,40996826,0.716178736
케이에이치전자,17-Dec,111870,47361093,33494999,0.707226056
케이에이치전자,18-Dec,111870,40686889,30575202,0.751475543
케이에이치전자,19-Dec,111870,36855517,28841144,0.782546179
케이피엑스라이프사이언스,11-Dec,114450,55165670,55165670,1
케이피엑스라이프사이언스,12-Dec,114450,54192341,54192341,1
케이피엑스라이프사이언스,13-Dec,114450,34525745,34525745,1
케이피엑스라이프사이언스,14-Dec,114450,37080598,37080598,1
케이피엑스라이프사이언스,15-Dec,114450,45508439,45508439,1
케이피엑스라이프사이언스,16-Dec,114450,43304292,43304292,1
케이피엑스라이프사이언스,17-Dec,114450,42584727,42584727,1
케이피엑스라이프사이언스,18-Dec,114450,32753788,32753788,1
케이피엑스라이프사이언스,19-Dec,114450,37618455,37618455,1
코나아이,11-Dec,52400,135325989,84589415,0.62507886
코나아이,12-Dec,52400,138080604,87638025,0.63468744
코나아이,13-Dec,52400,171780886,115019282,0.669569733
코나아이,14-Dec,52400,214205472,148629044,0.693862032
코나아이,15-Dec,52400,216718663,143504810,0.662170982
코나아이,16-Dec,52400,117903904,88902073,0.754021453
코나아이,17-Dec,52400,102138313,78690358,0.770429388
코나아이,18-Dec,52400,89944015,71479479,0.794710788
코나아이,19-Dec,52400,121962894,89214759,0.731490998
코드네이처,11-Dec,78940,25614197,22086132,0.862261347
코드네이처,12-Dec,78940,18012525,14176052,0.787010816
코드네이처,13-Dec,78940,13130644,11173896,0.85097852
코드네이처,14-Dec,78940,8873203,8061179,0.908485808
코드네이처,15-Dec,78940,10911842,9798985,0.898013828
코드네이처,16-Dec,78940,8473811,7653579,0.903203883
코드네이처,17-Dec,78940,18635266,15173523,0.814236996
코드네이처,18-Dec,78940,19629440,15549515,0.792152756
코드네이처,19-Dec,78940,42464830,35645824,0.839419915
코스맥스비티아이,11-Dec,44820,244001150,205493623,0.84218301
코스맥스비티아이,12-Dec,44820,312552367,258719472,0.827763598
코스맥스비티아이,13-Dec,44820,379008424,312977258,0.82577916
코스맥스비티아이,14-Dec,44820,135906971,105125142,0.773508093
코스맥스비티아이,15-Dec,44820,199869310,159245571,0.79674849
코스맥스비티아이,16-Dec,44820,266924996,204118750,0.764704516
코스맥스비티아이,17-Dec,44820,298287327,231586382,0.77638693
코스맥스비티아이,18-Dec,44820,438275251,349578584,0.797623373
코스맥스비티아이,19-Dec,44820,468352868,406430033,0.867785938
코스맥스엔비티,15-Dec,222040,77516374,57499318,0.741769965
코스맥스엔비티,16-Dec,222040,120781170,84564550,0.700146803
코스맥스엔비티,17-Dec,222040,136351049,99287911,0.728178564
코스맥스엔비티,18-Dec,222040,201729212,157004604,0.778293845
코스맥스엔비티,19-Dec,222040,194269355,177066685,0.911449389
코스모신소재,11-Dec,5070,157586376,157586376,1
코스모신소재,12-Dec,5070,129110920,129110920,1
코스모신소재,13-Dec,5070,153281703,153281703,1
코스모신소재,14-Dec,5070,149343499,149343499,1
코스모신소재,15-Dec,5070,133424045,133424045,1
코스모신소재,16-Dec,5070,190281005,190281005,1
코스모신소재,17-Dec,5070,314604637,314604637,1
코스모신소재,18-Dec,5070,534011298,534011298,1
코스모신소재,19-Dec,5070,243904529,243904529,1
코스모화학,11-Dec,5420,172362821,172362821,1
코스모화학,12-Dec,5420,180206642,180206642,1
코스모화학,13-Dec,5420,315361574,298592735,0.946826626
코스모화학,14-Dec,5420,281848632,289179231,1.026008993
코스모화학,15-Dec,5420,250018823,262665654,1.050583515
코스모화학,16-Dec,5420,286513279,271804667,0.94866342
코스모화학,17-Dec,5420,431646980,382993015,0.887282971
코스모화학,18-Dec,5420,678093566,641968559,0.946725631
코스모화학,19-Dec,5420,406823040,382710862,0.94073055
코아스템,15-Dec,166480,18571079,12498993,0.673035369
코아스템,16-Dec,166480,17953024,12739672,0.709611484
코아스템,17-Dec,166480,18094301,14627771,0.808418684
코아스템,18-Dec,166480,22316891,18063485,0.809408667
코아스템,19-Dec,166480,24284457,19345172,0.796607147
코오롱글로벌,11-Dec,3070,1519722974,1345001080,0.885030432
코오롱글로벌,12-Dec,3070,4297307072,3934274512,0.915520917
코오롱글로벌,13-Dec,3070,3662760474,3330029603,0.909158441
코오롱글로벌,14-Dec,3070,3362945061,3075514525,0.914530113
코오롱글로벌,15-Dec,3070,3029125532,2762009953,0.911817594
코오롱글로벌,16-Dec,3070,3185076053,2893269333,0.908383123
코오롱글로벌,17-Dec,3070,3653606034,3322181716,0.909288436
코오롱글로벌,18-Dec,3070,3358253405,3048862687,0.907871539
코오롱글로벌,19-Dec,3070,3484145938,3112311422,0.893278145
코오롱생명과학,11-Dec,102940,117192615,117192615,1
코오롱생명과학,12-Dec,102940,141254378,141254378,1
코오롱생명과학,13-Dec,102940,139611275,139611275,1
코오롱생명과학,14-Dec,102940,130632845,130632845,1
코오롱생명과학,15-Dec,102940,121175339,121175339,1
코오롱생명과학,16-Dec,102940,158284401,158284401,1
코오롱생명과학,17-Dec,102940,118102021,118102021,1
코오롱생명과학,18-Dec,102940,132680189,132680189,1
코오롱생명과학,19-Dec,102940,148541237,148541237,1
코오롱플라스틱,11-Dec,138490,209195001,182689034,0.873295409
코오롱플라스틱,12-Dec,138490,230127378,204059803,0.886725451
코오롱플라스틱,13-Dec,138490,222889698,203383185,0.912483559
코오롱플라스틱,14-Dec,138490,245253565,218190505,0.889652736
코오롱플라스틱,15-Dec,138490,250392148,213670372,0.853342941
코오롱플라스틱,16-Dec,138490,238377365,195150102,0.818660371
코오롱플라스틱,17-Dec,138490,262242097,215018738,0.819924568
코오롱플라스틱,18-Dec,138490,321335265,274662529,0.854753769
코오롱플라스틱,19-Dec,138490,330284776,292269449,0.884901365
코웰패션,11-Dec,33290,126650997,88898877,0.701920073
코웰패션,12-Dec,33290,137350618,100042015,0.728369602
코웰패션,13-Dec,33290,46605823,40922955,0.87806528
코웰패션,14-Dec,33290,49220954,41527574,0.843697056
코웰패션,15-Dec,33290,161476948,86736700,0.53714602
코웰패션,16-Dec,33290,249687566,120748209,0.483597205
코웰패션,17-Dec,33290,309437182,131444183,0.424784708
코웰패션,18-Dec,33290,339376233,148737089,0.438266073
