회사명,거래소코드,회계년도,산업코드,산업명
(주)케이엔더블유,105330,2018/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이엔더블유,105330,2019/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이엔엔,058400,2011/12,106002,  방송업
(주)케이엔엔,058400,2012/12,106002,  방송업
(주)케이엔엔,058400,2013/12,106002,  방송업
(주)케이엔엔,058400,2014/12,106002,  방송업
(주)케이엔엔,058400,2015/12,106002,  방송업
(주)케이엔엔,058400,2016/12,106002,  방송업
(주)케이엔엔,058400,2017/12,106002,  방송업
(주)케이엔엔,058400,2018/12,106002,  방송업
(주)케이엔엔,058400,2019/12,106002,  방송업
(주)케이엔제이,272110,2019/12,032902,  기타 기계 및 장비 제조업
(주)케이엘넷,039420,2011/12,106102,  우편 및 통신업
(주)케이엘넷,039420,2012/12,106102,  우편 및 통신업
(주)케이엘넷,039420,2013/12,106102,  우편 및 통신업
(주)케이엘넷,039420,2014/12,106102,  우편 및 통신업
(주)케이엘넷,039420,2015/12,106102,  우편 및 통신업
(주)케이엘넷,039420,2016/12,106102,  우편 및 통신업
(주)케이엘넷,039420,2017/12,106102,  우편 및 통신업
(주)케이엘넷,039420,2018/12,106102,  우편 및 통신업
(주)케이엘넷,039420,2019/12,106102,  우편 및 통신업
(주)케이엠,083550,2011/12,032202,  고무 및 플라스틱제품 제조업
(주)케이엠,083550,2012/12,031309,  섬유제품 제조업; 의복제외
(주)케이엠,083550,2013/12,031309,  섬유제품 제조업; 의복제외
(주)케이엠,083550,2014/12,074607,  도매 및 상품 중개업
(주)케이엠,083550,2015/12,074607,  도매 및 상품 중개업
(주)케이엠,083550,2016/12,074607,  도매 및 상품 중개업
(주)케이엠,083550,2017/12,031309,  섬유제품 제조업; 의복제외
(주)케이엠,083550,2018/12,031309,  섬유제품 제조업; 의복제외
(주)케이엠,083550,2019/12,031309,  섬유제품 제조업; 의복제외
(주)케이엠더블유,032500,2011/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이엠더블유,032500,2012/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이엠더블유,032500,2013/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이엠더블유,032500,2014/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이엠더블유,032500,2015/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이엠더블유,032500,2016/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이엠더블유,032500,2017/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이엠더블유,032500,2018/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이엠더블유,032500,2019/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이이씨,092220,2011/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이이씨,092220,2012/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이이씨,092220,2013/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이이씨,092220,2014/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이이씨,092220,2015/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이이씨,092220,2016/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이이씨,092220,2017/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이이씨,092220,2018/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이이씨,092220,2019/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)케이지모빌리언스,046440,2011/12,105802,  출판업
(주)케이지모빌리언스,046440,2012/12,105802,  출판업
(주)케이지모빌리언스,046440,2013/12,105802,  출판업
(주)케이지모빌리언스,046440,2014/12,105802,  출판업
(주)케이지모빌리언스,046440,2015/12,105802,  출판업
(주)케이지모빌리언스,046440,2016/12,105802,  출판업
(주)케이지모빌리언스,046440,2017/12,105802,  출판업
(주)케이지모빌리언스,046440,2018/12,105802,  출판업
(주)케이지모빌리언스,046440,2019/12,105802,  출판업
(주)케이지이니시스,035600,2011/12,105802,  출판업
(주)케이지이니시스,035600,2012/12,105802,  출판업
(주)케이지이니시스,035600,2013/12,105802,  출판업
(주)케이지이니시스,035600,2014/12,105802,  출판업
(주)케이지이니시스,035600,2015/12,105802,  출판업
(주)케이지이니시스,035600,2016/12,105802,  출판업
(주)케이지이니시스,035600,2017/12,105802,  출판업
(주)케이지이니시스,035600,2018/12,105802,  출판업
(주)케이지이니시스,035600,2019/12,105802,  출판업
(주)케이티,030200,2011/12,106102,  우편 및 통신업
(주)케이티,030200,2012/12,106102,  우편 및 통신업
(주)케이티,030200,2013/12,106102,  우편 및 통신업
(주)케이티,030200,2014/12,106102,  우편 및 통신업
(주)케이티,030200,2015/12,106102,  우편 및 통신업
(주)케이티,030200,2016/12,106102,  우편 및 통신업
(주)케이티,030200,2017/12,106102,  우편 및 통신업
(주)케이티,030200,2018/12,106102,  우편 및 통신업
(주)케이티,030200,2019/12,106102,  우편 및 통신업
(주)케이티서브마린,060370,2011/12,064203,  전문직별 공사업
(주)케이티서브마린,060370,2012/12,064203,  전문직별 공사업
(주)케이티서브마린,060370,2013/12,064203,  전문직별 공사업
(주)케이티서브마린,060370,2014/12,064203,  전문직별 공사업
(주)케이티서브마린,060370,2015/12,064203,  전문직별 공사업
(주)케이티서브마린,060370,2016/12,064203,  전문직별 공사업
(주)케이티서브마린,060370,2017/12,064203,  전문직별 공사업
(주)케이티서브마린,060370,2018/12,064203,  전문직별 공사업
(주)케이티서브마린,060370,2019/12,064203,  전문직별 공사업
(주)케이티스카이라이프,053210,2011/12,106002,  방송업
(주)케이티스카이라이프,053210,2012/12,106002,  방송업
(주)케이티스카이라이프,053210,2013/12,106002,  방송업
(주)케이티스카이라이프,053210,2014/12,106002,  방송업
(주)케이티스카이라이프,053210,2015/12,106002,  방송업
(주)케이티스카이라이프,053210,2016/12,106002,  방송업
(주)케이티스카이라이프,053210,2017/12,106002,  방송업
(주)케이티스카이라이프,053210,2018/12,106002,  방송업
(주)케이티스카이라이프,053210,2019/12,106002,  방송업
(주)케이티씨에스,058850,2011/12,106309,  정보서비스업
(주)케이티씨에스,058850,2012/12,106309,  정보서비스업
(주)케이티씨에스,058850,2013/12,106309,  정보서비스업
(주)케이티씨에스,058850,2014/12,106309,  정보서비스업
(주)케이티씨에스,058850,2015/12,106309,  정보서비스업
(주)케이티씨에스,058850,2016/12,106309,  정보서비스업
(주)케이티씨에스,058850,2017/12,106309,  정보서비스업
(주)케이티씨에스,058850,2018/12,106309,  정보서비스업
(주)케이티씨에스,058850,2019/12,106309,  정보서비스업
(주)케이티아이에스,058860,2011/12,106309,  정보서비스업
(주)케이티아이에스,058860,2012/12,106309,  정보서비스업
(주)케이티아이에스,058860,2013/12,106309,  정보서비스업
(주)케이티아이에스,058860,2014/12,106309,  정보서비스업
(주)케이티아이에스,058860,2015/12,106309,  정보서비스업
(주)케이티아이에스,058860,2016/12,106309,  정보서비스업
(주)케이티아이에스,058860,2017/12,106309,  정보서비스업
(주)케이티아이에스,058860,2018/12,106309,  정보서비스업
(주)케이티아이에스,058860,2019/12,106309,  정보서비스업
(주)케이티알파,036030,2011/12,106102,  우편 및 통신업
(주)케이티알파,036030,2012/12,106102,  우편 및 통신업
(주)케이티알파,036030,2013/12,106102,  우편 및 통신업
(주)케이티알파,036030,2014/12,106102,  우편 및 통신업
(주)케이티알파,036030,2015/12,106102,  우편 및 통신업
(주)케이티알파,036030,2016/12,106102,  우편 및 통신업
(주)케이티알파,036030,2017/12,106102,  우편 및 통신업
(주)케이티알파,036030,2018/12,074601,  도매 및 상품 중개업
(주)케이티알파,036030,2019/12,074601,  도매 및 상품 중개업
(주)케이티앤지,033780,2011/12,031201,  담배 제조업
(주)케이티앤지,033780,2012/12,031201,  담배 제조업
(주)케이티앤지,033780,2013/12,031201,  담배 제조업
(주)케이티앤지,033780,2014/12,031201,  담배 제조업
(주)케이티앤지,033780,2015/12,031201,  담배 제조업
(주)케이티앤지,033780,2016/12,031201,  담배 제조업
(주)케이티앤지,033780,2017/12,031201,  담배 제조업
(주)케이티앤지,033780,2018/12,031201,  담배 제조업
(주)케이티앤지,033780,2019/12,031201,  담배 제조업
(주)케이프,064820,2011/12,033101,  기타 운송장비 제조업
(주)케이프,064820,2012/12,033101,  기타 운송장비 제조업
(주)케이프,064820,2013/12,033101,  기타 운송장비 제조업
(주)케이프,064820,2014/12,033101,  기타 운송장비 제조업
(주)케이프,064820,2015/12,033101,  기타 운송장비 제조업
(주)케이프,064820,2016/12,033101,  기타 운송장비 제조업
(주)케이프,064820,2017/12,033101,  기타 운송장비 제조업
(주)케이프,064820,2018/12,033101,  기타 운송장비 제조업
(주)케이프,064820,2019/12,033101,  기타 운송장비 제조업
(주)케이피에스,256940,2017/12,032902,  기타 기계 및 장비 제조업
(주)케이피에스,256940,2018/12,032902,  기타 기계 및 장비 제조업
(주)케이피에스,256940,2019/12,032902,  기타 기계 및 장비 제조업
(주)케이피에프,024880,2011/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피에프,024880,2012/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피에프,024880,2013/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피에프,024880,2014/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피에프,024880,2015/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피에프,024880,2016/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피에프,024880,2017/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피에프,024880,2018/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피에프,024880,2019/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피엠테크,042040,2011/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)케이피엠테크,042040,2012/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)케이피엠테크,042040,2013/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)케이피엠테크,042040,2014/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)케이피엠테크,042040,2015/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)케이피엠테크,042040,2016/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)케이피엠테크,042040,2017/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)케이피엠테크,042040,2018/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)케이피엠테크,042040,2019/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)케이피티유,054410,2011/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피티유,054410,2012/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피티유,054410,2013/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피티유,054410,2014/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피티유,054410,2015/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피티유,054410,2016/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피티유,054410,2017/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피티유,054410,2018/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케이피티유,054410,2019/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
(주)케일럼,258610,2017/12,032501,  금속가공제품 제조업; 기계 및 가구 제외
(주)케일럼,258610,2018/12,032501,  금속가공제품 제조업; 기계 및 가구 제외
(주)케일럼,258610,2019/12,032501,  금속가공제품 제조업; 기계 및 가구 제외
(주)켐온,217600,2015/12,117201,  기타금융업
(주)켐온,217600,2016/12,117201,  기타금융업
(주)켐온,217600,2017/12,137001,  연구개발업
(주)켐온,217600,2018/12,137001,  연구개발업
(주)켐온,217600,2019/12,137001,  연구개발업
(주)켐트로닉스,089010,2011/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)켐트로닉스,089010,2012/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)켐트로닉스,089010,2013/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)켐트로닉스,089010,2014/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)켐트로닉스,089010,2015/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)켐트로닉스,089010,2016/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)켐트로닉스,089010,2017/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)켐트로닉스,089010,2018/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)켐트로닉스,089010,2019/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)켐트로스,220260,2015/12,117201,  기타금융업
(주)켐트로스,220260,2016/12,117201,  기타금융업
(주)켐트로스,220260,2017/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)켐트로스,220260,2018/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)켐트로스,220260,2019/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)코다코,046070,2011/12,033003,  자동차 및 트레일러 제조업
(주)코다코,046070,2012/12,033003,  자동차 및 트레일러 제조업
(주)코다코,046070,2013/12,033003,  자동차 및 트레일러 제조업
(주)코다코,046070,2014/12,033003,  자동차 및 트레일러 제조업
