회사명,거래소코드,회계년도,차입금비율(IFRS),차입금비율(IFRS연결),당좌자산구성비율(IFRS),당좌자산구성비율(IFRS연결),유동자산구성비율(IFRS),유동자산구성비율(IFRS연결),매출채권 대 매입채무비율(IFRS),매출채권 대 매입채무비율(IFRS연결),단기차입금 대 총차입금비율(IFRS),단기차입금 대 총차입금비율(IFRS연결),유동부채비율(IFRS),유동부채비율(IFRS연결),타인자본구성비율(IFRS),타인자본구성비율(IFRS연결),자기자본구성비율(IFRS),자기자본구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS),재고자산 대 유동자산비율(IFRS연결),재고자산 대 순운전자본비율(IFRS),재고자산 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS),순운전자본비율(IFRS연결)
계양전기(주),12200,Dec-18,9.6,9.58,29.66,32.22,46.14,49.41,201.1,185.98,0,0,28.21,32.24,29.98,33.18,70.02,66.82,35.72,34.8,62.46,61.7,26.38,27.87
계양전기(주),12200,Dec-19,16.33,17.17,32.92,33.93,48.84,51.24,221.66,197.28,24.14,27.97,33.3,40.95,33.14,36.85,66.86,63.15,32.59,33.77,59.89,68.19,26.57,25.38
고려산업(주),2140,Dec-11,81.05,78.91,31.45,31.12,49.46,48.92,214.94,214.94,77.33,77.33,98.25,95.65,55.77,55.11,44.23,44.89,36.42,36.38,299.96,297.48,6,5.98
고려산업(주),2140,Dec-12,106.35,100.12,38.2,37.35,56.37,54.98,376.15,366.71,66.17,66.17,100.84,95.47,59.39,58.14,40.61,41.86,32.23,32.07,117.87,117.43,15.42,15.01
고려산업(주),2140,Dec-13,90.29,83.68,39.69,38.38,55.17,53.27,343.28,339.13,81.99,81.99,106.48,98.99,56.79,55.16,43.21,44.84,28.06,27.95,169,167.59,9.16,8.89
고려산업(주),2140,Dec-14,75.57,68.41,39.61,37.77,55.39,52.73,258.16,254.7,99.96,99.96,107.1,97.2,53.44,51.22,46.56,48.78,28.49,28.38,285.69,281.56,5.52,5.32
고려산업(주),2140,Dec-15,73.17,73.74,39.93,40.93,51.99,51.93,559.85,702.89,99.97,94.87,95.6,91.51,50.61,50.4,49.39,49.6,23.19,21.17,252.77,168.2,4.77,6.53
고려산업(주),2140,Dec-16,62.87,66.38,43.04,42.44,52.26,51.31,260.11,364.98,99.98,93.85,88.49,86.89,48.54,49.35,51.46,50.65,17.66,17.3,137.12,121.56,6.73,7.3
고려산업(주),2140,Dec-17,73.69,75.02,43.93,44.28,53.22,54,245.95,336.7,96.05,95.38,96.73,96.58,51.21,51.53,48.79,48.47,17.47,17.99,154.25,135.17,6.03,7.19
고려산업(주),2140,Dec-18,102.57,101.2,40.44,42.06,53.23,54.35,208.82,292.57,85.87,86.56,113.82,112.07,57.1,56.75,42.9,43.25,24.03,22.61,290.99,208.94,4.4,5.88
고려산업(주),2140,Dec-19,77.16,76.97,36.78,38.87,51.94,52.98,181.59,247.85,84.85,85.94,100.61,99.31,53.93,53.59,46.07,46.41,29.19,26.62,271.41,204.67,5.58,6.89
고려신용정보(주),49720,Dec-11,0,,52.07,,52.07,,0,,0,,50.45,,35.08,,64.92,,0,,0,,19.32,
고려신용정보(주),49720,Dec-12,0,0,54.93,61.71,54.93,62.17,0,0,0,0,45.52,57.55,33.38,38.31,66.62,61.69,0,0.73,0,1.71,24.6,26.67
고려신용정보(주),49720,Dec-13,0.59,0.61,48.3,51.35,48.3,52.58,0,0,0,0,59.52,61.59,39.81,40.63,60.19,59.37,0,2.34,0,7.67,12.48,16.01
고려신용정보(주),49720,Dec-14,4.44,4.63,49.72,52.24,49.72,53.29,0,0,0,0,70.15,73.51,44.58,45.74,55.42,54.26,0,1.96,0,7.79,10.84,13.4
고려신용정보(주),49720,Dec-15,1.33,1.32,57.82,59.58,57.82,59.7,0,0,0,0,61.9,61.56,39.52,39.41,60.48,60.59,0,0.2,0,0.54,20.38,22.41
고려신용정보(주),49720,Dec-16,0,0,56.51,58.19,56.51,58.26,0,0,0,0,61.4,61.38,38.7,38.71,61.3,61.29,0,0.13,0,0.35,18.87,20.64
고려신용정보(주),49720,Dec-17,0,,55.48,,55.48,,0,,0,,56.58,,36.28,,63.72,,0,,0,,19.43,
고려신용정보(주),49720,Dec-18,0,,56.63,,56.63,,0,,0,,65.52,,41.9,,58.1,,0,,0,,18.57,
고려신용정보(주),49720,Dec-19,24.08,38.21,38.6,40.95,38.6,40.95,0,0,51.83,33.9,79.55,81.45,50.1,53.73,49.9,46.27,0,0,0,0,-1.09,3.26
고려아연(주),10130,Dec-11,7.47,13.7,30.11,33.78,49.57,52.94,155.15,145.38,28.36,63,10.67,19.55,15.21,23.79,84.79,76.21,39.26,36.19,48.03,50.36,40.52,38.04
고려아연(주),10130,Dec-12,7.67,8.25,30.33,30.9,48.99,51.07,139,114.61,79.15,81.25,12.67,15.7,14.53,19.32,85.47,80.68,38.1,39.5,48.91,52.53,38.16,38.4
고려아연(주),10130,Dec-13,3.55,3.81,28.16,30.01,46.43,49.28,101.86,98.85,66.37,69.76,8.72,11.16,10.95,15.41,89.05,84.59,39.34,39.11,47.24,48.37,38.66,39.85
고려아연(주),10130,Dec-14,3.6,3.6,22.45,24.74,44.32,47.39,180.97,153.81,76.33,77.36,9.12,11.52,11.01,15.23,88.99,84.77,49.35,47.8,60.41,60.21,36.2,37.62
고려아연(주),10130,Dec-15,1,1.01,22.6,25.77,39.61,42.96,140.92,152.24,52.48,55.46,6.47,7.47,8.43,11.65,91.57,88.35,42.94,40,50.5,47.27,33.69,36.36
고려아연(주),10130,Dec-16,0.84,0.85,22.95,26.08,40.8,44.65,130.29,125.73,61.57,63.99,7.69,9.48,9.12,12.65,90.88,87.35,43.76,41.59,52.81,51.06,33.81,36.37
고려아연(주),10130,Dec-17,0.55,0.55,31.81,32.89,49.94,52.14,118.74,93.55,62.55,65.09,7.09,9.93,8.72,13.25,91.28,86.75,36.29,36.93,41.7,44.24,43.46,43.52
고려아연(주),10130,Dec-18,0.47,0.48,34.08,37.06,51.18,54.88,155.45,107.16,74.87,76.71,6.17,8.45,7.39,11.78,92.61,88.22,33.41,32.48,37.61,37.58,45.47,47.43
고려아연(주),10130,Dec-19,0.28,0.6,35.17,38.8,54.22,58.64,104.6,88.94,61.06,78.22,7.79,10.3,8.6,12.78,91.4,87.22,35.13,33.84,40.44,39.96,47.1,49.66
고려제강(주),2240,Dec-11,12.31,16.96,13.61,20.75,21.96,33.87,169.88,230.72,0,84.75,24.28,30.01,24.36,30.25,75.64,69.75,38.02,38.74,232.36,101.38,3.59,12.94
고려제강(주),2240,Dec-12,13.6,19.01,11.84,19.26,18.66,30.71,208.46,242.92,0,84.65,22.33,29.07,24.01,30.59,75.99,69.41,36.55,37.27,404.03,108.7,1.69,10.53
고려제강(주),2240,Dec-13,14.03,19,13.61,20.08,20.56,31.09,188.18,243.5,94.06,82.68,23.96,28.39,25.31,30.32,74.69,69.68,33.82,35.4,261.09,97.33,2.66,11.31
고려제강(주),2240,Dec-14,19.39,42.99,12.82,27.74,20.07,42.07,212,264.3,95.56,92.96,28.52,55.69,27.48,41.04,72.52,58.96,36.09,34.06,0,155.21,-0.62,9.23
고려제강(주),2240,Dec-15,15.5,39.64,12.32,24.88,18.22,37.09,251.66,278.32,0,83.7,24.41,49.8,24.49,39.98,75.51,60.02,32.37,32.92,0,169.48,-0.22,7.2
고려제강(주),2240,Dec-16,16.64,39.02,13,25.83,18.13,36.86,224.98,288.11,0,84.27,25.31,49.51,25.25,39.57,74.75,60.43,28.31,29.92,0,158.8,-0.79,6.94
고려제강(주),2240,Dec-17,13.39,36.08,11.99,26.73,17.36,38.06,246.52,279.05,0,86.97,21.46,48.99,23.11,39.25,76.89,60.75,30.94,29.79,629.03,136.59,0.85,8.3
고려제강(주),2240,Dec-18,11.86,33.69,11.94,26.25,17.98,39.76,287.35,250.51,0,83.17,19.35,47.36,21.81,38.97,78.19,61.03,33.61,33.99,211.61,124.45,2.86,10.86
고려제강(주),2240,Dec-19,13.74,31.3,12.12,24.84,18.15,38.93,364.71,291.4,99.71,83.27,21.54,43.22,22.87,37.04,77.13,62.96,33.2,36.19,391.94,120.26,1.54,11.71
고려제약(주),14570,Dec-11,26.83,,60.88,,71.69,,1529.2,,84.13,,31.68,,29.56,,70.44,,15.07,,21.89,,49.37,
고려제약(주),14570,Dec-12,24.17,,59.1,,72.07,,1253.08,,91.3,,30.72,,27.85,,72.15,,18,,25.99,,49.91,
고려제약(주),14570,Dec-13,21.09,,56.29,,70.18,,1438.6,,70,,23,,25.37,,74.63,,19.79,,26.2,,53.01,
고려제약(주),14570,Dec-14,13.32,,55.34,,70.68,,1169.58,,69.23,,19.07,,21.53,,78.47,,21.71,,27.54,,55.71,
고려제약(주),14570,Dec-15,6.04,,51.55,,68.31,,974.57,,83.33,,14.71,,16.08,,83.92,,24.53,,29.94,,55.96,
고려제약(주),14570,Dec-16,1.86,,57.72,,70.84,,950.57,,50,,14.97,,15.37,,84.63,,18.52,,22.55,,58.17,
고려제약(주),14570,Dec-17,1.76,,59.37,,72.96,,1042.67,,0,,15.1,,14.7,,85.3,,18.62,,22.61,,60.08,
고려제약(주),14570,Dec-18,0,,56.95,,69.81,,1234.39,,0,,10.45,,13.93,,86.07,,18.42,,21.15,,60.82,
고려제약(주),14570,Dec-19,0.12,,52.33,,67.94,,914.61,,67.71,,10.03,,14.24,,85.76,,22.97,,26.3,,59.34,
광동제약(주),9290,Dec-11,9.7,9.54,37.25,38.19,51.57,53.27,619.09,513.59,94.12,94.12,23.17,24.14,21.84,22.43,78.16,77.57,27.77,28.3,42.79,43.64,33.46,34.55
광동제약(주),9290,Dec-12,26.13,25.63,35.06,36.41,50.11,52.08,442.82,435.29,41.52,41.62,27.17,27.19,31.5,31.37,68.5,68.63,30.04,30.09,47.79,46.9,31.5,33.42
광동제약(주),9290,Dec-13,20.05,19.68,37.69,38.99,54.13,56.03,264.24,249.88,61.46,61.56,35.56,35.71,31.69,31.68,68.31,68.32,30.38,30.41,55.12,53.86,29.84,31.63
광동제약(주),9290,Dec-14,21.17,20.73,36.88,39.18,53.01,55.89,414.96,368.69,84.63,84.66,34.92,35.21,28.84,28.95,71.16,71.05,30.42,29.91,57.27,54.13,28.16,30.88
광동제약(주),9290,Dec-15,28.91,26.64,30.91,47.72,45.32,59.75,388.52,169.83,50.53,51.3,32.63,59.04,33.03,43.09,66.97,56.91,31.79,20.14,61.38,46,23.47,26.16
광동제약(주),9290,Dec-16,27.02,25,31.62,46.48,47.3,60.72,283.82,165.52,70.73,70.97,38.53,59.32,32.81,41.2,67.19,58.8,33.15,23.45,73.24,55.09,21.41,25.85
광동제약(주),9290,Dec-17,28.46,26.49,31.14,46.4,48.99,62.18,280.08,166.07,90.26,90.33,46.42,67.39,34.13,42.4,65.87,57.6,36.44,25.38,96.95,67.55,18.41,23.37
광동제약(주),9290,Dec-18,25.48,23.59,31.79,47.07,49.87,62.71,314.37,153.82,84.95,84.95,41.07,62.98,32.32,41.15,67.68,58.85,36.25,24.93,81.91,60.98,22.07,25.64
광동제약(주),9290,Dec-19,25.84,25.06,34.51,47.81,56.06,66.34,218.64,145.4,76.76,76.2,48,68.91,35.83,43.56,64.17,56.44,38.44,27.94,85.3,67.53,25.26,27.45
광전자(주),17900,Dec-11,24.27,29.71,23.43,19.7,35.75,38.23,367.98,257.17,74.01,78.1,34.1,40.79,31.91,35.06,68.09,64.94,34.45,48.47,98.29,157.79,12.53,11.74
광전자(주),17900,Dec-12,5.45,5.62,23.81,29.15,33.71,41.87,351.11,176.39,45.54,45.54,15.22,25.26,19.55,25.9,80.45,74.1,29.37,30.37,46.12,54.91,21.46,23.16
광전자(주),17900,Dec-13,0,0,41.12,41.46,47.55,51.94,289.22,147.47,0,0,15.12,26.07,14.84,22.4,85.16,77.6,13.51,20.19,18.52,33.06,34.67,31.71
광전자(주),17900,Dec-14,0.02,0.02,48.39,47.51,55.87,57.82,296.1,139.02,0,0,8.48,18.74,13.26,20.33,86.74,79.67,13.38,17.83,15.41,24.04,48.52,42.9
광전자(주),17900,Dec-15,0.12,0.12,51.45,46.84,58.2,56.06,282.02,185.77,0,0,9.06,11.33,13.75,15.42,86.25,84.58,11.6,16.45,13.39,19.84,50.38,46.48
광전자(주),17900,Dec-16,0.12,0.12,54.8,52.99,61.24,61.42,249.93,185.98,0,0,10.07,12.04,14.66,16.09,85.34,83.91,10.51,13.72,12.23,16.43,52.64,51.31
광전자(주),17900,Dec-17,0.1,0.1,52.55,50.55,61.2,61.15,293.63,214.32,0,0,9.26,10.19,12.77,13.47,87.23,86.53,14.13,17.33,16.28,20.26,53.12,52.33
광전자(주),17900,Dec-18,0.1,0.21,40.7,38.73,49.38,49.91,316.42,208.53,0,61.9,9.51,10.36,13.61,14.39,86.39,85.61,17.59,22.41,21.1,27.25,41.17,41.05
광전자(주),17900,Dec-19,0.06,0.46,39.65,37.84,48.2,48.98,363.23,222.75,98.42,7.8,8.81,10.18,13.18,14.55,86.82,85.45,17.73,22.74,21.08,27.65,40.55,40.29
광진실업(주),26910,Dec-11,80.9,,22.22,,60.21,,466.47,,70.87,,77.06,,51.1,,48.9,,63.1,,168.63,,22.53,
광진실업(주),26910,Dec-12,66.29,,25.37,,57.93,,436.04,,65.7,,58.61,,46.12,,53.88,,56.21,,123.55,,26.35,
광진실업(주),26910,Dec-13,46.79,,26.32,,55.31,,499.86,,58.27,,37.57,,38.18,,61.82,,52.41,,90.36,,32.09,
광진실업(주),26910,Dec-14,42.31,,25.24,,55.92,,423.41,,77.04,,43.18,,35,,65,,54.87,,110.16,,27.85,
광진실업(주),26910,Dec-15,33.96,,19.84,,51.89,,193.28,,52.68,,31.73,,32.67,,67.33,,61.77,,105,,30.52,
광진실업(주),26910,Dec-16,21.45,,24.58,,52.21,,157.1,,43.42,,30.09,,29.75,,70.25,,52.92,,88.92,,31.08,
광진실업(주),26910,Dec-17,4.96,,25.89,,52.51,,160.42,,0,,33.96,,25.38,,74.62,,50.7,,97.99,,27.17,
광진실업(주),26910,Dec-18,13.42,,24.46,,52.05,,324.78,,61.64,,18.81,,19.6,,80.4,,53,,74.71,,36.93,
광진실업(주),26910,Dec-19,14.49,,22.65,,51.23,,202.86,,63.14,,22.91,,22.28,,77.72,,55.79,,85.52,,33.42,
국도화학(주),7690,Dec-11,33.49,41.18,42.8,48.21,55.46,62.25,312.78,272.77,60.78,60.26,40,56.44,36.71,44.4,63.29,55.6,22.84,22.55,42.02,45.49,30.15,30.87
국도화학(주),7690,Dec-12,19.4,26.17,41.82,45.94,55.11,60.48,217.22,229.32,81.01,74.09,37.92,49.13,31.67,38.51,68.33,61.49,24.11,24.04,45.51,48.04,29.19,30.26
국도화학(주),7690,Dec-13,16.5,27.28,36.67,42.03,51.97,58.15,180.52,202.89,34.84,43.01,28.25,40.22,30.54,38.57,69.46,61.43,29.44,27.73,47.3,48.22,32.35,33.44
국도화학(주),7690,Dec-14,22.69,32.31,37.34,42.41,50.93,58.45,204.94,211.05,57.66,62.14,34.67,48.61,33.02,40.53,66.98,59.47,26.7,27.44,49.08,54.29,27.71,29.54
국도화학(주),7690,Dec-15,16.95,24.3,38.89,44.37,51.29,58.16,236.9,247.57,86.85,88.67,36.81,48.56,30.37,36.78,69.63,63.22,24.18,23.72,48.34,50.23,25.66,27.46
국도화학(주),7690,Dec-16,18.88,22.92,39.83,44.87,50.42,57.19,207.14,212.24,44.97,57.6,25.1,37.23,28.36,34.7,71.64,65.3,21,21.54,32.64,37.47,32.44,32.88
국도화학(주),7690,Dec-17,23.82,29.31,33.93,41.19,45.74,54.66,189.25,210.7,50.03,56.85,37.55,49.74,34.83,40.67,65.17,59.33,25.83,24.64,55.55,53.55,21.27,25.15
국도화학(주),7690,Dec-18,32.6,37.37,31.96,37.77,45.89,52.81,246.99,280.73,67.78,70.68,45.26,53.95,37.27,41.52,62.73,58.48,30.36,28.49,79.62,70.76,17.5,21.26
국도화학(주),7690,Dec-19,30.46,36.61,30.15,33.62,44.53,48.46,197.55,218.78,45.57,41.61,38.94,43.72,37.31,41.67,62.69,58.33,32.29,30.62,71.47,64.64,20.12,22.95
국일신동(주),60480,Dec-14,26.26,,24.71,,45.93,,1514.92,,71.03,,24.19,,28.88,,71.12,,46.21,,73.89,,28.73,
국일신동(주),60480,Dec-15,11.31,,19.01,,39.34,,2330.6,,58.96,,11.8,,19.45,,80.55,,51.67,,68.13,,29.83,
국일신동(주),60480,Dec-16,3.9,,26.39,,36.4,,1521.86,,0,,5.53,,14.89,,85.11,,27.49,,31.57,,31.69,
국일신동(주),60480,Dec-17,1.22,,26.01,,38.93,,2502.94,,0,,7.27,,13.69,,86.31,,33.18,,39.55,,32.66,
국일신동(주),60480,Dec-18,3.64,,20.62,,38.56,,3308.03,,83.33,,6.54,,12.91,,87.09,,46.52,,54.57,,32.87,
국일신동(주),60480,Dec-19,1.88,,20.59,,36.68,,2816.32,,28.09,,4.62,,11.3,,88.7,,43.87,,49.38,,32.59,
국일제지(주),78130,Dec-11,92.56,294.82,24.16,30.71,38.5,50.49,216.69,139.62,0,75.75,124.89,347.32,57,81.71,43,18.29,37.25,39.18,0,0,-15.2,-13.05
국일제지(주),78130,Dec-12,113.9,234.49,47.43,53.27,61.03,67.76,422.86,316.11,0,82.03,164.98,387.84,65.04,82.26,34.96,17.74,22.28,21.38,405.88,0,3.35,-1.03
국일제지(주),78130,Dec-13,85.49,173.52,24.76,25.29,40.77,45.83,626.35,454.08,99.24,74.26,105.7,165.62,55.23,70.2,44.77,29.8,39.27,44.83,0,0,-6.55,-3.52
국일제지(주),78130,Dec-14,79.54,201.29,20.16,21.61,38.63,44.6,418.6,304.59,0,0,102.01,248.21,54.09,73.35,45.91,26.65,47.81,51.54,0,0,-8.21,-21.55
국일제지(주),78130,Dec-15,79.28,,24.64,,39.12,,526.26,,98.81,,93.8,,50.23,,49.77,,37,,0,,-7.56,
국일제지(주),78130,Dec-16,66.93,,28.17,,40.5,,447.13,,0,,81.15,,45.85,,54.15,,30.44,,0,,-3.45,
국일제지(주),78130,Dec-17,70.56,,32.45,,43.56,,548.03,,0,,81.55,,45.91,,54.09,,25.51,,0,,-0.54,
국일제지(주),78130,Dec-18,78.98,,29.7,,41.07,,173.13,,0,,99.81,,50.99,,49.01,,27.67,,0,,-7.85,
국일제지(주),78130,Dec-19,95.41,95.41,18.58,21.09,38.45,40.96,185.45,185.45,99.78,99.78,171.74,171.78,64.94,64.95,35.06,35.05,51.67,48.51,0,0,-21.76,-19.26
국제약품(주),2720,Mar-11,58.44,58.16,46.27,46.59,63.02,63.29,732.32,734.28,75.75,75.75,73.03,72.74,48.41,48.31,51.59,51.69,26.58,26.39,66.08,65,25.34,25.69
국제약품(주),2720,Dec-12,63.37,62.83,42,42.3,57.66,58.04,298.93,299.23,97.84,97.84,97.89,97.7,51.91,51.84,48.09,48.16,27.17,27.12,148.04,143.26,10.58,10.99
국제약품(주),2720,Dec-13,59.07,59.67,41.99,41.35,59.43,59.88,349.6,336.96,30.26,30.32,51.71,53.3,49.82,50.33,50.18,49.67,29.35,30.94,52.09,55.45,33.48,33.4
국제약품(주),2720,Dec-14,69.45,69.55,40.77,39.81,61.14,61.2,318.31,301.75,80.16,80.21,107.64,109.26,56.42,56.72,43.58,43.28,33.31,34.96,143.15,153.71,14.23,13.92
국제약품(주),2720,Dec-15,54.75,58.96,33.93,33.95,47.46,48.71,432.45,411.47,27.53,33.1,41.17,46.8,48.51,49.9,51.49,50.1,28.51,30.3,51.52,58.42,26.26,25.26
국제약품(주),2720,Dec-16,49,49.01,32.86,32.88,46.43,46.69,309.16,304.43,93.94,93.96,73.55,73.95,47.72,47.84,52.28,52.16,29.23,29.56,170.12,170.06,7.98,8.12
국제약품(주),2720,Dec-17,51.28,50.9,32.22,32.19,45,45.23,304.49,301.6,88.41,88.41,75.04,74.62,48.65,48.51,51.35,51.49,28.4,28.83,197.42,191.54,6.47,6.81
국제약품(주),2720,Dec-18,42.83,42.21,31.78,31.98,42.84,43.22,296.82,299.45,0,0,71.06,70.16,45.88,45.58,54.12,54.42,25.82,26,252.73,223.03,4.38,5.04
국제약품(주),2720,Dec-19,59.39,58.4,32.96,33.09,45.2,45.42,236.35,240.1,93.78,93.66,98.89,97.21,55.12,54.71,44.88,45.29,27.09,27.15,1507.16,880.73,0.81,1.4
그랜드코리아레저(주),114090,Dec-11,4.91,,72.24,,73.04,,0,,63.62,,66.07,,41.19,,58.81,,1.1,,2.36,,34.19,
그랜드코리아레저(주),114090,Dec-12,1.19,,70.28,,70.83,,0,,0,,44.95,,32.16,,67.84,,0.78,,1.37,,40.34,
그랜드코리아레저(주),114090,Dec-13,0.21,,76.89,,77.32,,0,,40,,40.35,,29.73,,70.27,,0.55,,0.88,,48.97,
그랜드코리아레저(주),114090,Dec-14,0.12,,80.98,,81.28,,0,,66.67,,47.52,,33.73,,66.27,,0.37,,0.6,,49.79,
그랜드코리아레저(주),114090,Dec-15,0.04,,75.66,,75.94,,30.23,,0,,37,,29.87,,70.13,,0.37,,0.57,,49.99,
그랜드코리아레저(주),114090,Dec-16,0,,76.09,,76.37,,0,,0,,35.85,,28.96,,71.04,,0.36,,0.54,,50.9,
그랜드코리아레저(주),114090,Dec-17,0.07,,77.05,,77.36,,0,,46.15,,31.87,,27.31,,72.69,,0.41,,0.58,,54.19,
그랜드코리아레저(주),114090,Dec-18,0.03,0.03,59.11,59.17,59.43,59.49,0,0,85.71,85.71,30.03,29.99,26.61,26.6,73.39,73.4,0.54,0.54,0.86,0.86,37.39,37.48
그랜드코리아레저(주),114090,Dec-19,16.77,16.81,49.82,49.98,50.1,50.26,0,0,22.15,22.23,35.91,36.19,35.44,35.66,64.56,64.34,0.55,0.54,1.02,1.02,26.91,26.97
그레이트리치과기유한공사,900290,Jun-16,,,,,,,,,,,,,,,,,,,,,,
그레이트리치과기유한공사,900290,Jun-17,,16.41,,56.65,,58.05,,490.17,,49.19,,17.69,,20.75,,79.25,,2.41,,3.17,,44.03
그레이트리치과기유한공사,900290,Jun-18,,10.58,,59.12,,61.14,,387.84,,47.16,,14.95,,17.11,,82.89,,3.31,,4.16,,48.75
그레이트리치과기유한공사,900290,Jun-19,,6.36,,66.89,,68.8,,425.33,,79.95,,12.86,,12.54,,87.46,,2.76,,3.3,,57.55
그린케미칼(주),83420,Dec-11,11.27,,37.69,,44.72,,173.04,,0,,37.17,,30.5,,69.5,,15.71,,37.21,,18.88,
그린케미칼(주),83420,Dec-12,23.34,,34.88,,43.7,,120.94,,81.74,,50.42,,37.88,,62.12,,20.19,,71.28,,12.38,
그린케미칼(주),83420,Dec-13,13.18,,34.96,,41.92,,93.95,,90,,45.34,,34.46,,65.54,,16.6,,57.04,,12.2,
그린케미칼(주),83420,Dec-14,26.96,,23.79,,31.74,,65.05,,57.32,,51.44,,41.03,,58.97,,25.03,,566.47,,1.4,
그린케미칼(주),83420,Dec-15,46.99,,22.33,,30.78,,79.98,,0,,81.53,,46.96,,53.04,,27.46,,0,,-12.47,
그린케미칼(주),83420,Dec-16,46.3,,28.18,,35.08,,146.81,,0,,69.86,,44.03,,55.97,,19.67,,0,,-4.02,
그린케미칼(주),83420,Dec-17,44.89,,29.07,,38.12,,167.13,,0,,68.87,,43.8,,56.2,,23.74,,0,,-0.59,
그린케미칼(주),83420,Dec-18,43.8,,27.81,,40.95,,145.69,,0,,66.64,,43.28,,56.72,,32.09,,416.94,,3.15,
그린케미칼(주),83420,Dec-19,38.45,,30.81,,43.6,,150.98,,96.44,,60.93,,41.92,,58.08,,29.33,,155.61,,8.22,
극동유화(주),14530,Dec-11,65.81,,45.98,,58.9,,374.34,,90.16,,84.24,,52.73,,47.27,,21.95,,67.75,,19.08,
극동유화(주),14530,Dec-12,46.87,,48.2,,59.09,,291.59,,84.82,,67.43,,47.79,,52.21,,18.42,,45.58,,23.89,
극동유화(주),14530,Dec-13,43.96,,44.02,,56.16,,284.67,,89.6,,62.33,,41.96,,58.04,,21.61,,60.73,,19.98,
극동유화(주),14530,Dec-14,32.52,33.25,44.32,44.36,59.27,59.03,331.86,337.58,95.68,95.83,51.07,51.48,36.28,36.54,63.72,63.46,25.22,24.86,55.93,55.67,26.73,26.36
극동유화(주),14530,Dec-15,19.62,20.06,40.6,39.72,52.59,51.22,364.65,368.48,0,0,34.99,35.38,27.85,30.38,72.15,69.62,22.79,22.45,43.83,43.25,27.34,26.59
극동유화(주),14530,Dec-16,15.68,16.22,47.02,49.05,55.64,57.38,369.79,375.83,0,0,27.85,28.51,24.3,27.04,75.7,72.96,15.5,14.53,24.96,22.79,34.55,36.58
극동유화(주),14530,Dec-17,24.39,24.73,40.42,41.95,48.92,50.22,329.84,332.92,0,0,41.21,41.65,43.46,44.73,56.54,55.27,17.38,16.48,33.17,30.42,25.62,27.2
극동유화(주),14530,Dec-18,48.6,47.66,36.9,38.24,44.15,45.27,346.38,347.86,54.08,54.08,43.94,43.09,42.23,42.91,57.77,57.09,16.42,15.52,38.63,33.99,18.76,20.67
극동유화(주),14530,Dec-19,40.71,41.69,32.2,32.28,41.07,40.86,329.01,332.1,62.51,59.32,48.96,47.65,41.37,41.61,58.63,58.39,21.59,21.01,71.69,65.82,12.37,13.04
글로벌에스엠테크리미티드,900070,Dec-11,,3.39,,58.21,,67.2,,307.33,,98.17,,19.05,,16.83,,83.17,,13.37,,17.49,,51.35
글로벌에스엠테크리미티드,900070,Dec-12,,9.67,,59.33,,67.38,,251.23,,77.43,,23.78,,21.33,,78.67,,11.95,,16.54,,48.67
글로벌에스엠테크리미티드,900070,Dec-13,,10.87,,58.52,,66.87,,223.76,,58.02,,22.5,,21.88,,78.12,,12.48,,16.93,,49.3
글로벌에스엠테크리미티드,900070,Dec-14,,11.9,,56.75,,64.4,,199,,51.89,,25.77,,24.31,,75.69,,11.88,,17.05,,44.9
글로벌에스엠테크리미티드,900070,Dec-15,,33.65,,50.15,,61.63,,178.78,,51.7,,41.21,,40.5,,59.5,,18.62,,30.93,,37.1
글로벌에스엠테크리미티드,900070,Dec-16,,22.18,,53.59,,65,,201.5,,39.32,,33.31,,36.31,,63.69,,17.55,,26.06,,43.78
글로벌에스엠테크리미티드,900070,Dec-17,,21.27,,54.68,,66.61,,238.81,,38.7,,26.98,,31.98,,68.02,,17.91,,24.72,,48.26
글로벌에스엠테크리미티드,900070,Dec-18,,14.37,,50.26,,62.91,,181.5,,21.43,,28.28,,31.55,,68.45,,20.11,,29.04,,43.55
글로벌에스엠테크리미티드,900070,Dec-19,,14.07,,51.31,,63.83,,173.15,,31.15,,26.17,,29.18,,70.82,,19.62,,27.65,,45.3
글로벌텍스프리(주),204620,Dec-14,,,,,,,,,,,,,,,,,,,,,,
글로벌텍스프리(주),204620,Dec-15,,,,,,,,,,,,,,,,,,,,,,
글로벌텍스프리(주),204620,Dec-16,,,,,,,,,,,,,,,,,,,,,,
글로벌텍스프리(주),204620,Dec-17,2.01,2.14,70.28,80.09,70.28,80.09,0,0,0,0,8.08,12,9.42,15.68,90.58,84.32,0,0,0,0,62.97,69.97
글로벌텍스프리(주),204620,Dec-18,20.06,20.9,78.01,88.6,78.01,88.6,0,0,0,0,10.58,13.46,30.83,34.1,69.17,65.9,0,0,0,0,70.69,79.73
글로벌텍스프리(주),204620,Dec-19,28.81,31.59,70.99,80.39,70.99,80.39,0,0,12.89,14,19.16,28.18,35.66,42.39,64.34,57.61,0,0,0,0,58.66,64.15
글로본(주),19660,Mar-11,,,,,,,,,,,,,,,,,,,,,,
글로본(주),19660,Mar-12,,,,,,,,,,,,,,,,,,,,,,
글로본(주),19660,Mar-13,,,,,,,,,,,,,,,,,,,,,,
글로본(주),19660,Mar-14,,,,,,,,,,,,,,,,,,,,,,
