회사명,거래소코드,회계년도,유동비율(IFRS),유동비율(IFRS연결),당좌비율(IFRS),당좌비율(IFRS연결),현금비율(IFRS),현금비율(IFRS연결),부채비율(IFRS),부채비율(IFRS연결),차입금의존도(IFRS),차입금의존도(IFRS연결),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 차입금비율(IFRS연결),자기자본구성비율(IFRS),자기자본구성비율(IFRS연결)
이화공영(주),1840,11-Dec,238.95,,230.99,,10.54,,45.32,,0,,4.67,,0.96,,0,,68.81,
이화공영(주),1840,12-Dec,165.83,,161.93,,17.2,,86.03,,0,,3.58,,0.98,,36410.57,,53.76,
이화공영(주),1840,13-Dec,179.22,,174.93,,4.35,,76.69,,0,,5.72,,1.08,,0,,56.6,
이화공영(주),1840,14-Dec,186.4,,183.94,,29.5,,74.33,,0,,0.11,,0.02,,0,,57.36,
이화공영(주),1840,15-Dec,240.77,,238.42,,39.38,,49.67,,0,,3.34,,0.53,,0,,66.82,
이화공영(주),1840,16-Dec,170.54,,170.16,,11.76,,93.74,,0,,-0.75,,-0.18,,-32847.94,,51.62,
이화공영(주),1840,17-Dec,162.65,,162.26,,38.22,,98.7,,0,,19.22,,3.83,,0,,50.33,
이화공영(주),1840,18-Dec,182.37,,181.68,,30.13,,78.32,,0,,17.85,,3.21,,0,,56.08,
이화공영(주),1840,19-Dec,166.98,,166.41,,1.47,,99.88,,2.19,,-14.17,,-4.37,,-323.95,,50.03,
이화산업(주),760,11-Mar,89.27,113.22,66.65,91.18,5.65,9.78,124.32,31.88,50.05,18.06,-7.99,-5.29,-6.83,-4.9,-8.85,-7.08,44.58,75.83
이화산업(주),760,12-Mar,83.32,108.48,59.86,85.5,3,8.95,131.23,32.51,51.03,18.17,-8.93,1.5,-7.86,1.43,-9.93,2.02,43.25,75.47
이화산업(주),760,13-Mar,77.03,90.83,59.72,77.25,4.7,8.66,146.68,50.87,54.86,27.74,-0.07,2.79,-0.08,3.66,-0.08,3.39,40.54,66.28
이화산업(주),760,14-Mar,87.41,100.86,60.38,75.61,7.86,14.3,173.67,47.97,54.04,25.25,-1.05,0.72,-1.08,0.78,-1.23,0.92,36.54,67.58
이화산업(주),760,15-Mar,148.19,150.95,108.52,118.16,21.57,28.59,59.28,45.63,32.01,25.17,-14.63,-5.74,-7.66,-5.92,-17.01,-7.14,62.78,68.67
이화산업(주),760,16-Mar,111.83,114.6,82.85,90.74,28.97,36.58,57.62,48.19,32.31,26.91,-4.37,-1.74,-2.86,-2.36,-4.94,-2.11,63.44,67.48
이화산업(주),760,17-Dec,112.18,90.89,78.61,67.72,19.55,19.48,52.64,51.97,29.95,28.49,-5.63,-0.84,-3.43,-1.23,-6.48,-1.01,65.51,65.8
이화산업(주),760,18-Dec,112.8,89.8,79.72,67.12,23.06,21.5,54.02,57.24,30.49,31.09,-2.61,-1.3,-1.54,-1.97,-3,-1.52,64.93,63.6
이화산업(주),760,19-Dec,103.5,47.48,69.37,34.55,24.55,13.54,55.95,58.93,30.97,31.19,2.13,1.3,1.46,2.21,2.47,1.54,64.12,62.92
이화전기공업(주),24810,11-Dec,218.93,142.02,140.06,91.19,35.44,13.1,26.57,73.08,1.45,14.64,23.73,4.8,8.2,4.66,344,13.85,79.01,57.78
이화전기공업(주),24810,12-Dec,135.92,123.88,87.63,95.26,16.48,41.31,40.86,56.53,15.57,16.47,3.95,-41.62,2.62,-16,7.35,-91.29,70.99,63.89
이화전기공업(주),24810,13-Dec,99.99,77.36,59.18,52.07,3.54,2.3,60.05,95.79,21.38,33.19,-6.93,-25.41,-6,-13.4,-12.17,-37.46,62.48,51.07
이화전기공업(주),24810,14-Dec,89.41,66.75,65.04,46.41,0.22,3.7,114.11,113.68,27.87,32.36,-12.45,-20.78,-12.18,-11.69,-23.81,-34.16,46.7,46.8
이화전기공업(주),24810,15-Dec,97.82,,53.82,,9.95,,63.83,,25.97,,-20.6,,-15.98,,-30.91,,61.04,
이화전기공업(주),24810,16-Dec,142.48,,90.17,,33.12,,38.9,,15.21,,-12.52,,-7.06,,-23.06,,71.99,
이화전기공업(주),24810,17-Dec,929.43,,759.54,,158.13,,8.46,,1.77,,16.01,,2.98,,70.55,,92.2,
이화전기공업(주),24810,18-Dec,1567.85,,1351.67,,865.74,,7.92,,3.91,,-31.07,,-11.09,,-58.3,,92.66,
이화전기공업(주),24810,19-Dec,1070.53,,924.43,,225.94,,7.87,,3.67,,6.11,,1.77,,12.15,,92.71,
인베니아(주),79950,11-Dec,185.02,,179.24,,0.59,,95.32,,24.52,,-28.14,,-12.55,,-56.01,,51.2,
인베니아(주),79950,12-Dec,189.69,197.33,183.3,190.51,0.69,0.73,129.34,127.52,42.7,43.07,-10.28,-11.36,-19.25,-20.5,-13.58,-14.78,43.6,43.95
인베니아(주),79950,13-Dec,119.58,121.3,116.98,118.25,1.77,1.82,204.84,204.21,31.72,31.77,-3.68,-4.33,-1.87,-2.15,-7.8,-9.15,32.8,32.87
인베니아(주),79950,14-Dec,114.35,116.51,112.92,115.07,3.31,5.28,179.86,183.53,31.41,31.07,2.25,2.9,1.32,1.65,4.6,6.05,35.73,35.27
인베니아(주),79950,15-Dec,127.3,128.3,124.21,125.15,4.75,6.3,153.97,155.24,33.71,33.87,5.88,6,3.73,3.56,10.57,10.78,39.37,39.18
인베니아(주),79950,16-Dec,124.41,125.08,121.05,121.69,2.48,3.09,167.69,169.01,22.35,22.39,5.71,5.04,2.68,2.37,16,14.15,37.36,37.17
인베니아(주),79950,17-Dec,124.37,124.83,121.55,121.98,8.03,8.27,217.24,218.37,34.79,34.9,1.24,0.98,0.64,0.5,2.44,1.92,31.52,31.41
인베니아(주),79950,18-Dec,156.35,157.36,102.19,101.83,21.92,21.9,237.61,239.93,36.76,36.82,-0.41,-0.51,-0.26,-0.32,-0.79,-0.99,29.62,29.42
인베니아(주),79950,19-Dec,112.22,112.07,69.3,71.14,3.55,3.44,298.31,313.46,54.19,55.89,-15.96,-15.32,-14.76,-14.83,-22.06,-20.78,25.11,24.19
인선이엔티(주),60150,11-Dec,57.01,64.76,56.41,61.59,2.15,6.13,54.62,68.25,21.2,26.16,8.16,5.65,9.86,6.07,13.6,8.76,64.67,59.43
인선이엔티(주),60150,12-Dec,53.85,40.06,53.44,38.29,1.75,2.25,68.06,82.89,28.03,31.87,8.25,4.96,11.91,6.14,11.92,7.06,59.5,54.68
인선이엔티(주),60150,13-Dec,55.84,41.66,55.47,39.99,0.9,1.59,78.93,98.8,30.62,33.88,4.02,2.21,8.6,4.24,5.79,3.24,55.89,50.3
인선이엔티(주),60150,14-Dec,44.96,41.36,44.39,34.6,0.2,0.29,80.56,96.71,33.18,36.61,0.37,-2.77,0.99,-5.84,0.49,-3.72,55.38,50.84
인선이엔티(주),60150,15-Dec,38.4,55.99,37.49,40.87,0.7,3.65,78.33,101.09,34.53,40.54,-3.57,-6.05,-8.02,-9.13,-4.54,-7.51,56.08,49.73
인선이엔티(주),60150,16-Dec,41.13,50.13,40.75,35.82,0.63,3.48,81.44,106.65,32.64,38.29,2.6,0.68,4.64,0.77,3.58,0.91,55.11,48.39
인선이엔티(주),60150,17-Dec,51.13,70.75,50.6,53.46,5.27,7.39,69.2,75.76,31.43,32.69,6.27,7.02,9.51,5.63,8.16,9.26,59.1,56.9
인선이엔티(주),60150,18-Dec,46.21,61.62,45.85,51.16,16.75,21.46,60.94,68.84,27.09,28.71,11.17,16.36,13.49,11.96,15.61,23.23,62.14,59.23
인선이엔티(주),60150,19-Dec,79.16,94.28,78.83,81.64,32.28,32.66,57.68,68.24,25.69,28.14,19.85,21.97,23.43,16.82,28.26,31.67,63.42,59.44
인지컨트롤스(주),23800,11-Dec,107.47,103.53,88.52,86.7,0.29,13.06,89.07,149.3,13.61,23.79,13.72,9.12,4.1,3.91,47.48,22.96,52.89,40.11
인지컨트롤스(주),23800,12-Dec,122.99,104.54,100.32,79.42,0.49,7.54,88.86,99.21,17.02,22.26,11.31,34.02,3.41,11.63,31.26,76.13,52.95,50.2
인지컨트롤스(주),23800,13-Dec,118.94,98.6,97.92,77.14,0.14,6.78,86.2,110.53,19.52,27.48,7.26,22.52,2.34,8.9,17.22,43.03,53.71,47.5
인지컨트롤스(주),23800,14-Dec,116.4,93.09,99.84,72.2,0.24,6.42,95.56,131.23,22.48,28.49,6.8,5.62,2.26,2.4,14.78,11.2,51.14,43.25
인지컨트롤스(주),23800,15-Dec,109.72,92.09,95.76,72.05,0.06,8.33,92.67,132.98,19.07,26.82,11.47,12.3,3.67,5.03,28.92,26.18,51.9,42.92
인지컨트롤스(주),23800,16-Dec,102.74,99,89.91,77.54,3.12,12.58,100.74,131.12,21.73,29,16.61,12.5,6.06,5.46,38.36,24.45,49.82,43.27
인지컨트롤스(주),23800,17-Dec,82.36,83.75,70.15,64.74,8.04,17.58,109.88,126.97,25.6,31.3,14,14.15,6,6.69,28.62,25.29,47.65,44.06
인지컨트롤스(주),23800,18-Dec,80.33,80.91,68.71,59.89,4.1,10.01,116.92,130.2,32.11,34.32,7.6,10.48,3.51,5.35,12.76,17.27,46.1,43.44
인지컨트롤스(주),23800,19-Dec,79.51,79.08,69.77,62.49,9.17,11.76,114.09,170.91,30.47,40.16,11.41,7.55,5.36,4.9,19.96,11.86,46.71,36.91
인천도시가스(주),34590,11-Dec,121.45,,121.34,,1.24,,144.45,,7.05,,11.84,,3.49,,99.19,,40.91,
인천도시가스(주),34590,12-Dec,109.24,,109.03,,7.7,,177.32,,5.67,,9.72,,3.16,,109.65,,36.06,
인천도시가스(주),34590,13-Dec,113.94,,113.79,,7.76,,156.31,,6.09,,8.86,,2.5,,88.68,,39.02,
인천도시가스(주),34590,14-Dec,139.93,,139.74,,30.42,,141.67,,5.79,,5.69,,1.58,,57.65,,41.38,
인천도시가스(주),34590,15-Dec,155.63,,155.33,,43.24,,109.47,,6.49,,9.06,,2.59,,73.02,,47.74,
인천도시가스(주),34590,16-Dec,141.95,,141.73,,58.61,,121.25,,5.61,,17.89,,6.86,,174.85,,45.2,
인천도시가스(주),34590,17-Dec,140.89,,140.68,,57.61,,127.7,,4.79,,16.65,,6.76,,194.91,,43.92,
인천도시가스(주),34590,18-Dec,177.86,178.04,177.53,177.71,52.56,52.92,92.98,93.16,5.17,5.17,-1.39,-16.05,-0.4,-4.61,-12.95,-149.83,51.82,51.77
인천도시가스(주),34590,19-Dec,183.1,183.61,182.58,183.09,57.9,58.69,96.99,97.5,9.57,9.58,0.51,0.36,0.16,0.11,2.64,1.86,50.76,50.63
인크로스(주),216050,16-Dec,191.57,191.79,191.57,191.79,6.38,6.57,93.55,93.65,0,0,2,6.74,2.78,9.38,0,0,51.67,51.64
인크로스(주),216050,17-Dec,175.47,184.05,175.47,184.05,16.07,16.64,101.46,101.71,0,0,5.39,5.45,9.63,9.34,0,0,49.64,49.58
인크로스(주),216050,18-Dec,186.06,191.41,186.06,191.41,21.91,22.46,82.99,92.74,0,0,2.2,2.66,3.96,4.34,0,0,54.65,51.88
인크로스(주),216050,19-Dec,166.47,172.5,166.47,172.5,9.92,10.93,112.53,119.43,0.48,0.64,0.53,1.04,1.32,2.37,58.18,89.1,47.05,45.57
인탑스(주),49070,11-Dec,194.42,180.7,187.73,170.38,15.45,23.4,35.37,49.14,10.21,8.99,27.66,32.59,6.54,7.12,70.8,119.39,73.87,67.05
인탑스(주),49070,12-Dec,173.59,148.42,161.36,131.14,17.23,24.91,43.25,62.38,16.96,13.9,9.86,19.86,2.37,4.23,17.56,54.88,69.81,61.58
인탑스(주),49070,13-Dec,376.32,211.46,334.44,176.2,215.39,93.05,16.99,34.66,3.37,2.49,57.17,47.61,6.82,6.01,246.28,491.59,85.48,74.26
인탑스(주),49070,14-Dec,264.43,198.71,238.62,173.5,40.82,56.85,23.95,39.26,3.88,2.86,33.01,36.98,8.46,7.86,164.14,364.04,80.68,71.81
인탑스(주),49070,15-Dec,315.51,243.45,310.5,234.51,111.07,97.42,19.15,29.57,9.02,6.62,15.46,37.19,4.02,6.78,27.55,128.2,83.93,77.18
인탑스(주),49070,16-Dec,274.38,171.3,266.55,160.33,8.66,32.83,18.98,47.3,5.2,9.41,45.51,28.53,23.01,9.25,139.69,97.33,84.05,67.89
인탑스(주),49070,17-Dec,252.03,203.05,240.84,189.31,43.68,62.28,21.87,40.99,9.71,11.67,32.08,26.54,15.04,6.78,59.3,66.12,82.05,70.93
인탑스(주),49070,18-Dec,265.76,212.52,253.41,197.29,44.36,62.26,19.14,37.35,8.05,9.07,18.26,28.38,7,6.87,36.41,85.04,83.94,72.81
인탑스(주),49070,19-Dec,244.6,249.28,228.86,232.87,51.78,76.34,21.39,32.88,7.74,6.84,27.39,47.82,8.95,9,62.33,173.06,82.38,75.26
인터지스(주),129260,11-Dec,103.23,111.8,101.59,110.16,13.16,21.66,60.32,62.52,18.17,19.84,16.36,15.79,5.01,5.18,33.9,30.61,62.38,61.53
인터지스(주),129260,12-Dec,94.28,94.62,89.44,90.1,6.12,10.38,123.16,132.3,38.46,39.9,13.22,12.95,7.44,7.49,18.97,18.48,44.81,43.05
인터지스(주),129260,13-Dec,104.73,106.03,100.41,101.78,2.93,6.45,156.84,146.83,43.74,41.57,8.68,8.5,4.48,4.42,12.11,12.16,38.93,40.51
인터지스(주),129260,14-Dec,93.23,97.64,83.95,88.31,1.65,3.02,165.84,150.98,42.36,40.52,3.38,2.43,1.82,1.27,4.98,3.6,37.62,39.84
인터지스(주),129260,15-Dec,105.39,104.52,103.04,102.18,6.34,8.29,159.48,146.19,38.44,36,0.57,0.24,0.3,0.13,0.91,0.4,38.54,40.62
인터지스(주),129260,16-Dec,92.73,92.01,91.47,90.72,3.31,5.67,145.28,132.83,36.32,33.89,1.2,1.92,0.77,1.21,1.96,3.23,40.77,42.95
인터지스(주),129260,17-Dec,123.13,129.2,122.01,127.87,13.77,16.41,117.34,109.67,32.97,30.76,6.18,6.86,3.41,3.64,10.11,11.67,46.01,47.69
인터지스(주),129260,18-Dec,95.28,102.74,93.28,100.49,7.96,10.87,118.7,110.47,39.12,36.14,2.06,3.28,1.11,1.64,2.86,4.76,45.72,47.51
인터지스(주),129260,19-Dec,104.24,104.87,101.72,102.47,4.62,9.28,128.46,133.1,40.52,40.44,-1.06,1.78,-0.52,0.89,-1.46,2.52,43.77,42.9
인포뱅크(주),39290,11-Dec,238.91,,238.91,,102.73,,36.85,,0,,5.18,,1.22,,0,,73.07,
인포뱅크(주),39290,12-Dec,199.63,,199.63,,88.79,,35.88,,0,,24.79,,5.63,,0,,73.59,
인포뱅크(주),39290,13-Dec,248.92,242.76,248.67,242.32,95.69,89.2,33.5,35.95,0,0,4.66,-25.58,1.1,-5,0,0,74.91,73.55
인포뱅크(주),39290,14-Dec,228.98,210.99,228.98,210.74,72.04,60.58,34.55,42,0,1.17,-25.22,-18.85,-5.72,-3.84,0,-476.25,74.32,70.42
인포뱅크(주),39290,15-Dec,210.96,208.08,210.96,208.05,64.96,61.22,31.32,34.77,0,0.74,0.07,0.22,0.01,0.04,0,7.52,76.15,74.2
인포뱅크(주),39290,16-Dec,210.52,203.41,210.52,203.39,100.35,90.1,34.36,38.78,0,0.41,27.5,25.8,5.8,4.77,0,1745.28,74.43,72.05
인포뱅크(주),39290,17-Dec,226.7,213.46,226.7,213.45,111.36,90.52,27.95,33.7,0,0.41,30.37,25.98,5.45,4.03,0,1601.74,78.15,74.79
인포뱅크(주),39290,18-Dec,213,202.15,213,202.15,85.02,67.84,28.92,34.6,0,0.4,17.71,12.64,3.47,2,0,812.05,77.57,74.3
인포뱅크(주),39290,19-Dec,214.44,221.88,214.44,221.88,88.45,81.31,28.52,31.31,0.34,0.86,18.08,16.97,3.61,2.47,1174.66,473.12,77.81,76.16
인화정공(주),101930,11-Dec,157.23,154.04,113.09,113.9,11.19,14.98,36.68,44.61,16.07,17.53,31.75,26.79,15.98,16.44,53.03,47.16,73.17,69.15
인화정공(주),101930,12-Dec,133.52,146.83,107.69,120.56,17.34,24.05,57.65,66.15,30.09,31.61,16.78,14.99,16.81,13.55,20.39,18.88,63.43,60.19
인화정공(주),101930,13-Dec,128.13,83.46,105.86,71.13,27.97,16.53,59.33,110.07,29.73,40.17,17.04,7.78,23.87,13.85,21.34,10.14,62.76,47.6
인화정공(주),101930,14-Dec,84.37,94.41,68.75,61.3,15.05,12.12,58.2,115.15,31.28,44.2,16.8,4.01,21.69,5.24,19.76,4.86,63.21,46.48
