회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),자산(*)(IFRS)(천원),재고자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),단기차입금(*)(IFRS)(천원),장기차입금(*)(IFRS)(천원),유동성장기부채(*)(IFRS)(천원),사채(*)(IFRS)(천원),매출채권(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),재고자산(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),단기차입금(IFRS연결)(천원),장기차입금(IFRS연결)(천원),유동성장기부채(*)(IFRS연결)(천원),사채(IFRS연결)(천원),매출채권(IFRS연결)(천원)
(주)ES큐브,50120,13-Dec,32518902,2690545,47509654,426328,43712820,3796835,0,0,0,0,2846445,38357211,3630549,47137573,6264936,42372440,4765132,0,0,0,0,4935099
(주)ES큐브,50120,14-Dec,21477612,3055060,44914173,264950,41226335,3687837,0,0,0,0,3093857,46214758,6002775,56611836,6084161,49628091,6983745,0,0,0,0,10542241
(주)ES큐브,50120,15-Dec,22590313,1792096,47123684,397788,44872641,2251042,0,0,0,0,2055434,41180599,5378364,55620280,6783417,49654460,5965820,0,0,0,0,7805190
(주)ES큐브,50120,16-Dec,43388800,4569554,104459992,420745,69832373,34627619,0,28600000,1200000,0,2820018,50885945,3406254,105164626,7447857,71696122,33468504,0,0,1200000,0,4142905
(주)ES큐브,50120,17-Dec,44761949,4085637,104850192,408271,71398467,33451725,0,27400000,1200000,0,2573314,51038158,3702478,105892131,8346570,72816880,33075251,0,0,1200000,0,3886201
(주)ES큐브,50120,18-Dec,29054833,37696219,108481764,560371,66518631,41963133,0,2100000,25200000,0,3016721,45061626,37613190,112430896,9236879,70748607,41682289,0,0,25200000,0,4655667
(주)ES큐브,50120,19-Dec,24298462,54789915,136065488,468610,53986331,82079157,0,24900000,1200000,0,2610301,359030693,230135454,463958680,7648032,74038512,389920168,0,0,1200000,0,212246240
(주)HJ중공업,97230,11-Dec,2183437000,1800533000,5857119000,183693000,1874877000,3982242000,364466000,178967000,826382000,1616385000,831799000,2391530000,2482598000,7036680000,360584000,1866848000,5169832000,0,0,1160752000,0,283789000
(주)HJ중공업,97230,12-Dec,2419666000,2125376000,5938108000,163272000,1863529000,4074579000,311804000,315044000,1201267000,1223555000,955409000,2274211000,2448324000,6585093000,223809000,1715516000,4869577000,0,0,1351456000,0,268734000
(주)HJ중공업,97230,13-Dec,1949615000,2490138000,5839633000,489464000,1804609000,4035024000,291859000,588662000,1534343000,522765000,285995000,2788908000,3284862000,6683379000,601781000,1638998000,5044381000,0,0,1924102000,0,245971000
(주)HJ중공업,97230,14-Dec,1858441000,2203465000,5469810000,459613000,1761886000,3707924000,318982000,904138000,945403000,250000000,384263000,2647534000,2843001000,6470284000,655829000,1573076000,4897208000,0,0,1242328000,0,294422000
(주)HJ중공업,97230,15-Dec,1622994000,2558441000,4638381000,721779000,1377529000,3260852000,529090000,224253000,1274163000,150000000,234552000,2429499000,3430218000,5914637000,873978000,1368589000,4546048000,0,0,1611587000,0,203499000
(주)HJ중공업,97230,16-Dec,1709538000,1598996000,3921561000,518530000,904150000,3017411000,167724000,970466000,783837000,193711000,242278000,2372221000,2636927000,5256464000,675011000,895183000,4361281000,0,0,1167460000,0,134921000
(주)HJ중공업,97230,17-Dec,1390569000,2532122000,3312303000,655299000,563410000,2748893000,105621000,5497000,1693008000,0,148699000,1894161000,3329421000,4206655000,709533000,577198000,3629457000,0,0,2154798000,0,130629000
(주)HJ중공업,97230,18-Dec,1382999000,1490510000,2388369000,519388000,-398930000,2787299000,104816000,1140192000,474681000,25000000,102682000,1720906000,2140149000,2733620000,519198000,-708186000,3441806000,0,0,475430000,0,109666000
(주)HJ중공업,97230,19-Dec,1299550000,1840367000,2465650000,363759000,247272000,2218378000,0,3927000,937332000,0,175735000,1300538000,1845223000,2470222000,363759000,244994000,2225228000,0,0,940828000,0,186684000
(주)MH에탄올,23150,11-Dec,26253473,66482839,135927085,4542443,56161251,79765833,63015867,8088960,1203100,0,8748707,45677724,78266518,134206851,9734817,42667338,91539513,0,0,68469701,0,8757548
(주)MH에탄올,23150,12-Dec,23099890,67402817,139200817,5306016,58712944,80487873,64484158,7613360,475600,0,10109892,50009828,81625166,134385813,20566965,39678259,94707555,0,0,475600,0,10118103
(주)MH에탄올,23150,13-Dec,25868582,67842982,122520742,6094594,47119925,75400817,62912838,7181760,1497164,0,10664555,43178092,75260635,129697936,12486229,45885523,83812413,0,0,2253462,0,10691393
(주)MH에탄올,23150,14-Dec,28019052,31619104,85253876,6986598,52507884,32745993,28450064,732160,225600,0,10379733,28731429,31619269,85534839,6986598,52788681,32746158,0,0,225600,0,10379733
(주)MH에탄올,23150,15-Dec,21758814,20538474,78691328,3603074,57569789,21121539,18000000,484060,135600,0,11080407,22500870,20538639,78996052,3603074,57884347,21111704,0,0,135600,0,11080407
(주)MH에탄올,23150,16-Dec,18955978,7640583,72025138,5538540,63257513,8767625,5000000,348460,135600,0,9965259,19709368,7640748,72339673,5538540,63581883,8757790,0,0,135600,0,9965259
(주)MH에탄올,23150,17-Dec,18235352,15540676,107437079,5502545,64698932,42738147,11203421,25212860,135600,0,10589508,84767703,189894170,500180086,5608722,106837344,393342742,0,0,42159638,0,10887252
(주)MH에탄올,23150,18-Dec,18385099,13740951,109656889,6430326,68471529,41185360,10482447,25077260,0,0,10266287,29576016,141080352,440177523,6538026,91585473,348592051,0,0,9680073,0,10529867
(주)MH에탄올,23150,19-Dec,18130225,14251549,101058662,8081383,59477642,41581021,10692858,25000000,0,0,9124637,32814839,282350933,451474451,8173323,79389077,372085374,0,0,141398140,0,9499084
(주)SH에너지화학,2360,11-Dec,47641848,32842749,102383199,11114123,64498684,37884515,28921046,181920,0,0,28469011,50355479,34076575,104710740,11114123,65242326,39468414,0,0,0,0,29083550
(주)SH에너지화학,2360,12-Dec,48762275,28724217,102492810,14210523,64888612,37604198,24066914,4000000,500000,0,29170923,50509179,29499813,103690070,14210523,64881202,38808867,0,0,500000,0,30307562
(주)SH에너지화학,2360,13-Dec,57773554,34930123,109984767,11944305,69781889,40202877,26982012,500000,500000,0,33105701,59051785,35131167,110488951,11944305,69599141,40889810,0,0,500000,0,33797271
(주)SH에너지화학,2360,14-Dec,55486941,20421353,109098264,13898172,83404299,25693965,9568698,0,0,0,32478430,60325646,20681148,110741407,13898172,84237197,26504210,0,0,0,0,33429222
(주)SH에너지화학,2360,15-Dec,63737267,16794017,114048206,11416122,90740136,23308070,6823233,0,0,0,31405845,68213722,17080931,115520726,11899473,91646221,23874505,0,0,0,0,32536497
(주)SH에너지화학,2360,16-Dec,79584275,12205868,122956894,10801243,103083032,19873862,3500000,0,0,0,44371296,84222915,12512423,124488724,11572141,104088887,20399837,0,0,0,0,44363775
(주)SH에너지화학,2360,17-Dec,79139030,8386725,123261552,18561488,105717970,17543581,3500000,0,0,0,29569635,87597479,8284440,125312154,19985599,107693472,17618682,0,0,0,0,32135522
(주)SH에너지화학,2360,18-Dec,77591484,6653981,120895795,20857092,104065473,16830322,3500000,0,0,0,26954657,85758694,6658546,122434685,22253999,105390892,17043794,0,0,0,0,28065346
(주)SH에너지화학,2360,19-Dec,74793897,7038413,121126250,15888341,97386214,23740037,3500000,4800000,0,0,18332571,83558867,7524603,123415832,16753438,98999976,24415856,0,0,0,0,19343406
(주)SIMPAC,9160,11-Dec,151220422,116922857,296953131,26353233,155833324,141119807,33556016,10000000,0,0,61101857,152885455,116979241,310879328,26468261,168941269,141938059,0,0,0,0,61396431
(주)SIMPAC,9160,12-Dec,150643335,108043478,307366684,25281451,177830482,129536202,30338486,10000000,0,0,63906443,152757766,108358727,318665505,25350698,187860952,130804553,0,0,0,0,64410349
(주)SIMPAC,9160,13-Dec,106534703,133732141,349836891,25606746,197900866,151936024,57162310,6666640,2499990,0,70594150,108635043,133795401,361985890,25646140,208831047,153154843,0,0,2499990,0,70776019
(주)SIMPAC,9160,14-Dec,118044851,116089000,329325876,31897827,203904919,125420957,25004397,2499990,3333320,0,65389652,144850453,136708331,381939281,40715808,219125252,162814028,0,0,3333320,0,85807726
(주)SIMPAC,9160,15-Dec,138074968,142954454,369348917,48860928,220087525,149261391,40000000,0,2499990,0,63243462,174086524,169308019,422833445,56208760,232007841,190825603,0,0,2499990,0,92407160
(주)SIMPAC,9160,16-Dec,138253630,130874395,366245273,41542910,228959172,137286101,10000000,0,30000000,0,49480584,176778523,155344858,417865468,45959349,240416530,177448939,0,0,30000000,0,82187792
(주)SIMPAC,9160,17-Dec,124800057,114191470,343005145,34297232,223781988,119223157,15000000,0,35000000,0,69293781,150671614,130651105,381158251,39255148,240826100,140332152,0,0,35041250,0,92525495
(주)SIMPAC,9160,18-Dec,273219151,207957388,628334175,103871365,411119510,217214665,95000000,0,8250000,0,58586618,310736335,228518804,681750819,110042965,435032869,246717950,0,0,8305000,0,83584396
(주)SIMPAC,9160,19-Dec,224313300,178141755,608693104,69944925,419215968,189477136,102000000,0,0,0,47263174,289195402,219489571,679145850,88166502,441195485,237950364,0,0,55000,0,70072876
(주)SNT에너지,100840,11-Dec,145463387,96002453,276511841,15421719,160595865,115915976,20000000,0,0,0,61985605,,,,,,,,,,,
(주)SNT에너지,100840,12-Dec,161463967,88443397,292802033,17407006,183306309,109495724,0,0,0,0,55907590,,,,,,,,,,,
(주)SNT에너지,100840,13-Dec,181309369,91989174,311675279,17793150,198164671,113510608,0,0,0,0,41261252,,,,,,,,,,,
(주)SNT에너지,100840,14-Dec,170494610,76613085,304511816,17747389,207712504,96799312,0,0,0,0,49187725,,,,,,,,,,,
(주)SNT에너지,100840,15-Dec,184059424,64293369,316196096,10693980,231399939,84796156,0,0,0,0,64863275,,,,,,,,,,,
(주)SNT에너지,100840,16-Dec,211766053,102181702,348042346,6779276,229799567,118242778,0,0,0,0,48869506,,,,,,,,,,,
(주)SNT에너지,100840,17-Dec,172919603,49128545,300266693,2324389,233817326,66449368,0,0,0,0,51310402,,,,,,,,,,,
(주)SNT에너지,100840,18-Dec,155524318,31555307,280991534,5692284,231276490,49715044,0,0,0,0,29295256,,,,,,,,,,,
(주)SNT에너지,100840,19-Dec,202225767,65138557,331391237,10124894,245545053,85846184,0,0,0,0,98456397,204986584,67469967,333897235,10208805,244954910,88942325,0,0,83352,0,83894725
(주)SNT홀딩스,36530,11-Dec,64671576,199700,388123974,0,387839074,284900,0,0,0,0,677865,1041841182,597785981,2124828265,274834022,1311007481,813820784,0,0,653761,0,404578388
(주)SNT홀딩스,36530,12-Dec,40740917,165833,388964716,0,388611726,352990,0,0,0,0,659958,998857779,540250663,2074903906,280540811,1318022867,756881039,0,0,5705221,0,404874970
(주)SNT홀딩스,36530,13-Dec,49212139,306090,397336142,0,396851717,484426,0,0,0,0,624553,1070812404,569273848,2149176237,311174402,1374365240,774810996,0,0,5663116,0,364300144
(주)SNT홀딩스,36530,14-Dec,47079948,245998,399244416,0,398863036,381380,0,0,0,0,608494,994978341,477795324,2039388864,283952471,1356040938,683347926,0,0,6012827,0,318803347
(주)SNT홀딩스,36530,15-Dec,100040105,8658519,430584006,0,421925486,8658519,0,0,0,0,647243,1140793639,433769566,2169311305,268780766,1529249091,640062214,0,0,493893,0,317287946
(주)SNT홀딩스,36530,16-Dec,97449826,318763,427001710,0,426682947,318763,0,0,0,0,647920,1205349271,487107956,2210178425,236908975,1530892611,679285814,0,0,431288,0,331347025
(주)SNT홀딩스,36530,17-Dec,98229088,299279,425435423,0,425136143,299279,0,0,0,0,558857,1187727595,448821933,2146174938,215870141,1519293154,626881784,0,0,191570,0,317573551
(주)SNT홀딩스,36530,18-Dec,89557460,231691,422804813,0,422573122,231691,0,0,0,0,595784,1168023374,381612594,2113834573,220256725,1503275496,610559077,0,0,141570,0,282698019
(주)SNT홀딩스,36530,19-Dec,31735933,233270,417172874,0,416939604,233270,0,0,0,0,570175,1266526398,405603647,2236679025,229809615,1625933047,610745978,0,0,141570,0,323871429
(주)STX,11810,11-Dec,993206000,1568777000,3302248000,240418000,1164648000,2137600000,657305000,115350000,334734000,446356000,433389000,1430457000,2041868000,5234175000,315306000,1915942000,3318233000,0,0,381476000,0,549558000
(주)STX,11810,12-Dec,856988000,1821548000,3226878000,108537000,1123534000,2103344000,749942000,97993000,540299000,185964000,407542000,1484305000,2363189000,5067029000,182590000,1506639000,3560390000,0,0,592225000,0,585650000
(주)STX,11810,13-Dec,640293000,1071743000,1086567000,47749000,-522090000,1608657000,474021000,391256000,350280000,144989000,264240000,793607000,1278680000,1342520000,94076000,-509663000,1852183000,0,0,350286000,0,318920000
(주)STX,11810,14-Dec,728283000,671976000,1070433000,148535000,54894000,1015539000,488720000,214533000,40313000,153970000,240745000,893610000,788697000,1255002000,207648000,93662000,1161340000,0,0,40319000,0,231173000
(주)STX,11810,15-Dec,663016000,677923000,1057543000,143454000,72316000,985227000,500659000,165217000,36560000,139919000,192082000,902119000,866685000,1267224000,316312000,72342000,1194882000,0,0,36566000,0,196846000
(주)STX,11810,16-Dec,441306000,914419000,627686000,139765000,-328883000,956569000,510241000,30940000,185474000,0,225461000,486347000,974743000,707709000,226131000,-330596000,1038305000,0,0,185474000,0,151385000
(주)STX,11810,17-Dec,349891000,453983000,520393000,103343000,44710000,475683000,204108000,19343000,75881000,0,148268000,475786000,553981000,627542000,181620000,42560000,584982000,0,0,75881000,0,150002000
(주)STX,11810,18-Dec,297842000,361935000,446758000,89120000,62213000,384545000,259918000,22595000,2954000,0,124416000,422861000,463598000,554061000,129417000,64028000,490033000,0,0,2953000,0,168448000
(주)STX,11810,19-Dec,292473000,377150000,462734000,89664000,50616000,412118000,248602000,34213000,10236000,0,149459000,386401000,439806000,560107000,118778000,56291000,503816000,0,0,12572000,0,184444000
(주)TCC스틸,2710,11-Dec,163515113,143961450,407743559,76580688,205616971,202126588,93982325,25483900,7514200,0,67618018,183481284,165589918,454329510,79633257,225441968,228887542,0,0,8287910,0,80665225
(주)TCC스틸,2710,12-Dec,168674581,115747321,438642951,75866000,209755733,228887219,51793337,57343600,23040300,20000000,65092634,218440703,191715329,547013976,100648536,225998781,321015196,1283483,0,39293667,0,71112902
(주)TCC스틸,2710,13-Dec,150092488,98538725,444204925,62722660,210086242,234118683,30522560,81381440,32962160,20000000,56753518,220034732,155751890,543708595,117184576,205738102,337970494,0,0,34273887,0,68316114
(주)TCC스틸,2710,14-Dec,141191905,189566139,461297588,59114758,210093654,251203934,82191918,28114780,70666660,0,60593854,233224033,283660429,551000563,124343812,189038004,361962559,0,0,108087100,0,86970515
(주)TCC스틸,2710,15-Dec,202116240,121276743,330651742,45683627,76555951,254095791,29010848,112083700,0,17000000,42872200,240184174,153614700,376394571,48965898,86012476,290382095,0,0,250000,0,67719623
(주)TCC스틸,2710,16-Dec,97007914,77521428,250878191,44890754,92623510,158254682,30606252,59537000,0,17000000,48126701,120777516,94244692,282914735,51850499,103337634,179577101,0,0,482480,0,57654611
(주)TCC스틸,2710,17-Dec,101914014,148607324,248896237,48077587,89627045,159269192,35703547,0,86125783,0,43217757,120243911,160048884,278692540,52771855,100915803,177776736,0,0,86602633,0,48408783
(주)TCC스틸,2710,18-Dec,128625665,82038987,268135677,62280830,98351707,169783970,40134438,74888608,2434800,0,41140973,152165969,93172096,304781579,69197191,112246210,192535369,0,0,2613540,0,42246665
(주)TCC스틸,2710,19-Dec,121879909,152915323,270265082,67392895,97501452,172763630,48254679,4363000,74888608,0,33268239,148991647,165995910,314210087,72619098,116843135,197366953,0,0,74888608,0,45242999
(주)가비아,79940,11-Dec,9245779,11953563,37295822,14450,24298687,12997135,0,953300,2826640,0,1964346,28837190,13905604,64954440,14450,48665742,16288697,0,0,2826640,0,4866865
(주)가비아,79940,12-Dec,9613034,10723878,51795749,92459,31165211,20630538,1000000,9666660,786640,0,2041083,31997486,14858349,85244515,248459,58945247,26299269,0,0,786640,0,6524566
(주)가비아,79940,13-Dec,10360239,11588806,52151784,81039,34822978,17328806,0,5500000,4166660,0,1986939,37411881,14999568,91231294,93612,68600227,22631067,0,0,4166660,0,6448247
(주)가비아,79940,14-Dec,14916105,13161566,55984243,0,38147677,17836566,3000000,4675000,825000,0,2648057,41920706,16229926,98544072,0,75509702,23034370,0,0,825000,0,0
(주)가비아,79940,15-Dec,17436488,9687159,57657418,0,42470259,15187159,0,5500000,0,0,2327391,52239105,13210992,105081568,0,84096148,20985420,0,0,0,0,8120801
(주)가비아,79940,16-Dec,12237594,10247269,61160981,0,45413712,15747269,0,5500000,0,0,2458491,60241586,20386590,125796754,1363738,95951841,29844914,0,0,0,0,14103577
(주)가비아,79940,17-Dec,15116578,17323452,64986436,0,47662984,17323452,0,0,5500000,0,2897556,66113388,29400833,133382584,1675464,99896520,33486064,0,0,5500000,0,19164658
(주)가비아,79940,18-Dec,18388749,18089528,69315988,0,49832912,19483076,5500000,1000000,0,0,2873894,78058272,29792809,151440505,1982294,114187490,37253015,0,0,330000,0,20324111
(주)가비아,79940,19-Dec,13602872,20260391,82964911,0,54084066,28880845,3000000,4910996,0,0,3227148,86880807,43098923,199916131,2643604,134959139,64956993,0,0,0,0,25159207
(주)강스템바이오텍,217730,15-Dec,18896590,2965591,24982626,334913,21237036,3745591,287750,780000,0,0,298840,,,,,,,,,,,
(주)강스템바이오텍,217730,16-Dec,37966496,3231048,47441769,582808,22976911,24464858,260000,520000,0,30000000,170110,,,,,,,,,,,
(주)강스템바이오텍,217730,17-Dec,24316617,4000962,44508729,1725225,24668128,19840601,0,4260000,260000,14000000,173608,25246012,6368374,47198979,1725225,24482163,22716816,0,0,560000,0,440984
(주)강스템바이오텍,217730,18-Dec,44071609,13802351,66184838,501972,47944961,18239878,0,4000000,11482803,0,1024620,48992790,20056267,73194018,1918575,47581374,25612644,0,0,11566136,0,2038576
(주)강스템바이오텍,217730,19-Dec,50136013,15296868,98625925,34319,70845209,27780716,0,4000000,0,0,1024806,55408095,20598774,113643697,266393,68719236,44924460,0,0,83333,0,1209654
(주)강원랜드,35250,11-Dec,1116717650,439575361,2730283806,2245975,2278202202,452081605,0,0,0,0,6107094,1163791156,440884890,2711401782,2245975,2257362696,454039086,0,0,0,0,6134126
(주)강원랜드,35250,12-Dec,1117338850,516757053,2915385756,1200611,2383160603,532225153,0,0,0,0,6916800,1165450728,518388305,2906655321,1200611,2372026990,534628331,0,0,0,0,7667585
(주)강원랜드,35250,13-Dec,1032979185,568327002,3105430200,1493306,2523962938,581467261,0,0,0,0,7277032,1080401909,570217325,3102036846,1493306,2517696496,584340350,0,0,0,0,7394704
(주)강원랜드,35250,14-Dec,1349601870,619817290,3380461682,1204918,2716175018,664286664,0,0,0,0,6379925,1371825587,624516570,3375127289,1204918,2705357485,669769805,0,0,0,0,6582920
(주)강원랜드,35250,15-Dec,1736167993,662837030,3688060027,1621646,2997442337,690617690,0,0,0,0,5366515,1750420316,664599978,3690791830,1621646,2997755205,693036625,0,0,0,0,5436891
(주)강원랜드,35250,16-Dec,1799026863,717426075,3975979890,1309513,3252738063,723241827,0,0,0,0,5028255,1809513458,718893173,3978987574,1309513,3252727459,726260115,0,0,0,0,5089200
(주)강원랜드,35250,17-Dec,2155754572,680591144,4182527382,1299617,3500789656,681737727,0,0,0,0,5425603,2164296051,681337932,4185657487,1299617,3501235933,684421554,0,0,0,0,5442780
(주)강원랜드,35250,18-Dec,1749493012,635168405,4229630541,1143581,3586452533,643178007,0,0,0,0,10519131,1759033105,636028473,4231241354,1148805,3586777089,644464265,0,0,0,0,10584690
(주)강원랜드,35250,19-Dec,1868365557,650507914,4436461953,3631307,3718433001,718028952,0,0,0,0,8599415,1878191161,651342607,4438119306,3636529,3717759076,720360229,0,0,0,0,8657399
(주)강원에너지,114190,11-Nov,47950975,29049482,53719067,3989692,24502434,29216633,0,0,0,0,12650936,,,,,,,,,,,
(주)강원에너지,114190,12-Dec,80491240,52980413,89258208,3808870,36107930,53150277,0,0,6102392,0,42550425,,,,,,,,,,,
(주)강원에너지,114190,13-Dec,61556228,26561224,72441333,2086978,45877155,26564178,0,0,3152525,0,16589758,,,,,,,,,,,
(주)강원에너지,114190,14-Dec,48800730,16587078,67037639,1736909,50445491,16592147,0,0,0,0,26216322,,,,,,,,,,,
(주)강원에너지,114190,15-Dec,58744703,26044865,80939019,1233999,54880924,26058095,0,0,0,0,16786020,62927388,18860326,85457457,1233999,56583901,28873556,0,0,0,0,16786020
(주)강원에너지,114190,16-Dec,49882033,17100077,70850137,335220,53746356,17103781,0,0,0,0,28125754,53716336,12090212,77186606,335220,55088690,22097916,0,0,0,0,28125754
(주)강원에너지,114190,17-Dec,66557788,36681993,87781416,361382,47117020,40664397,0,0,0,2813494,47160876,68068421,33693980,93179394,361382,48303010,44876384,0,0,961000,0,47160876
(주)강원에너지,114190,18-Dec,70097814,40299772,89619750,543737,49286354,40333396,0,0,0,0,43399528,70556730,43608244,93845576,543737,50203707,43641869,0,0,0,0,43399528
(주)강원에너지,114190,19-Dec,30346449,27565065,55106032,118784,22904034,32201998,0,3320000,0,0,20063616,30544232,30840573,56602063,118784,21124556,35477506,0,0,0,0,20063616
(주)갤럭시아에스엠,11420,11-Dec,17322791,12001627,40711969,0,24539613,16172356,1900000,0,4129604,0,6130238,24658098,15665609,45110356,20209,25274017,19836339,0,0,4129604,0,7628919
(주)갤럭시아에스엠,11420,12-Dec,21665386,12435097,40169876,0,25153401,15016475,1400000,0,1566217,0,5251377,24752609,13440442,43979072,37487,25907252,18071820,0,0,1566217,0,4791513
(주)갤럭시아에스엠,11420,13-Dec,15680160,9491278,34158874,0,22472626,11686248,1400000,0,527650,0,4769683,19899780,13503615,37636664,126351,21493102,16143563,0,0,527650,0,4956683
(주)갤럭시아에스엠,11420,14-Dec,21910144,14705118,40528250,404356,23402468,17125782,1400000,0,1231104,0,6620157,26742964,17868979,45274078,508736,23205508,22068570,0,0,1801104,0,6615820
(주)갤럭시아에스엠,11420,15-Dec,40480215,14961439,67196553,0,50665218,16531335,0,0,1377100,0,6445375,44426010,16873228,68686992,11280,49739042,18947950,0,0,1377100,0,4611248
(주)갤럭시아에스엠,11420,16-Dec,33508731,9845511,55825556,0,44846832,10978725,0,0,0,0,6515454,37929417,12464561,58444606,0,44846832,13597774,0,0,420000,0,6431047
(주)갤럭시아에스엠,11420,17-Dec,25522603,7871709,48958128,0,40494336,8463792,0,0,0,0,7481985,28750883,8744690,49831109,0,40494336,9336773,0,0,0,0,7542791
(주)갤럭시아에스엠,11420,18-Dec,14317048,6429460,33337692,0,26797332,6540360,0,0,0,0,5719122,14251248,6670268,33253331,0,26472162,6781168,0,0,0,0,5719635
(주)갤럭시아에스엠,11420,19-Dec,13644588,6311576,28241598,0,21798750,6442848,0,0,0,0,5897430,13644588,6311576,28241598,0,21798750,6442848,0,0,176622,0,5897430
(주)경농,2100,11-Dec,85897543,24782041,176741869,70007203,146016982,30724888,0,57682,8718,0,9714905,94363834,24871768,173774102,70194121,142986220,30787882,0,0,8718,0,9818596
(주)경농,2100,12-Dec,88973571,45244293,203467698,69708618,151500247,51967451,15672000,48203,9479,0,11173839,142516976,102878086,269412832,102583675,151738994,117673838,0,0,9479,0,18805441
(주)경농,2100,13-Dec,90491612,40577371,214988593,70268926,162696463,52292130,8962308,6635226,11998,0,13260133,129526582,72472377,255984725,98860077,163157512,92827213,0,0,11998,0,22766814
(주)경농,2100,14-Dec,92163573,46610936,230870852,69968941,168998955,61871897,12647505,9302713,629653,0,15336315,139646908,90426180,284623063,98308244,168915900,115707163,0,0,629654,0,26488328
(주)경농,2100,15-Dec,110823037,75250424,265109291,84302523,173056378,92052914,36640787,10653500,3874000,0,19475979,161184139,114383542,316341853,115444315,174667648,141674205,0,0,3874000,0,29950451
(주)경농,2100,16-Dec,113338004,75688103,266622289,89356248,176722752,89899537,35583115,6779500,3874000,0,20474340,156061222,112348070,320915151,115876266,183969132,136946019,0,0,3874000,0,33292892
(주)경농,2100,17-Dec,114661596,78430974,268967010,91796107,182959158,86007852,13876102,2905500,3874000,0,21342674,163437464,121066567,335873898,119704437,192152986,143720912,0,0,7222663,0,34293741
(주)경농,2100,18-Dec,124295854,86896477,285031873,91526504,187066687,97965187,23632398,0,2905500,0,24098405,169982099,128301300,357260541,120967753,201453891,155806650,0,0,0,0,34470614
(주)경농,2100,19-Dec,138697201,80682497,297197088,101542875,190892614,106304474,35282865,16000000,0,0,22948270,185020093,122608005,370874091,133714688,201885272,168988819,0,0,3500000,0,34654361
(주)경동나비엔,9450,11-Dec,109967953,74711381,224373470,41637076,143268094,81105376,0,112800,150400,0,45321567,129512842,81664623,263211016,60788326,168114574,95096442,0,0,325782,0,36210869
(주)경동나비엔,9450,12-Dec,123218302,87833093,254627468,33893618,152201349,102426119,0,7460000,112800,0,52865768,145371681,100189444,299729837,59527947,175875394,123854443,0,0,284395,0,37720771
(주)경동나비엔,9450,13-Dec,104914630,132677192,301475800,37417214,161494784,139981016,25000000,2219700,444300,0,56666418,134043087,149468556,354779867,71724409,187280988,167498879,0,0,1092031,0,38993744
(주)경동나비엔,9450,14-Dec,134136648,156677220,331089242,40963230,167984480,163104762,68900000,1331820,887880,0,77167697,159947056,186324883,401658957,83525372,190021880,211637077,0,0,3576200,0,41167793
(주)경동나비엔,9450,15-Dec,129837058,136609355,324848990,39239496,185208256,139640734,31402650,443940,887880,0,80824192,158254944,177125715,402084368,87185691,206076609,196007760,0,0,5342120,0,40720959
(주)경동나비엔,9450,16-Dec,145915928,135099803,347643876,41128987,210193123,137450753,0,0,0,0,85914718,175420277,177489101,429754702,89997026,238762190,190992511,0,0,4023970,0,51051560
(주)경동나비엔,9450,17-Dec,175839342,159637322,391400492,57016736,222028494,169371998,15250000,0,0,0,99173501,230894567,219839746,503697210,110374505,256506497,247190712,0,0,4203800,0,78968890
(주)경동나비엔,9450,18-Dec,209454208,191253920,440513661,74930222,240355951,200157710,52900000,0,0,0,120493677,287001959,275122471,583595818,150049770,280103616,303492202,0,0,3532661,0,94866914
(주)경동나비엔,9450,19-Dec,214093729,183748685,461607017,66299991,254559521,207047496,29500000,10000000,0,0,143343920,274279157,270253541,609808343,138114361,301042624,308765719,0,0,5924135,0,96284740
(주)경동도시가스,267290,17-Dec,374489353,334399752,707917077,1111165,292628586,415288491,0,12987389,1884553,0,263643633,376858740,334894003,710280194,1111165,294331882,415948312,0,0,1884553,0,263647773
(주)경동도시가스,267290,18-Dec,441723742,375445868,775880913,1299646,318760537,457120376,0,12123582,1640775,0,249117109,444232799,375912237,778269612,1299646,320490074,457779539,0,0,1640775,0,249114243
(주)경동도시가스,267290,19-Dec,392458231,320773519,747453908,1333402,337701666,409752242,0,11201253,1667936,0,201833997,395154174,321180745,749999474,1333402,339612043,410387431,0,0,1667936,0,201864420
(주)경동인베스트,12320,11-Dec,563584969,450578763,941176098,837931,412912132,528263966,0,14732383,2092995,0,337190982,610411619,488755455,1001490869,6238419,407862543,593628327,0,0,2092995,0,352420975
(주)경동인베스트,12320,12-Dec,753036515,612902677,1168400020,1073025,468921996,699478024,0,13350519,1925774,0,413063519,814034002,649801248,1209924561,20579836,446509347,763415214,0,0,1925774,0,429513466
(주)경동인베스트,12320,13-Dec,724069045,555649865,1161427092,759346,516833582,644593509,0,12355917,1807847,0,370673340,778164231,596199441,1205008353,13656418,498740561,706267792,0,0,4307847,0,377298441
(주)경동인베스트,12320,14-Dec,631297926,449400573,1101071366,1014437,560802056,540269309,0,11523080,1969669,0,306852953,766552554,550250914,1320789066,18386682,607451423,713337643,0,0,23283489,0,346363738
