회사명,거래소코드,회계년도,자본(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),,재고자산(*)(IFRS)(천원),유형자산(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),재고자산(*)(IFRS연결)(천원),유형자산(IFRS연결)(천원),현금및현금성자산(*)(IFRS)(천원),현금및현금성자산(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원),장기차입금(*)(IFRS)(천원),단기차입금(*)(IFRS)(천원),회사채(IFRS)(천원),,장기차입금(*)(IFRS연결)(천원),단기차입금(*)(IFRS연결)(천원),회사채(IFRS연결)(천원),,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)에스엠코어,7820,Dec-16,40101427,36211458,18020515,,341848,16349867,40992792,36310751,16447693,341848,0,7138265,7227906,20055758,18720127,0,500000,0,,0,500000,0,,60157185,59712919,48819058,50388628
(주)에스엠코어,7820,Dec-17,74685351,75931480,21686456,,2326665,16429898,76130075,76524037,20385961,2326665,0,24373292,25100948,23904261,22983829,0,9992,0,,0,9992,0,,98589612,99113905,71252475,72414808
(주)에스엠코어,7820,Dec-18,75653489,78245607,27610601,,449872,17570962,75609747,78142471,27613996,449872,0,21847238,22339130,29946646,29950041,0,0,0,,0,0,0,,105600135,105559788,88696371,93475185
(주)에스엠코어,7820,Dec-19,78435063,76895293,25613905,,677724,18196995,78512068,76919385,25614777,677724,0,14259843,14451211,28276728,28277601,0,3034391,0,,0,3034391,0,,106711792,106789669,128057986,128073312
(주)에스원,12750,Dec-11,713951525,541387639,173799075,,30054760,329134689,761073438,608097970,194927208,35340327,0,85455134,103120328,273524835,296645472,0,0,0,,0,0,0,,987476360,1057718910,953611461,1026118270
(주)에스원,12750,Dec-12,743408223,473345562,161579296,,41972598,389648752,805023669,564726795,190547616,46451733,0,62820006,76089372,244145254,275921593,0,0,0,,0,0,0,,987553477,1080945262,1006607796,1096463350
(주)에스원,12750,Dec-13,771078159,455346455,194401144,,38276875,436320376,843505719,557337095,223011506,48382617,0,74298068,90417035,274359092,310574829,0,0,0,,0,0,0,,1045437251,1154080548,1160082357,1274104352
(주)에스원,12750,Dec-14,833710437,257769450,430569563,,49223918,459729096,915732526,374015245,460899462,56357744,0,55155416,69797757,502154429,544328447,0,190000000,0,,0,190000000,0,,1335864866,1460060972,1619767068,1718331685
(주)에스원,12750,Dec-15,976643700,334222085,313513064,,47213332,468122630,980355970,355544467,328307398,49465038,0,111904755,125589083,395336145,414070537,0,0,0,,0,0,0,,1371979845,1394426507,1788781585,1799570545
(주)에스원,12750,Dec-16,1096160558,409048472,269860778,,34220071,472934168,1099945367,434916617,288030525,35836895,0,126781109,144098269,341567826,360431279,0,0,0,,0,0,0,,1437728384,1460376647,1818302083,1830176817
(주)에스원,12750,Dec-17,1201286071,546155114,276032746,,39464425,460303489,1207837503,575318468,292782420,41173539,0,149250146,171114297,354751262,373699477,0,0,0,,0,0,0,,1556037333,1581536979,1929985702,1942266128
(주)에스원,12750,Dec-18,1255824567,625132289,283335902,,40234267,457385529,1262317716,661458369,306091322,42945860,0,123777368,147433369,390157946,420536578,0,0,0,,0,0,0,,1645982513,1682854294,1998320018,2018339271
(주)에스원,12750,Dec-19,1318704692,691060522,357658875,,37928913,468616284,1327606478,733183786,384081211,41408118,0,169856548,200582006,432912285,467353241,0,0,0,,0,0,0,,1751616977,1794959719,2120328700,2151521516
(주)에스제이그룹,306040,Dec-19,70240991,69601466,16858366,,14403929,2596931,69414663,70665508,18728987,16178090,0,36428225,36712023,19347327,22442984,11552,0,0,,11552,0,0,,89588318,91857647,100118312,109494821
(주)에스제이엠,123700,Dec-11,97932734,56595496,26402359,,17156384,34959838,113829932,103627981,32873058,41836307,0,3107489,10925007,35080707,42883843,0,10000000,0,,0,10000000,0,,133013441,156713776,100009602,176464054
(주)에스제이엠,123700,Dec-12,106301301,58462658,22447050,,19352716,34306760,124994573,106167353,28484980,45842744,0,4847963,15812878,29617885,37101493,0,8000000,0,,0,8107039,0,,135919187,162096067,109952522,187307251
(주)에스제이엠,123700,Dec-13,115213565,62469870,21036726,,19329526,33743782,129523483,109354723,28437292,39026186,0,5571321,16866697,26958203,32813936,0,3165900,0,,0,3442016,0,,142171768,162337419,108128207,183092244
(주)에스제이엠,123700,Dec-14,114496257,64079619,19807615,,23943330,33778608,137910183,117786243,28411655,44874562,0,6003628,22557135,28002138,35129208,0,3297600,0,,0,3297600,0,,142498395,173039392,84073321,157096646
(주)에스제이엠,123700,Dec-15,118202545,64812525,15538769,,19823038,33599324,153496086,129393142,25509269,40672720,0,10598504,35299581,23472660,32280359,0,0,0,,0,0,0,,141675206,185776445,96585651,180300135
(주)에스제이엠,123700,Dec-16,132152660,78679569,19005378,,16890640,34083781,168672007,145124695,31320500,47360563,0,5488288,31243388,24045207,37259295,0,0,0,,0,0,0,,156197867,205931303,97244014,176789058
(주)에스제이엠,123700,Dec-17,137890693,75648924,16435613,,19082945,35213132,170000074,136220780,30748553,52920127,0,11524270,34473090,19690283,35070979,0,0,0,,0,0,0,,157580976,205071053,83185009,163096255
(주)에스제이엠,123700,Dec-18,137536739,65186195,16220367,,16967856,35093589,166439861,131491518,27668907,46642126,0,10732741,31628738,20476352,33638391,0,750000,0,,0,750000,0,,158013091,200078252,70952383,155259475
(주)에스제이엠,123700,Dec-19,137619136,67561276,13017623,,14905892,33835927,174998433,144026244,32695327,47780410,0,4267101,31313798,18335197,45446253,0,0,0,,0,0,0,,155954333,220444686,68854326,157732122
(주)에스제이엠홀딩스,25530,Dec-11,107422456,30583910,78457,,0,0,182697658,157427804,33614203,44697512,0,10069362,28272064,90819,44399680,0,0,0,,500000,10509944,0,,107513275,227097338,7205862,177303373
(주)에스제이엠홀딩스,25530,Dec-12,107670151,27624086,37146,,0,0,191976943,156858175,28909947,47426806,0,8850219,37073079,55215,37831819,0,0,0,,0,8607039,0,,107725366,229808762,1596656,189997621
(주)에스제이엠홀딩스,25530,Dec-13,106880501,24528478,82127,,0,7200,196259034,158890076,29569799,39760073,0,7651971,31642794,114810,33870076,0,0,0,,0,4942016,0,,106995311,230129109,844632,186255266
(주)에스제이엠홀딩스,25530,Dec-14,122970451,17215686,76573,,0,5143,204668752,158951358,28012672,45609291,0,1036797,30636221,134975,34915387,0,0,0,,0,3297600,0,,123105426,239584139,8784849,161934964
(주)에스제이엠홀딩스,25530,Dec-15,128296558,8666230,568039,,0,3086,216234926,156952995,24993504,41196923,0,1190740,41152087,12626239,44067198,12000000,0,0,,12000000,0,0,,140922798,260302124,12294306,185141914
(주)에스제이엠홀딩스,25530,Dec-16,132841897,11758693,521558,,0,126127,230659333,179701289,30630273,48534432,0,1220928,34416135,13918665,48186543,12117327,0,0,,12117327,150000,0,,146760561,278845875,9830720,181367297
(주)에스제이엠홀딩스,25530,Dec-17,145287351,27223159,12695091,,0,199001,244097699,186965946,40860974,54072538,0,678459,37807858,14699801,47622010,469309,0,0,,469309,0,0,,159987153,291719709,6477991,169845355
(주)에스제이엠홀딩스,25530,Dec-18,146889013,24425437,12893747,,0,132370,243918212,177518756,36547251,47444805,0,168702,34352332,14607714,45615308,0,12000000,0,,0,12750000,0,,161496727,289533520,5326690,160740722
(주)에스제이엠홀딩스,25530,Dec-19,150965853,22411098,12359660,,0,173069,252772109,186770121,40213663,48610977,0,1725472,36415397,13972115,56116304,0,12000000,0,,0,12000000,0,,164937967,308888413,6051434,160751444
(주)에스지글로벌,1380,Dec-11,105663763,31135434,41083213,,18718193,25996298,130757510,40192775,45214977,21769180,0,3280068,4716604,53709253,58068721,1531626,28473369,0,,1531626,31604678,0,,159373016,188826231,64498415,90556204
(주)에스지글로벌,1380,Dec-12,97283960,68325607,30079299,,53841018,25415509,119640365,75144043,32229695,57496141,0,911126,2040014,64081968,66363664,22023058,8524205,0,,22023058,10881045,0,,161365928,186004029,93146399,114473043
(주)에스지글로벌,1380,Dec-13,101989951,79885087,46183396,,60677572,22161192,123607593,87652382,48696174,65153271,0,4619303,5922153,68201508,72872984,9518451,5521668,0,,11629051,8261024,0,,170191459,196480577,114461549,136699203
(주)에스지글로벌,1380,Dec-14,101455405,33377639,34884445,,20877137,23237165,124568808,42146112,37978808,26030930,0,857694,2100037,71049722,76615424,20797185,22814851,0,,22995585,25635627,0,,172505127,201184232,99003342,120977926
(주)에스지글로벌,1380,Dec-15,97674030,36306287,58162231,,19492037,7851189,118104003,46133084,67709557,26907095,0,3741646,4903805,72814040,85043145,0,22337890,0,,2344000,30904860,0,,170488070,203147148,92274206,112358741
(주)에스지글로벌,1380,Dec-16,100859793,46940755,61449058,,13917945,5626893,117730474,58083058,76731865,25657845,0,3118513,4923668,76757198,92412694,0,43696632,0,,0,58581003,0,,177616991,210143168,119573193,141456442
(주)에스지글로벌,1380,Dec-17,112286890,41670893,41109422,,8760988,6522361,124117933,48199914,56600702,22711571,307681,5481761,6633909,57495267,73297557,0,25688061,0,,0,39185445,0,,169782157,197415490,109536532,143292754
(주)에스지글로벌,1380,Dec-18,113893096,42288215,28492078,,6681777,9861654,127055226,52513688,46096201,20497613,0,8451461,10372437,54870613,72570150,10000000,14103592,0,,10000000,30356661,0,,168763709,199625376,98644770,134548200
(주)에스지글로벌,1380,Dec-19,122013418,41099121,40350786,,7086506,11498560,130064558,48737348,57480138,16248134,0,11109641,11981590,55505283,74001790,0,10000000,0,,0,24549763,0,,177518701,204066348,85883733,125797650
(주)에스지세계물산,4060,Dec-11,214082625,139901489,73128713,,65173276,41276156,209452728,139431135,77715294,69350663,0,16431388,17453776,90734292,95818877,3459900,34155081,0,,3459900,37614981,0,,304816917,305271605,341735550,342171589
(주)에스지세계물산,4060,Dec-12,218344182,132805598,65138038,,64491990,41269941,209985009,128788786,66395005,64790994,0,10156407,11621253,80021729,81847818,0,27420727,0,,0,28384717,0,,298365911,291832827,316301188,321841545
(주)에스지세계물산,4060,Dec-13,213932281,126113519,61966299,,71574386,40765467,206587686,123853787,63744487,72007177,0,7380172,8507882,76433054,78992437,0,24856658,0,,0,25806428,0,,290365335,285580123,312689450,313797490
(주)에스지세계물산,4060,Dec-14,201811268,138312542,74049682,,68810044,38541207,199267491,134378302,76777600,69983480,0,7492558,8515821,87060912,90706507,0,35357448,0,,0,36896328,0,,288872180,289973999,340528691,340410703
(주)에스지세계물산,4060,Dec-15,206348550,115712006,71253859,,65932104,38321888,202377870,110255351,74566494,67352007,0,7967465,10194334,85121753,89289748,0,36407534,0,,0,38575734,0,,291470303,291667618,315376986,317710618
(주)에스지세계물산,4060,Dec-16,203091712,120626330,78620411,,65951934,38061192,199843745,116955885,81557943,66742027,0,9194834,9693951,98324177,102161010,6500000,41332780,0,,6500000,43387230,0,,301415889,302004755,305134794,308617898
(주)에스지세계물산,4060,Dec-17,194304143,127474951,78533674,,70953017,40413948,192843799,120967896,81889305,72714982,2074530,5751887,6565661,127445702,131417509,36000000,42105298,0,,36000000,43401692,0,,321749845,324261308,257343342,285426943
(주)에스지세계물산,4060,Dec-18,197748626,207425817,93712477,,85086986,43822868,196887180,199640523,95706127,85365536,0,2459119,3154700,135542035,137535685,36500000,52338280,0,,36500000,52561900,0,,333290661,334422865,317555834,320202197
(주)에스지세계물산,4060,Dec-19,211240279,147143914,68104737,,63170831,42833293,204882747,145229069,73860808,63527788,0,18592425,20124266,70659851,82842127,0,39550164,0,,0,39839614,0,,281900130,287724874,309596142,312545170
(주)에스지엔지,40610,Dec-11,81408020,11439721,10982720,,266671,5902366,475411556,398676963,367975200,118113923,0,1359591,30405309,11759284,442902168,0,3800000,0,,16074806,208784747,0,,93167304,918313724,45806440,931116544
(주)에스지엔지,40610,Dec-12,85304961,11023534,7637648,,774674,6315388,487778357,464732646,317447301,149989659,0,1795736,22084162,8337665,455721337,0,2000000,0,,79948056,161229460,0,,93642626,943499695,45074616,955617969
(주)에스지엔지,40610,Dec-13,88477956,14377737,12035998,,1767980,11332815,522565190,502090915,380596312,162332007,0,3983741,32951527,12837799,470831582,0,6000000,0,,34579051,157564858,0,,101315755,993396772,57135307,1007026648
(주)에스지엔지,40610,Dec-14,91634573,26706377,23631530,,3441454,11433893,549506384,446454265,369733702,123298140,0,4996268,23122865,24518757,463328780,0,17800000,0,,37995585,216895924,9000000,,116153331,1012835164,54869906,961587982
(주)에스지엔지,40610,Dec-15,95715405,15767188,23729003,,2659735,27438529,575480516,419512182,433190778,122464607,0,3517882,29808751,24627883,510658174,0,19000000,0,,9344000,245310659,0,,120343288,1086138691,48118092,913193255
(주)에스지엔지,40610,Dec-16,97719415,17651069,25498754,,2396184,13084515,597796544,508523967,586302506,121749043,0,3764666,44514217,26178999,682124596,0,18500000,0,,6500000,292004233,0,,123898414,1279921140,48507191,1199996426
(주)에스지엔지,40610,Dec-17,101919598,35773792,26088283,,3782402,13640644,597544779,476798709,505449563,122436942,2541529,1920346,41879249,28961657,636749894,1350000,18000000,0,,37423326,242445677,0,,130881255,1234294674,55141217,1217586997
(주)에스지엔지,40610,Dec-18,98313812,25802202,28366671,,2976266,11375801,611288623,665768937,474649097,126847410,91776905,6739453,51233988,40005069,612617667,10150000,18000000,0,,74395000,233924850,0,,138318881,1223906290,56385942,1088824262
(주)에스지엔지,40610,Dec-19,98372794,21914632,25399964,,2959945,23872412,624307550,465093663,370509718,101068987,0,3485484,90383133,47472146,497214874,20000000,16000000,0,,65604959,138352409,0,,145844940,1121522424,51882904,938887548
(주)에스코넥,96630,Dec-11,45924008,66904629,60667532,,10741489,27367091,40296616,71159590,68732305,13798019,0,120997,1261208,63870435,72660312,0,20135124,22000,,113330,21098000,22000,,109794443,112956928,113104552,140355090
(주)에스코넥,96630,Dec-12,54901655,71497979,53537176,,9138487,25299647,50371055,81165827,66159880,14379912,0,721379,4360464,58647088,72150300,0,21989810,101242,,0,23538363,101242,,113548743,122521356,170145395,216241217
(주)에스코넥,96630,Dec-13,65796027,79959306,39207799,,3640399,35972962,63003255,100879448,63605293,11682927,0,34587043,40247023,68841507,94261010,7000000,22650830,251242,,7000000,27432675,251242,,134637534,157264265,226562155,315858419
(주)에스코넥,96630,Dec-14,63637826,75714326,59108264,,2713578,40540842,63372877,103513873,88190350,13237491,0,34260176,42932734,72431767,103057512,7000000,22099120,150000,,7000000,29478477,150000,,136069592,166430389,181936377,280173771
(주)에스코넥,96630,Dec-15,67016718,65315359,53440172,,2568242,43438437,67119567,81124826,73272259,10364859,0,20275833,31098020,69761272,91817623,7556667,17889200,222000,,7556667,25106139,222000,,136777990,158937190,200785557,307564793
(주)에스코넥,96630,Dec-16,71899668,62426299,49929073,,1844890,41612815,78136534,104791155,84726384,12142396,0,28247738,47905861,62708251,100210342,2583333,17929350,330000,,2583333,23010175,330000,,134607919,178346876,190637159,334554748
(주)에스코넥,96630,Dec-17,73800867,42628352,50113412,,4173858,42319201,86974266,82497269,77638089,19328342,0,8065075,27062089,51667772,82057298,0,28430000,108000,,0,33256259,108000,,125468639,169031564,129165691,365629927
(주)에스코넥,96630,Dec-18,75105862,38914954,40569885,,1807489,42239164,101520931,95272203,64270165,14218168,0,10763396,30203777,48769500,75586822,6666665,32060000,0,,6666665,35325170,0,,123875362,177107754,115657190,367055024
(주)에스코넥,96630,Dec-19,68338130,24401118,40164718,,2790736,45772662,91408509,69391724,59566005,9504264,0,3787996,24381823,47518633,70721456,6333333,24570000,0,,6333333,27966310,0,,115856763,162129965,56377902,254480908
(주)에스텍파마,41910,Dec-11,49670070,42011428,21180947,,17619541,32763155,,,,,,5644401,,28013091,,5010000,5800000,0,,,,,,77683161,,56025831,
(주)에스텍파마,41910,Dec-12,60694862,48402300,23645097,,17690481,48474131,,,,,,4904492,,43188081,,14200000,10300000,0,,,,,,103882943,,58619805,
(주)에스텍파마,41910,Dec-13,67958526,49279890,20679921,,22503880,46315211,67958526,49769023,20833771,22503880,0,11103621,11469864,36257162,36411012,6100000,12800000,0,,6100000,12800000,0,,104215688,104369538,42247214,42247214
(주)에스텍파마,41910,Dec-14,75988451,63976917,36405144,,25723205,43806219,75987822,63989639,36410116,25723205,0,3835509,3847024,38562274,38567246,0,13000000,0,,0,13000000,0,,114550725,114555068,44214723,44214723
(주)에스텍파마,41910,Dec-15,72257487,36769909,12092801,,16437571,42891162,72126630,36840222,12121264,16437571,0,10310464,10358227,19208486,19236949,6000000,7000000,0,,6000000,7000000,0,,91465973,91363579,45065875,45065875
(주)에스텍파마,41910,Dec-16,77254023,45892095,12822166,,14679504,38298743,77423614,45931820,12847998,14679504,0,20453406,20470521,20193376,20049617,6000000,7000000,0,,6000000,7000000,0,,97447399,97473231,43385843,43397040
(주)에스텍파마,41910,Dec-17,83723500,46235204,10947544,,14017171,35428785,83862650,46284192,10971703,14017171,0,21446946,21468355,13103332,12988341,0,0,0,,0,0,0,,96826832,96850991,38174581,38213541
(주)에스텍파마,41910,Dec-18,89107649,46583679,6131995,,12632359,33189782,89250951,46697023,6156913,12632359,0,23898961,23927247,9150986,9093985,0,0,0,,0,0,0,,98258635,98344936,40330037,40335857
(주)에스텍파마,41910,Dec-19,102438385,65732368,11420115,,13631348,32398131,102720349,66070801,11558919,13631348,0,38765980,39069748,13522229,13705262,0,0,0,,0,0,0,,115960615,116425611,46489682,46489682
(주)에스티아이,39440,Dec-11,22733691,23182706,22272921,,1103984,14263197,23958793,24422794,23196480,1477082,0,1836978,2612863,22651267,24055095,0,2000000,0,,350000,2000000,0,,45384958,48013888,92479372,92705960
(주)에스티아이,39440,Dec-12,26382349,24214408,19709677,,1774847,13925410,27436471,25756041,20900775,1929111,0,906085,1931548,20383726,21714513,0,4700000,0,,0,4700000,0,,46766075,49150984,70873400,72033627
(주)에스티아이,39440,Dec-13,31891103,22695451,22986510,,1678858,13514401,32224122,24293772,24942215,1753886,0,2001308,3146156,24706849,26888235,1200000,4000000,0,,1200000,4800000,0,,56597951,59112358,97357721,99700888
(주)에스티아이,39440,Dec-14,38707685,43748937,32355082,,1398758,13369555,39549862,46749050,34715378,1411200,0,2981748,5417259,34101120,36718040,1000000,2000000,0,,1000000,2736737,0,,72808805,76267902,118469412,121153111
