,통계청 한국표준산업분류 10차(중분류),회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),이자보상배율,R&D투자효율,고용증가율,경상개발비율,연구개발비율
7272,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,14-Dec,2.42,2.04,2.04,,,,
7273,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,15-Dec,3.61,3.7,3.7,,,,
7274,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,16-Dec,10.43,9.6,9.6,,,,
7275,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,17-Dec,0.26,-1.21,-1.21,,,,
7276,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,18-Dec,-7.37,77777777.77,-7.37,,,,
7277,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,19-Dec,-0.75,-0.79,-0.79,,,,
7278,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,11-Dec,-11.53,-11.5,-11.5,,,,
7279,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,12-Dec,-3.4,-2.67,-2.67,,,,
7280,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,13-Dec,0.69,1.2,1.2,,,,
7281,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,14-Dec,2.42,2.04,2.04,,,,
7282,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,15-Dec,3.61,3.7,3.7,,,,
7283,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,16-Dec,10.43,9.6,9.6,,,,
7284,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,17-Dec,0.26,-1.21,-1.21,,,,
7285,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,18-Dec,-7.37,77777777.77,-7.37,,,,
7286,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,19-Dec,-0.75,-0.79,-0.79,,,,
7287,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,11-Dec,-11.53,-11.5,-11.5,,,,
7288,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,12-Dec,-3.4,-2.67,-2.67,,,,
7289,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,13-Dec,0.69,1.2,1.2,,,,
7290,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,14-Dec,2.42,2.04,2.04,,,,
7291,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,15-Dec,3.61,3.7,3.7,,,,
7292,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,16-Dec,10.43,9.6,9.6,,,,
7293,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,17-Dec,0.26,-1.21,-1.21,,,,
7294,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,18-Dec,-7.37,77777777.77,-7.37,,,,
7295,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,19-Dec,-0.75,-0.79,-0.79,,,,
7296,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,11-Dec,-11.53,-11.5,-11.5,,,,
7297,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,12-Dec,-3.4,-2.67,-2.67,,,,
7298,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,13-Dec,0.69,1.2,1.2,,,,
7299,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,14-Dec,2.42,2.04,2.04,,,,
7300,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,15-Dec,3.61,3.7,3.7,,,,
7301,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,16-Dec,10.43,9.6,9.6,,,,
7302,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,17-Dec,0.26,-1.21,-1.21,,,,
7303,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,18-Dec,-7.37,77777777.77,-7.37,,,,
7304,기타 기계 및 장비 제조업,(주)상상인인더스트리,101000,19-Dec,-0.75,-0.79,-0.79,,,,
7332,자동차 및 트레일러 제조업,(주)서연이화,200880,14-Dec,-0.42,12.56,12.56,,,,
7333,자동차 및 트레일러 제조업,(주)서연이화,200880,15-Dec,12.06,10.74,10.74,,,,
7334,자동차 및 트레일러 제조업,(주)서연이화,200880,16-Dec,9.29,7.92,7.92,,,,
7335,자동차 및 트레일러 제조업,(주)서연이화,200880,17-Dec,-4.54,-0.83,-0.83,,,,
7336,자동차 및 트레일러 제조업,(주)서연이화,200880,18-Dec,0.98,0.6,0.6,,,,
7337,자동차 및 트레일러 제조업,(주)서연이화,200880,19-Dec,3.99,1.13,1.13,,,,
7338,자동차 및 트레일러 제조업,(주)서연이화,200880,14-Dec,-0.42,12.56,12.56,,,,
7339,자동차 및 트레일러 제조업,(주)서연이화,200880,15-Dec,12.06,10.74,10.74,,,,
7340,자동차 및 트레일러 제조업,(주)서연이화,200880,16-Dec,9.29,7.92,7.92,,,,
7341,자동차 및 트레일러 제조업,(주)서연이화,200880,17-Dec,-4.54,-0.83,-0.83,,,,
7342,자동차 및 트레일러 제조업,(주)서연이화,200880,18-Dec,0.98,0.6,0.6,,,,
7343,자동차 및 트레일러 제조업,(주)서연이화,200880,19-Dec,3.99,1.13,1.13,,,,
7344,자동차 및 트레일러 제조업,(주)서연이화,200880,14-Dec,-0.42,12.56,12.56,,,,
7345,자동차 및 트레일러 제조업,(주)서연이화,200880,15-Dec,12.06,10.74,10.74,,,,
7346,자동차 및 트레일러 제조업,(주)서연이화,200880,16-Dec,9.29,7.92,7.92,,,,
7347,자동차 및 트레일러 제조업,(주)서연이화,200880,17-Dec,-4.54,-0.83,-0.83,,,,
7348,자동차 및 트레일러 제조업,(주)서연이화,200880,18-Dec,0.98,0.6,0.6,,,,
7349,자동차 및 트레일러 제조업,(주)서연이화,200880,19-Dec,3.99,1.13,1.13,,,,
7350,자동차 및 트레일러 제조업,(주)서연이화,200880,14-Dec,-0.42,12.56,12.56,,,,
7351,자동차 및 트레일러 제조업,(주)서연이화,200880,15-Dec,12.06,10.74,10.74,,,,
7352,자동차 및 트레일러 제조업,(주)서연이화,200880,16-Dec,9.29,7.92,7.92,,,,
7353,자동차 및 트레일러 제조업,(주)서연이화,200880,17-Dec,-4.54,-0.83,-0.83,,,,
7354,자동차 및 트레일러 제조업,(주)서연이화,200880,18-Dec,0.98,0.6,0.6,,,,
7355,자동차 및 트레일러 제조업,(주)서연이화,200880,19-Dec,3.99,1.13,1.13,,,,
7356,자동차 및 트레일러 제조업,(주)서연이화,200880,14-Dec,-0.42,12.56,12.56,,,,
7357,자동차 및 트레일러 제조업,(주)서연이화,200880,15-Dec,12.06,10.74,10.74,,,,
7358,자동차 및 트레일러 제조업,(주)서연이화,200880,16-Dec,9.29,7.92,7.92,,,,
7359,자동차 및 트레일러 제조업,(주)서연이화,200880,17-Dec,-4.54,-0.83,-0.83,,,,
7360,자동차 및 트레일러 제조업,(주)서연이화,200880,18-Dec,0.98,0.6,0.6,,,,
7361,자동차 및 트레일러 제조업,(주)서연이화,200880,19-Dec,3.99,1.13,1.13,,,,
7362,자동차 및 트레일러 제조업,(주)서연이화,200880,14-Dec,-0.42,12.56,12.56,,,,
7363,자동차 및 트레일러 제조업,(주)서연이화,200880,15-Dec,12.06,10.74,10.74,,,,
7364,자동차 및 트레일러 제조업,(주)서연이화,200880,16-Dec,9.29,7.92,7.92,,,,
7365,자동차 및 트레일러 제조업,(주)서연이화,200880,17-Dec,-4.54,-0.83,-0.83,,,,
7366,자동차 및 트레일러 제조업,(주)서연이화,200880,18-Dec,0.98,0.6,0.6,,,,
7367,자동차 및 트레일러 제조업,(주)서연이화,200880,19-Dec,3.99,1.13,1.13,,,,
7368,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,11-Dec,79.76,45.3,45.3,,,,
7369,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,12-Dec,4500.34,43.53,43.53,,,,
7370,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,13-Dec,62.04,22.14,22.14,,,,
7371,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,14-Dec,62.41,32.12,32.12,,,,
7372,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,15-Dec,6.22,3.91,3.91,,,,
7373,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,16-Dec,6.15,3.35,3.35,,,,
7374,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,17-Dec,2.79,2.39,2.39,,,,
7375,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,18-Dec,-2.18,-0.47,-0.47,,,,
7376,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,19-Dec,10.26,0.15,0.15,,,,
7377,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,11-Dec,79.76,45.3,45.3,,,,
7378,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,12-Dec,4500.34,43.53,43.53,,,,
7379,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,13-Dec,62.04,22.14,22.14,,,,
7380,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,14-Dec,62.41,32.12,32.12,,,,
7381,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,15-Dec,6.22,3.91,3.91,,,,
7382,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,16-Dec,6.15,3.35,3.35,,,,
7383,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,17-Dec,2.79,2.39,2.39,,,,
7384,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,18-Dec,-2.18,-0.47,-0.47,,,,
7385,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,19-Dec,10.26,0.15,0.15,,,,
7386,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,11-Dec,79.76,45.3,45.3,,,,
7387,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,12-Dec,4500.34,43.53,43.53,,,,
7388,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,13-Dec,62.04,22.14,22.14,,,,
7389,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,14-Dec,62.41,32.12,32.12,,,,
7390,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,15-Dec,6.22,3.91,3.91,,,,
7391,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,16-Dec,6.15,3.35,3.35,,,,
7392,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,17-Dec,2.79,2.39,2.39,,,,
7393,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,18-Dec,-2.18,-0.47,-0.47,,,,
7394,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,19-Dec,10.26,0.15,0.15,,,,
7395,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,11-Dec,79.76,45.3,45.3,,,,
7396,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,12-Dec,4500.34,43.53,43.53,,,,
7397,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,13-Dec,62.04,22.14,22.14,,,,
7398,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,14-Dec,62.41,32.12,32.12,,,,
7399,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,15-Dec,6.22,3.91,3.91,,,,
7400,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,16-Dec,6.15,3.35,3.35,,,,
7401,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,17-Dec,2.79,2.39,2.39,,,,
7402,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,18-Dec,-2.18,-0.47,-0.47,,,,
7403,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,19-Dec,10.26,0.15,0.15,,,,
7404,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,11-Dec,79.76,45.3,45.3,,,,
7405,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,12-Dec,4500.34,43.53,43.53,,,,
7406,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,13-Dec,62.04,22.14,22.14,,,,
7407,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,14-Dec,62.41,32.12,32.12,,,,
7408,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,15-Dec,6.22,3.91,3.91,,,,
7409,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,16-Dec,6.15,3.35,3.35,,,,
7410,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,17-Dec,2.79,2.39,2.39,,,,
7411,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,18-Dec,-2.18,-0.47,-0.47,,,,
7412,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,19-Dec,10.26,0.15,0.15,,,,
7413,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,11-Dec,79.76,45.3,45.3,,,,
7414,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,12-Dec,4500.34,43.53,43.53,,,,
7415,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,13-Dec,62.04,22.14,22.14,,,,
7416,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,14-Dec,62.41,32.12,32.12,,,,
7417,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,15-Dec,6.22,3.91,3.91,,,,
7418,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,16-Dec,6.15,3.35,3.35,,,,
7419,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,17-Dec,2.79,2.39,2.39,,,,
7420,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,18-Dec,-2.18,-0.47,-0.47,,,,
7421,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,19-Dec,10.26,0.15,0.15,,,,
7422,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,11-Dec,79.76,45.3,45.3,,,,
7423,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,12-Dec,4500.34,43.53,43.53,,,,
7424,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,13-Dec,62.04,22.14,22.14,,,,
7425,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,14-Dec,62.41,32.12,32.12,,,,
7426,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,15-Dec,6.22,3.91,3.91,,,,
7427,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,16-Dec,6.15,3.35,3.35,,,,
7428,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,17-Dec,2.79,2.39,2.39,,,,
7429,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,18-Dec,-2.18,-0.47,-0.47,,,,
7430,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,19-Dec,10.26,0.15,0.15,,,,
7431,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,11-Dec,79.76,45.3,45.3,,,,
7432,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,12-Dec,4500.34,43.53,43.53,,,,
7433,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,13-Dec,62.04,22.14,22.14,,,,
7434,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,14-Dec,62.41,32.12,32.12,,,,
7435,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,15-Dec,6.22,3.91,3.91,,,,
7436,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,16-Dec,6.15,3.35,3.35,,,,
7437,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,17-Dec,2.79,2.39,2.39,,,,
7438,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,18-Dec,-2.18,-0.47,-0.47,,,,
7439,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,19-Dec,10.26,0.15,0.15,,,,
7440,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,11-Dec,79.76,45.3,45.3,,,,
7441,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,12-Dec,4500.34,43.53,43.53,,,,
7442,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,13-Dec,62.04,22.14,22.14,,,,
7443,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,14-Dec,62.41,32.12,32.12,,,,
7444,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,15-Dec,6.22,3.91,3.91,,,,
7445,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,16-Dec,6.15,3.35,3.35,,,,
7446,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,17-Dec,2.79,2.39,2.39,,,,
7447,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,18-Dec,-2.18,-0.47,-0.47,,,,
7448,기타 기계 및 장비 제조업,(주)서연탑메탈,19770,19-Dec,10.26,0.15,0.15,,,,
7449,의료용 물질 및 의약품 제조업,(주)서울제약,18680,11-Dec,2.73,77777777.77,2.73,,,,
7450,의료용 물질 및 의약품 제조업,(주)서울제약,18680,12-Dec,7.16,77777777.77,7.16,,,,
7451,의료용 물질 및 의약품 제조업,(주)서울제약,18680,13-Dec,3.46,77777777.77,3.46,,,,
7452,의료용 물질 및 의약품 제조업,(주)서울제약,18680,14-Dec,3.16,77777777.77,3.16,,,,
7453,의료용 물질 및 의약품 제조업,(주)서울제약,18680,15-Dec,0.64,77777777.77,0.64,,,,
7454,의료용 물질 및 의약품 제조업,(주)서울제약,18680,16-Dec,-0.95,77777777.77,-0.95,,,,
7455,의료용 물질 및 의약품 제조업,(주)서울제약,18680,17-Dec,-3.14,77777777.77,-3.14,,,,
7456,의료용 물질 및 의약품 제조업,(주)서울제약,18680,18-Dec,-3.37,77777777.77,-3.37,,,,
7457,의료용 물질 및 의약품 제조업,(주)서울제약,18680,19-Dec,2.58,77777777.77,2.58,,,,
7458,의료용 물질 및 의약품 제조업,(주)서울제약,18680,11-Dec,2.73,77777777.77,2.73,,,,
7459,의료용 물질 및 의약품 제조업,(주)서울제약,18680,12-Dec,7.16,77777777.77,7.16,,,,
7460,의료용 물질 및 의약품 제조업,(주)서울제약,18680,13-Dec,3.46,77777777.77,3.46,,,,
7461,의료용 물질 및 의약품 제조업,(주)서울제약,18680,14-Dec,3.16,77777777.77,3.16,,,,
7462,의료용 물질 및 의약품 제조업,(주)서울제약,18680,15-Dec,0.64,77777777.77,0.64,,,,
7463,의료용 물질 및 의약품 제조업,(주)서울제약,18680,16-Dec,-0.95,77777777.77,-0.95,,,,
7464,의료용 물질 및 의약품 제조업,(주)서울제약,18680,17-Dec,-3.14,77777777.77,-3.14,,,,
7465,의료용 물질 및 의약품 제조업,(주)서울제약,18680,18-Dec,-3.37,77777777.77,-3.37,,,,
7466,의료용 물질 및 의약품 제조업,(주)서울제약,18680,19-Dec,2.58,77777777.77,2.58,,,,
7467,의료용 물질 및 의약품 제조업,(주)서울제약,18680,11-Dec,2.73,77777777.77,2.73,,,,
7468,의료용 물질 및 의약품 제조업,(주)서울제약,18680,12-Dec,7.16,77777777.77,7.16,,,,
7469,의료용 물질 및 의약품 제조업,(주)서울제약,18680,13-Dec,3.46,77777777.77,3.46,,,,
7470,의료용 물질 및 의약품 제조업,(주)서울제약,18680,14-Dec,3.16,77777777.77,3.16,,,,
7471,의료용 물질 및 의약품 제조업,(주)서울제약,18680,15-Dec,0.64,77777777.77,0.64,,,,
7472,의료용 물질 및 의약품 제조업,(주)서울제약,18680,16-Dec,-0.95,77777777.77,-0.95,,,,
7473,의료용 물질 및 의약품 제조업,(주)서울제약,18680,17-Dec,-3.14,77777777.77,-3.14,,,,
7474,의료용 물질 및 의약품 제조업,(주)서울제약,18680,18-Dec,-3.37,77777777.77,-3.37,,,,
7475,의료용 물질 및 의약품 제조업,(주)서울제약,18680,19-Dec,2.58,77777777.77,2.58,,,,
7476,의료용 물질 및 의약품 제조업,(주)서울제약,18680,11-Dec,2.73,77777777.77,2.73,,,,
7477,의료용 물질 및 의약품 제조업,(주)서울제약,18680,12-Dec,7.16,77777777.77,7.16,,,,
7478,의료용 물질 및 의약품 제조업,(주)서울제약,18680,13-Dec,3.46,77777777.77,3.46,,,,
7479,의료용 물질 및 의약품 제조업,(주)서울제약,18680,14-Dec,3.16,77777777.77,3.16,,,,
7480,의료용 물질 및 의약품 제조업,(주)서울제약,18680,15-Dec,0.64,77777777.77,0.64,,,,
7481,의료용 물질 및 의약품 제조업,(주)서울제약,18680,16-Dec,-0.95,77777777.77,-0.95,,,,
7482,의료용 물질 및 의약품 제조업,(주)서울제약,18680,17-Dec,-3.14,77777777.77,-3.14,,,,
7483,의료용 물질 및 의약품 제조업,(주)서울제약,18680,18-Dec,-3.37,77777777.77,-3.37,,,,
7484,의료용 물질 및 의약품 제조업,(주)서울제약,18680,19-Dec,2.58,77777777.77,2.58,,,,
7485,의료용 물질 및 의약품 제조업,(주)서울제약,18680,11-Dec,2.73,77777777.77,2.73,,,,
7486,의료용 물질 및 의약품 제조업,(주)서울제약,18680,12-Dec,7.16,77777777.77,7.16,,,,
7487,의료용 물질 및 의약품 제조업,(주)서울제약,18680,13-Dec,3.46,77777777.77,3.46,,,,
7488,의료용 물질 및 의약품 제조업,(주)서울제약,18680,14-Dec,3.16,77777777.77,3.16,,,,
7489,의료용 물질 및 의약품 제조업,(주)서울제약,18680,15-Dec,0.64,77777777.77,0.64,,,,
7490,의료용 물질 및 의약품 제조업,(주)서울제약,18680,16-Dec,-0.95,77777777.77,-0.95,,,,
7491,의료용 물질 및 의약품 제조업,(주)서울제약,18680,17-Dec,-3.14,77777777.77,-3.14,,,,
7492,의료용 물질 및 의약품 제조업,(주)서울제약,18680,18-Dec,-3.37,77777777.77,-3.37,,,,
7493,의료용 물질 및 의약품 제조업,(주)서울제약,18680,19-Dec,2.58,77777777.77,2.58,,,,
7494,의료용 물질 및 의약품 제조업,(주)서울제약,18680,11-Dec,2.73,77777777.77,2.73,,,,
7495,의료용 물질 및 의약품 제조업,(주)서울제약,18680,12-Dec,7.16,77777777.77,7.16,,,,
7496,의료용 물질 및 의약품 제조업,(주)서울제약,18680,13-Dec,3.46,77777777.77,3.46,,,,
7497,의료용 물질 및 의약품 제조업,(주)서울제약,18680,14-Dec,3.16,77777777.77,3.16,,,,
7498,의료용 물질 및 의약품 제조업,(주)서울제약,18680,15-Dec,0.64,77777777.77,0.64,,,,
7499,의료용 물질 및 의약품 제조업,(주)서울제약,18680,16-Dec,-0.95,77777777.77,-0.95,,,,
7500,의료용 물질 및 의약품 제조업,(주)서울제약,18680,17-Dec,-3.14,77777777.77,-3.14,,,,
7501,의료용 물질 및 의약품 제조업,(주)서울제약,18680,18-Dec,-3.37,77777777.77,-3.37,,,,
7502,의료용 물질 및 의약품 제조업,(주)서울제약,18680,19-Dec,2.58,77777777.77,2.58,,,,
7503,의료용 물질 및 의약품 제조업,(주)서울제약,18680,11-Dec,2.73,77777777.77,2.73,,,,
7504,의료용 물질 및 의약품 제조업,(주)서울제약,18680,12-Dec,7.16,77777777.77,7.16,,,,
7505,의료용 물질 및 의약품 제조업,(주)서울제약,18680,13-Dec,3.46,77777777.77,3.46,,,,
7506,의료용 물질 및 의약품 제조업,(주)서울제약,18680,14-Dec,3.16,77777777.77,3.16,,,,
